function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.049,5577045.333,nan,1,0,0,shasum,160,1.000,12.084,3164160.000,nan,2,0,9262943,eat-memory,40,1.000,140.714,3098624.000,nan,2,0,1356295149,34.267,186.050,4440195072.000,4534150144.000,39.711,40.269,nan,nan,30,0
figlet,0,1.000,0.047,5550080.000,nan,1,0,0,shasum,160,1.000,12.997,6252080.762,nan,2,0,8545115,eat-memory,40,1.000,132.095,3491339.378,nan,2,0,1199622301,34.133,198.433,4455184384.000,4536094720.000,39.805,40.286,nan,nan,25,0
figlet,0,1.000,0.049,5596501.333,nan,1,0,0,shasum,160,1.000,12.293,3219456.000,nan,2,0,8974420,eat-memory,40,1.000,144.190,3459072.000,nan,2,0,1400886232,32.267,188.450,4431067136.000,4525983744.000,39.658,40.222,nan,nan,30,0
figlet,0,1.000,0.043,5607970.133,nan,1,0,0,shasum,160,1.000,13.211,3201024.000,nan,2,0,10171658,eat-memory,60,0.185,167.811,3617245.867,nan,1,1,13168626103,36.133,249.093,4470749184.000,4656847257.600,39.903,41.007,nan,nan,25,1
figlet,0,1.000,0.045,5533696.000,nan,1,0,0,shasum,160,1.000,13.031,4605952.000,nan,2,0,10078048,eat-memory,60,0.195,170.118,252466380.800,nan,1,1,12678271676,37.200,278.533,4594409472.000,4752205004.800,40.639,41.578,nan,nan,30,1
figlet,0,1.000,0.049,5559364.267,nan,1,0,0,shasum,160,1.000,13.870,3498666.667,nan,2,0,10048931,eat-memory,60,0.194,177.392,240526404.267,nan,1,1,12950805402,34.867,238.173,4622852096.000,4732670771.200,40.808,41.462,nan,nan,25,1
figlet,0,1.000,0.043,5568614.400,nan,1,0,0,shasum,180,1.000,13.216,4360874.667,nan,2,0,3735767,eat-memory,0,1.000,10.078,85510997.333,nan,1,0,0,38.800,76.050,4614526976.000,4585589760.000,40.759,40.585,nan,nan,25,0
figlet,0,1.000,0.055,5621282.133,nan,1,0,0,shasum,180,1.000,15.452,3379565.714,nan,2,0,3970327,eat-memory,0,1.000,0.427,68005205.333,nan,1,0,0,36.400,77.967,4531933184.000,4499580416.000,40.261,40.066,nan,nan,30,0
figlet,0,1.000,0.047,5602986.667,nan,1,0,0,shasum,180,1.000,15.696,3272704.000,nan,2,0,3860333,eat-memory,0,1.000,0.047,52932608.000,nan,1,0,0,35.800,74.833,4456120320.000,4445956608.000,39.808,39.746,nan,nan,30,0
figlet,0,1.000,0.048,5738325.333,nan,1,0,0,shasum,180,1.000,14.477,3560021.333,nan,2,0,5480168,eat-memory,20,1.000,67.919,101432832.000,nan,2,0,1091032728,36.533,130.333,4453787648.000,4484571136.000,39.796,39.978,nan,nan,30,0
figlet,0,1.000,0.047,5761706.667,nan,1,0,0,shasum,180,1.000,14.023,5015722.667,nan,1,0,5828484,eat-memory,20,1.000,66.759,3482760.533,nan,2,0,1092858907,35.867,144.467,4452274176.000,4483235840.000,39.793,39.977,nan,nan,25,0
figlet,0,1.000,0.055,5678148.267,nan,1,0,0,shasum,180,1.000,13.771,3531025.067,nan,2,0,5417482,eat-memory,20,1.000,66.830,3305472.000,nan,2,0,1089249546,34.000,133.550,4438091776.000,4466858496.000,39.707,39.876,nan,nan,30,0
figlet,0,1.000,0.048,5631829.333,nan,1,0,0,shasum,180,1.000,13.341,3205085.867,nan,2,0,9679146,eat-memory,40,0.997,134.483,3633152.000,nan,2,0,2490862655,33.867,185.667,4437680128.000,4553881600.000,39.705,40.397,nan,nan,30,0
figlet,0,1.000,0.050,5712896.000,nan,1,0,0,shasum,180,1.000,13.967,4586666.667,nan,2,0,9996500,eat-memory,40,1.000,143.576,3341653.333,nan,2,0,2476354303,36.000,195.650,4492040192.000,4595835904.000,40.033,40.651,nan,nan,25,0
figlet,0,1.000,0.046,5734790.095,nan,1,0,0,shasum,180,1.000,14.051,11024759.467,nan,2,0,10030764,eat-memory,40,1.000,126.695,3461893.689,nan,2,0,2154702790,36.867,202.667,4490479616.000,4593898496.000,40.022,40.638,nan,nan,25,0
figlet,0,1.000,0.046,5766348.800,nan,1,0,0,shasum,180,1.000,13.759,2947072.000,nan,2,0,10259055,eat-memory,60,0.172,169.676,3321821.867,nan,1,1,12380858043,38.200,251.680,4517101568.000,4702280908.800,40.187,41.289,nan,nan,25,1
figlet,0,1.000,0.045,5804987.733,nan,1,0,0,shasum,180,1.000,14.884,3460608.000,nan,2,0,9612223,eat-memory,60,0.210,179.994,227134122.667,nan,1,1,12805305060,35.400,239.373,4633591808.000,4752659251.200,40.882,41.592,nan,nan,30,1
figlet,0,1.000,0.046,5653806.324,nan,1,0,0,shasum,180,1.000,14.985,3188053.333,nan,2,0,9817315,eat-memory,60,0.156,159.786,232645388.190,nan,1,1,14051400334,37.867,244.707,4652140544.000,4745202892.800,40.992,41.548,nan,nan,25,1
figlet,0,1.000,0.055,5646062.933,nan,1,0,0,shasum,200,1.000,15.652,3348480.000,nan,2,0,4137871,eat-memory,0,1.000,0.048,68161536.000,nan,1,0,0,36.000,83.351,4615202816.000,4576812544.000,40.778,40.548,nan,nan,40,0
figlet,0,1.000,0.046,5676383.086,nan,1,0,0,shasum,200,1.000,17.310,3307776.000,nan,2,0,3903045,eat-memory,0,1.000,0.415,64261973.333,nan,1,0,0,36.267,81.133,4507971584.000,4503023104.000,40.140,40.108,nan,nan,30,0
figlet,0,1.000,0.049,5770581.333,nan,1,0,0,shasum,200,1.000,16.658,3434325.333,nan,2,0,3782763,eat-memory,0,1.000,0.046,37439317.333,nan,1,0,0,35.600,77.417,4511012864.000,4503410176.000,40.160,40.113,nan,nan,30,0
figlet,0,1.000,0.047,5778090.667,nan,1,0,0,shasum,200,1.000,15.829,3376213.333,nan,2,0,5961933,eat-memory,20,1.000,69.968,3186688.000,nan,2,0,1098606614,34.800,134.000,4525858816.000,4571595264.000,40.243,40.513,nan,nan,45,0
figlet,0,1.000,0.051,5679250.286,nan,1,0,0,shasum,200,1.000,17.879,3201726.171,nan,1,0,5901761,eat-memory,20,1.000,65.490,4845047.873,nan,2,0,1099188465,37.000,148.500,4419321856.000,4450471936.000,39.612,39.796,nan,nan,25,0
figlet,0,1.000,0.046,5594112.000,nan,1,0,0,shasum,200,1.000,15.884,3698892.800,nan,2,0,5830511,eat-memory,20,1.000,70.036,3076096.000,nan,2,0,1094096028,35.400,134.183,4406013952.000,4442151936.000,39.530,39.744,nan,nan,30,0
figlet,0,1.000,0.050,5630439.619,nan,1,0,0,shasum,200,1.000,14.729,3382272.000,nan,2,0,10342981,eat-memory,40,0.985,133.562,3357184.000,nan,2,0,3251162710,37.267,210.117,4384792576.000,4486059520.000,39.409,40.010,nan,nan,25,0
figlet,0,1.000,0.046,5651807.086,nan,1,0,0,shasum,200,1.000,13.586,3431628.800,nan,2,0,10485136,eat-memory,40,0.999,133.224,3273864.533,nan,2,0,2825600927,37.933,209.317,4430467072.000,4517844480.000,39.684,40.201,nan,nan,25,0
figlet,0,1.000,0.052,5657600.000,nan,1,0,0,shasum,200,1.000,14.526,3579050.667,nan,2,0,10105719,eat-memory,40,0.997,130.859,3248691.200,nan,2,0,3646008632,36.667,214.583,4405010432.000,4511606272.000,39.533,40.164,nan,nan,25,0
figlet,0,1.000,0.046,5608243.200,nan,1,0,0,shasum,200,1.000,15.584,3235840.000,nan,2,0,10275398,eat-memory,60,0.150,161.206,3708245.333,nan,1,1,13928936740,38.133,251.333,4419799040.000,4570389299.200,39.625,40.519,nan,nan,25,1
figlet,0,1.000,0.046,5623808.000,nan,1,0,0,shasum,200,1.000,15.742,3444736.000,nan,2,0,9945574,eat-memory,60,0.168,168.571,250047829.333,nan,1,1,13689191103,36.000,252.427,4551512064.000,4667059404.800,40.411,41.100,nan,nan,25,1
figlet,0,1.000,0.053,5623808.000,nan,1,0,0,shasum,200,1.000,15.575,3058688.000,nan,2,0,9646549,eat-memory,60,0.198,169.326,246267084.800,nan,1,1,12553385466,34.067,233.347,4585203712.000,4705866137.600,40.616,41.335,nan,nan,30,1
figlet,20,1.000,2.606,7346346.667,nan,2,0,5277931,shasum,0,1.000,0.064,7560533.333,nan,1,0,0,eat-memory,0,1.000,9.239,84489216.000,nan,1,0,0,34.867,43.100,4610775040.000,4608219648.000,40.773,40.757,nan,nan,25,0
figlet,20,1.000,3.002,10038442.667,nan,2,0,5331371,shasum,0,1.000,0.072,11603763.200,nan,1,0,0,eat-memory,0,1.000,0.451,68115797.333,nan,1,0,0,38.667,45.217,4565016576.000,4519391232.000,40.493,40.220,nan,nan,30,0
figlet,20,1.000,2.829,2760704.000,nan,2,0,5318319,shasum,0,1.000,0.048,10485760.000,nan,1,0,0,eat-memory,0,1.000,0.052,53891072.000,nan,1,0,0,38.600,43.883,4438140928.000,4434181632.000,39.738,39.712,nan,nan,30,0
figlet,20,1.000,2.605,3871982.933,nan,2,0,6079358,shasum,0,1.000,0.052,10158080.000,nan,1,0,0,eat-memory,20,1.000,64.199,3063808.000,nan,2,0,1075735907,36.933,103.100,4438454272.000,4468834304.000,39.740,39.921,nan,nan,30,0
figlet,20,1.000,2.580,5897949.867,nan,2,0,5927209,shasum,0,1.000,0.044,8519680.000,nan,1,0,0,eat-memory,20,1.000,64.508,7290880.000,nan,2,0,1075515840,34.867,109.417,4428361728.000,4461437952.000,39.683,39.879,nan,nan,40,0
figlet,20,1.000,2.714,9842517.333,nan,2,0,6006640,shasum,0,1.000,0.053,8421376.000,nan,1,0,0,eat-memory,20,1.000,69.366,7198720.000,nan,2,0,1077740980,38.200,105.350,4381730816.000,4408189952.000,39.410,39.564,nan,nan,30,0
figlet,20,1.000,2.546,9797188.267,nan,2,0,9392662,shasum,0,1.000,0.043,8325802.667,nan,1,0,0,eat-memory,40,1.000,131.423,3676603.733,nan,1,0,1095486043,37.600,177.383,4404672512.000,4462384640.000,39.555,39.894,nan,nan,25,0
figlet,20,1.000,2.722,3092480.000,nan,2,0,8409372,shasum,0,1.000,0.051,8383488.000,nan,1,0,0,eat-memory,40,1.000,141.113,3663872.000,nan,2,0,1093063275,34.667,165.417,4370495488.000,4446456320.000,39.342,39.793,nan,nan,30,0
figlet,20,1.000,2.431,3491840.000,nan,2,0,8419370,shasum,0,1.000,0.048,8431616.000,nan,1,0,0,eat-memory,40,1.000,127.261,3412650.667,nan,2,0,1091579088,38.600,202.933,4397842432.000,4484919808.000,39.517,40.029,nan,nan,30,0
figlet,20,1.000,2.422,9821743.787,nan,2,0,11958734,shasum,0,1.000,0.043,8450781.379,nan,1,0,0,eat-memory,60,0.581,189.629,6379975.111,nan,2,1,6816991821,35.333,243.493,4417042432.000,4589425459.200,39.630,40.656,nan,nan,25,1
figlet,20,1.000,2.623,9928021.333,nan,3,0,10521860,shasum,0,1.000,0.042,8408951.467,nan,1,0,0,eat-memory,60,0.491,219.315,4377258.667,nan,1,1,7340056624,37.600,278.120,4497762304.000,4677502156.800,40.112,41.182,nan,nan,20,1
figlet,20,1.000,2.731,9944541.867,nan,2,0,11609652,shasum,0,1.000,0.046,8421376.000,nan,1,0,0,eat-memory,60,0.438,205.992,256849783.467,nan,1,1,7793409495,36.667,237.867,4528566272.000,4652466995.200,40.298,41.036,nan,nan,30,1
figlet,20,1.000,2.558,9903240.533,nan,2,0,4921576,shasum,20,1.000,1.770,9477592.990,nan,2,0,4505764,eat-memory,0,1.000,0.047,62185715.810,nan,1,0,0,35.667,45.667,4494632960.000,4492933120.000,40.092,40.081,nan,nan,30,0
figlet,20,1.000,2.786,9855795.200,nan,2,0,5020776,shasum,20,1.000,1.980,3543313.067,nan,2,0,4111044,eat-memory,0,1.000,0.377,59768285.867,nan,1,0,0,33.133,46.300,4475643904.000,4447197184.000,39.984,39.811,nan,nan,30,0
figlet,20,1.000,2.819,10023765.333,nan,2,0,5685377,shasum,20,1.000,1.916,3531571.200,nan,2,0,4468284,eat-memory,0,1.000,0.048,41771008.000,nan,1,0,0,34.533,47.683,4409411584.000,4402406912.000,39.589,39.544,nan,nan,30,0
figlet,20,1.000,2.535,9833813.333,nan,2,0,7538208,shasum,20,1.000,1.805,4075520.000,nan,2,0,7083971,eat-memory,20,1.000,68.465,93803520.000,nan,2,0,1081145608,35.000,105.900,4413394944.000,4443744768.000,39.614,39.791,nan,nan,30,0
figlet,20,1.000,2.556,9774523.733,nan,2,0,6626575,shasum,20,1.000,2.041,4711277.714,nan,2,0,5947210,eat-memory,20,1.000,59.960,3477333.333,nan,2,0,1079506065,36.733,116.500,4452165632.000,4466538496.000,39.862,39.940,nan,nan,25,0
figlet,20,1.000,2.793,3047424.000,nan,2,0,6771107,shasum,20,1.000,1.987,3426679.467,nan,2,0,5923075,eat-memory,20,1.000,70.411,3381248.000,nan,2,0,1080493693,36.933,110.550,4422461440.000,4452425216.000,39.674,39.848,nan,nan,30,0
figlet,20,1.000,2.396,3428352.000,nan,1,0,8852637,shasum,20,1.000,1.814,3350528.000,nan,1,0,8284498,eat-memory,40,1.000,129.115,3469312.000,nan,2,0,1102959779,33.800,180.733,4434896896.000,4500323328.000,39.741,40.132,nan,nan,55,0
figlet,20,1.000,2.721,9820501.333,nan,2,0,9099120,shasum,20,1.000,1.969,3735790.933,nan,2,0,8002798,eat-memory,40,1.000,141.004,3248128.000,nan,2,0,1103572746,38.333,170.283,4443572224.000,4515152384.000,39.806,40.229,nan,nan,30,0
figlet,20,1.000,2.450,9865045.333,nan,1,0,9366327,shasum,20,1.000,1.812,3128490.667,nan,1,0,8640385,eat-memory,40,1.000,133.741,3820356.267,nan,2,0,1125829061,38.733,189.333,4486416384.000,4532021760.000,40.020,40.286,nan,nan,25,0
figlet,20,1.000,2.726,9882419.200,nan,2,0,10647729,shasum,20,1.000,1.893,3490816.000,nan,2,0,9464818,eat-memory,60,0.463,205.379,3262464.000,nan,1,1,7885142011,35.000,238.227,4434765824.000,4590114816.000,39.707,40.627,nan,nan,30,1
figlet,20,1.000,2.703,9797632.000,nan,2,0,10048413,shasum,20,1.000,1.698,3375104.000,nan,2,0,9214938,eat-memory,60,0.439,194.553,230290909.867,nan,1,1,8251769806,38.800,243.000,4528123904.000,4675295232.000,40.257,41.133,nan,nan,30,1
figlet,20,1.000,2.388,9769096.533,nan,2,0,10538041,shasum,20,1.000,1.873,3463680.000,nan,2,0,9711661,eat-memory,60,0.462,189.053,3312298.667,nan,1,1,7620613252,39.133,246.653,4569688064.000,4708438835.200,40.509,41.334,nan,nan,30,1
figlet,20,1.000,2.491,9970858.667,nan,2,0,5950609,shasum,40,1.000,3.472,3424256.000,nan,2,0,4570078,eat-memory,0,1.000,0.046,58417152.000,nan,1,0,0,32.867,53.083,4579198976.000,4555435008.000,40.565,40.424,nan,nan,45,0
figlet,20,1.000,2.379,9797290.667,nan,2,0,4917789,shasum,40,1.000,3.504,3331686.400,nan,2,0,4199730,eat-memory,0,1.000,0.287,51787776.000,nan,1,0,0,35.600,53.567,4506494976.000,4483008512.000,40.139,39.996,nan,nan,30,0
figlet,20,1.000,2.724,9831765.333,nan,2,0,5334303,shasum,40,1.000,3.748,3564134.400,nan,2,0,4220240,eat-memory,0,1.000,0.049,45158400.000,nan,1,0,0,31.800,48.783,4420448256.000,4407858176.000,39.628,39.549,nan,nan,30,0
figlet,20,1.000,2.562,9847978.667,nan,2,0,6549172,shasum,40,1.000,3.639,3443609.600,nan,2,0,5498592,eat-memory,20,1.000,67.813,90337792.000,nan,2,0,1078795869,34.267,109.583,4414232576.000,4437658624.000,39.591,39.727,nan,nan,30,0
figlet,20,1.000,2.523,9958229.333,nan,1,0,6544286,shasum,40,1.000,3.553,11245909.333,nan,2,0,6096459,eat-memory,20,1.000,67.349,3539899.733,nan,2,0,1081177246,38.800,124.550,4446081024.000,4463359488.000,39.794,39.890,nan,nan,25,0
figlet,20,1.000,2.669,3549457.067,nan,2,0,6488323,shasum,40,1.000,3.925,3568128.000,nan,2,0,6106061,eat-memory,20,1.000,70.952,3178496.000,nan,2,0,1081297367,36.333,115.850,4446138368.000,4472540160.000,39.788,39.941,nan,nan,30,0
figlet,20,1.000,2.556,9810773.333,nan,2,0,10132508,shasum,40,1.000,3.796,11112789.333,nan,1,0,9070667,eat-memory,40,1.000,135.964,3472725.333,nan,1,0,1142647229,37.667,200.000,4449527808.000,4533069824.000,39.811,40.305,nan,nan,25,0
figlet,20,1.000,2.706,9863509.333,nan,2,0,8490584,shasum,40,1.000,3.727,3577275.733,nan,2,0,7405208,eat-memory,40,1.000,137.494,2985984.000,nan,2,0,1106733395,35.733,170.233,4435853312.000,4500124160.000,39.730,40.110,nan,nan,30,0
figlet,20,1.000,2.492,2801664.000,nan,2,0,10193429,shasum,40,1.000,3.668,2777088.000,nan,2,0,8751979,eat-memory,40,1.000,135.298,3601521.778,nan,2,0,1265574733,37.800,172.900,4475107328.000,4521514496.000,39.975,40.246,nan,nan,30,0
figlet,20,1.000,2.549,3538944.000,nan,2,0,10305925,shasum,40,1.000,3.869,3510272.000,nan,2,0,9112270,eat-memory,60,0.372,200.043,235462441.448,nan,1,1,9210560947,37.333,242.920,4425375744.000,4640416972.800,39.662,40.946,nan,nan,70,1
figlet,20,1.000,2.793,9802137.600,nan,2,0,10973342,shasum,40,1.000,3.963,2542250.667,nan,2,0,10069532,eat-memory,60,0.258,198.849,243692475.733,nan,1,1,10713983718,33.667,238.200,4557250560.000,4696986828.800,40.455,41.290,nan,nan,45,1
figlet,20,1.000,2.669,9824529.067,nan,2,0,10020803,shasum,40,1.000,3.790,3477504.000,nan,3,0,9390468,eat-memory,60,0.341,191.925,2706773.333,nan,1,1,9416878804,34.000,231.387,4594485248.000,4728255283.200,40.683,41.481,nan,nan,45,1
figlet,20,1.000,2.517,9894058.667,nan,1,0,5488429,shasum,60,1.000,5.313,3589461.333,nan,1,0,4307246,eat-memory,0,1.000,0.045,63172608.000,nan,1,0,0,36.800,59.933,4568469504.000,4528671744.000,40.532,40.292,nan,nan,55,0
figlet,20,1.000,2.537,9907200.000,nan,2,0,5239903,shasum,60,1.000,5.107,3389610.667,nan,2,0,4310036,eat-memory,0,1.000,0.424,50358954.667,nan,1,0,0,37.533,63.700,4510605312.000,4499697152.000,40.192,40.124,nan,nan,30,0
figlet,20,1.000,2.325,9902353.067,nan,2,0,5578156,shasum,60,1.000,4.458,5813760.000,nan,2,0,4254384,eat-memory,0,1.000,0.047,47042560.000,nan,1,0,0,35.933,57.167,4496459776.000,4482796544.000,40.111,40.027,nan,nan,30,0
figlet,20,1.000,2.662,9785514.667,nan,2,0,6169720,shasum,60,1.000,5.571,3635985.067,nan,2,0,5876945,eat-memory,20,1.000,68.186,2461696.000,nan,2,0,1081874494,36.733,117.367,4477935616.000,4501864448.000,40.002,40.140,nan,nan,30,0
figlet,20,1.000,2.648,9783978.667,nan,2,0,6590642,shasum,60,1.000,5.302,3435451.733,nan,1,0,5690311,eat-memory,20,1.000,66.077,3349845.333,nan,1,0,1083278597,34.933,128.167,4476911616.000,4498206720.000,39.999,40.117,nan,nan,25,0
figlet,20,1.000,2.533,9855488.000,nan,2,0,6862512,shasum,60,1.000,5.430,3456682.667,nan,2,0,5801195,eat-memory,20,1.000,70.937,2740224.000,nan,2,0,1081652961,37.000,120.233,4459550720.000,4485860352.000,39.886,40.039,nan,nan,30,0
figlet,20,1.000,2.433,9849002.667,nan,2,0,9632581,shasum,60,1.000,5.185,3338581.333,nan,2,0,8804071,eat-memory,40,1.000,131.145,3276800.000,nan,2,0,1205057988,36.067,168.417,4456884224.000,4523566080.000,39.872,40.266,nan,nan,30,0
figlet,20,1.000,2.502,9928362.667,nan,2,0,10530481,shasum,60,1.000,5.286,3503547.733,nan,1,0,9038007,eat-memory,40,1.000,134.513,136015530.667,nan,2,0,1187140725,36.933,192.233,4482859008.000,4559721984.000,40.033,40.489,nan,nan,25,0
figlet,20,1.000,2.467,9865557.333,nan,2,0,10250868,shasum,60,1.000,5.370,3474602.667,nan,2,0,9351474,eat-memory,40,1.000,137.750,3256320.000,nan,2,0,1236365499,36.667,177.250,4463091712.000,4531879424.000,39.912,40.318,nan,nan,30,0
figlet,20,1.000,2.741,2719744.000,nan,2,0,11067254,shasum,60,1.000,5.206,3543040.000,nan,2,0,10381335,eat-memory,60,0.286,177.155,199499229.867,nan,1,1,10357917844,35.667,245.880,4469604352.000,4652396134.400,39.946,41.036,nan,nan,70,1
figlet,20,1.000,2.445,3297280.000,nan,2,0,10537588,shasum,60,1.000,5.765,3051520.000,nan,2,0,8988018,eat-memory,60,0.317,183.832,232795820.617,nan,1,1,10000314097,34.267,240.240,4622565376.000,4755087769.600,40.859,41.650,nan,nan,45,1
figlet,20,1.000,2.684,9844053.333,nan,2,0,10312821,shasum,60,1.000,5.503,2922496.000,nan,2,0,8586075,eat-memory,60,0.364,196.645,3141632.000,nan,1,1,9412222011,31.467,235.333,4617271296.000,4735226675.200,40.828,41.532,nan,nan,45,1
figlet,20,1.000,2.777,9789952.000,nan,2,0,5533168,shasum,80,1.000,7.202,3190784.000,nan,2,0,4164087,eat-memory,0,1.000,0.045,65110016.000,nan,1,0,0,32.867,60.567,4617674752.000,4600773632.000,40.837,40.737,nan,nan,45,0
figlet,20,1.000,2.539,9862656.000,nan,2,0,5266087,shasum,80,1.000,7.112,3293696.000,nan,2,0,4491636,eat-memory,0,1.000,0.046,43565056.000,nan,1,0,0,38.533,69.383,4519823360.000,4503364096.000,40.255,40.152,nan,nan,60,0
figlet,20,1.000,2.591,9824597.333,nan,2,0,5507857,shasum,80,1.000,6.917,3059712.000,nan,2,0,4188018,eat-memory,0,1.000,0.048,43565056.000,nan,1,0,0,34.267,65.017,4530894848.000,4526313984.000,40.329,40.302,nan,nan,25,0
figlet,20,1.000,2.476,9831804.343,nan,2,0,6340609,shasum,80,1.000,6.929,7555379.200,nan,2,0,5819964,eat-memory,20,1.000,64.975,76716885.333,nan,2,0,1083678398,34.200,124.100,4481275904.000,4515493376.000,40.031,40.233,nan,nan,30,0
figlet,20,1.000,2.661,9845930.667,nan,2,0,7850914,shasum,80,1.000,7.215,3527918.933,nan,2,0,6156653,eat-memory,20,1.000,68.717,3340288.000,nan,2,0,1090347126,33.933,119.533,4520560640.000,4544570880.000,40.271,40.409,nan,nan,30,0
figlet,20,1.000,2.756,9926485.333,nan,2,0,7078649,shasum,80,1.000,6.779,3738282.667,nan,2,0,6000929,eat-memory,20,1.000,67.784,86270634.667,nan,1,0,1087338621,37.333,130.700,4504590336.000,4538524160.000,40.170,40.371,nan,nan,70,0
figlet,20,1.000,2.589,9806677.333,nan,2,0,10416132,shasum,80,1.000,7.198,3609531.733,nan,2,0,9138790,eat-memory,40,1.000,141.070,2998272.000,nan,2,0,1262347261,37.400,182.833,4538083328.000,4608324096.000,40.378,40.793,nan,nan,30,0
figlet,20,1.000,2.520,9883989.333,nan,2,0,10405385,shasum,80,1.000,6.626,3794773.333,nan,1,0,9788650,eat-memory,40,1.000,140.723,3472614.806,nan,1,0,1334642455,38.800,203.583,4586098688.000,4667901440.000,40.681,41.164,nan,nan,25,0
figlet,20,1.000,2.562,9786709.333,nan,2,0,9197188,shasum,80,1.000,7.020,3392034.133,nan,2,0,8646833,eat-memory,40,1.000,139.076,140659029.333,nan,2,0,1217207201,35.467,179.667,4541487104.000,4618907136.000,40.401,40.860,nan,nan,30,0
figlet,20,1.000,2.622,9796812.800,nan,2,0,11360676,shasum,80,1.000,7.220,3102720.000,nan,2,0,10191701,eat-memory,60,0.234,174.512,3506176.000,nan,1,1,11714623003,33.933,247.307,4524648448.000,4731463270.400,40.293,41.527,nan,nan,55,1
figlet,20,1.000,2.690,9941538.133,nan,2,0,10734578,shasum,80,1.000,7.231,2625536.000,nan,3,0,9871645,eat-memory,60,0.282,184.266,249079808.000,nan,1,1,10860577550,32.200,232.040,4697364480.000,4799108710.400,41.333,41.939,nan,nan,45,1
figlet,20,1.000,2.562,9932390.400,nan,2,0,10690602,shasum,80,1.000,7.118,3087646.720,nan,2,0,10220276,eat-memory,60,0.259,183.337,266318479.360,nan,1,1,11198275967,38.267,249.120,4723058688.000,4819987251.200,41.499,42.072,nan,nan,25,1
figlet,20,1.000,2.737,9900544.000,nan,2,0,5385481,shasum,100,1.000,9.376,2969600.000,nan,2,0,4278570,eat-memory,0,1.000,0.044,66502656.000,nan,1,0,0,31.933,62.883,4681598976.000,4643911168.000,41.239,41.014,nan,nan,45,0
figlet,20,1.000,2.629,9836373.333,nan,2,0,5510856,shasum,100,1.000,8.827,3235840.000,nan,2,0,4174253,eat-memory,0,1.000,0.557,55293952.000,nan,1,0,0,36.733,65.300,4579522560.000,4561967616.000,40.636,40.528,nan,nan,30,0
figlet,20,1.000,2.442,9952426.667,nan,2,0,4800504,shasum,100,1.000,8.547,5582165.333,nan,2,0,4161202,eat-memory,0,1.000,0.047,49078272.000,nan,1,0,0,38.067,66.703,4584802304.000,4572942336.000,40.674,40.601,nan,nan,30,0
figlet,20,1.000,2.338,9862144.000,nan,2,0,6026690,shasum,100,1.000,7.861,3596288.000,nan,1,0,5408372,eat-memory,20,1.000,61.893,82894848.000,nan,2,0,1082757933,32.600,128.567,4513720320.000,4550296064.000,40.240,40.457,nan,nan,70,0
figlet,20,1.000,2.725,9812650.667,nan,1,0,6772545,shasum,100,1.000,9.320,3596401.778,nan,1,0,6245335,eat-memory,20,1.000,72.844,3047424.000,nan,2,0,1089450604,38.333,130.767,4541638656.000,4567620608.000,40.417,40.568,nan,nan,45,0
