function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,100,0.750,8.091,7946240.000,nan,2,1,16436450973,env,120,0.904,5.972,4711082.667,nan,3,0,9234166319,eat-memory,20,0.002,10.603,130249841.778,nan,1,1,24551979979,42.000,146.256,7483342848.000,7770734933.333,88.538,92.057,nan,nan,55,1
figlet,100,0.932,6.898,15311360.000,nan,2,0,17034965390,env,120,0.999,5.959,19714048.000,nan,2,0,11873568451,eat-memory,20,0.000,14.709,139783050.971,nan,1,1,28789595361,45.533,151.152,7788302336.000,7899497910.857,92.210,93.603,nan,nan,65,1
figlet,100,0.876,8.786,28048793.600,nan,2,1,13907036068,env,120,0.999,8.313,31180819.505,nan,1,0,14124069961,eat-memory,20,0.000,17.028,147175041.707,nan,1,1,22747417984,44.267,133.907,7489054720.000,7707423539.200,88.603,91.278,nan,nan,125,1
figlet,100,1.000,14.336,9226898.286,nan,3,0,53065698,env,140,1.000,12.644,13361103.238,nan,2,0,320279599,eat-memory,0,1.000,0.062,5547203.048,nan,1,0,0,44.067,112.783,7601825792.000,7510900224.000,89.896,88.805,nan,nan,125,0
figlet,100,1.000,13.074,14599680.000,nan,1,0,260059152,env,140,1.000,12.727,2942225.067,nan,1,0,249636918,eat-memory,0,1.000,0.069,5859693.714,nan,1,0,0,44.067,114.167,7467450368.000,7465432576.000,88.331,88.306,nan,nan,25,0
figlet,100,1.000,13.370,20142933.333,nan,2,0,659360298,env,140,1.000,13.241,2851840.000,nan,2,0,573577512,eat-memory,0,1.000,0.056,6096930.133,nan,1,0,0,42.333,108.050,7478519808.000,7477345280.000,88.475,88.461,nan,nan,30,0
figlet,100,0.660,6.305,39202588.444,nan,2,1,15637187880,env,140,0.846,5.744,2948669.440,nan,2,1,10582354812,eat-memory,20,0.000,11.670,108774798.222,nan,1,1,28622869445,41.600,151.476,7588601856.000,7818754048.000,89.834,92.666,nan,nan,25,1
figlet,100,0.913,6.477,9007104.000,nan,2,0,15111601336,env,140,0.975,9.120,6705152.000,nan,2,0,13604524229,eat-memory,20,0.002,11.192,78562729.854,nan,1,1,19842530478,42.467,144.789,7537692672.000,7788339200.000,89.168,92.257,nan,nan,140,1
figlet,100,0.314,10.585,41818548.907,nan,1,1,16513374174,env,140,0.398,9.561,26493310.293,nan,1,1,14257048538,eat-memory,20,0.002,21.227,112857265.493,nan,1,1,23253467928,43.000,128.600,7813148672.000,7851412684.800,92.452,92.966,nan,nan,110,1
figlet,100,1.000,13.811,13413717.333,nan,1,0,85233167,env,160,1.000,14.664,15341909.333,nan,1,0,141230781,eat-memory,0,1.000,0.305,30986922.667,nan,1,0,0,43.333,108.933,7495839744.000,7445234176.000,88.621,88.018,nan,nan,100,0
figlet,100,1.000,13.041,2800054.857,nan,2,0,409037898,env,160,1.000,13.611,2778282.667,nan,2,0,528205655,eat-memory,0,1.000,0.077,29638997.333,nan,1,0,0,41.867,115.133,7378532352.000,7398681600.000,87.255,87.496,nan,nan,40,0
figlet,100,1.000,14.154,3092394.667,nan,2,0,566319048,env,160,1.000,14.527,2792021.333,nan,2,0,657674301,eat-memory,0,1.000,0.071,23853226.667,nan,1,0,0,41.667,108.134,7467806720.000,7462827008.000,88.360,88.299,nan,nan,45,0
figlet,100,0.982,7.615,3628658.103,nan,1,0,15200873852,env,160,0.859,7.121,2984618.667,nan,1,1,17425287973,eat-memory,20,0.007,8.750,95639620.267,nan,1,1,18027292893,41.600,133.361,7516307456.000,7750457344.000,88.949,91.818,nan,nan,25,1
figlet,100,0.390,3.027,21346577.067,nan,1,1,21833313291,env,160,0.546,6.671,76921319.619,nan,1,1,21851298682,eat-memory,20,0.028,19.068,84031878.095,nan,1,1,27891337111,41.333,153.238,7801208832.000,7919875218.286,92.325,93.868,nan,nan,95,1
figlet,100,1.000,13.172,12303018.667,nan,1,0,105373643,env,180,1.000,14.714,14980949.333,nan,1,0,1683168355,eat-memory,0,1.000,0.076,6618794.667,nan,1,0,0,43.067,117.767,7559882752.000,7504407040.000,89.395,88.744,nan,nan,55,0
figlet,100,1.000,13.864,3280896.000,nan,2,0,660813782,env,180,1.000,15.824,1916928.000,nan,2,0,1416380073,eat-memory,0,1.000,0.082,7045632.000,nan,1,0,0,41.000,108.533,7460200448.000,7448111616.000,88.238,88.094,nan,nan,75,0
figlet,100,1.000,14.002,3815424.000,nan,1,0,101223993,env,180,1.000,15.916,9314304.000,nan,1,0,722744338,eat-memory,0,1.000,0.074,8972629.333,nan,1,0,0,44.133,108.750,7577954304.000,7525462016.000,89.696,89.055,nan,nan,70,0
figlet,100,0.443,0.728,2734165.333,nan,2,1,21426427764,env,180,0.377,0.635,2633079.467,nan,2,1,24376305137,eat-memory,20,0.005,12.210,88305059.352,nan,1,1,29246683623,40.733,153.952,7467515904.000,7801096192.000,88.365,92.438,nan,nan,40,1
figlet,100,0.183,0.094,35405824.000,nan,1,1,21246623037,env,180,0.576,0.119,12484152.889,nan,1,1,11836300186,eat-memory,20,0.000,0.046,28586393.600,nan,1,1,24799480975,43.267,132.547,7544268800.000,7755230412.800,89.260,91.869,nan,nan,130,1
figlet,100,0.230,7.717,42018542.933,nan,1,1,13774592831,env,200,0.181,7.060,26186478.933,nan,1,1,15109256048,eat-memory,20,0.000,23.918,80191146.667,nan,1,1,18224748865,39.933,132.533,7617241088.000,7797806694.400,90.108,92.372,nan,nan,90,1
figlet,100,0.508,2.665,2856960.000,nan,2,1,22674632932,env,200,0.399,3.603,3567616.000,nan,2,1,25664668426,eat-memory,20,0.000,8.411,67041377.524,nan,1,1,20803345820,39.600,148.133,7555921920.000,7764771401.143,89.347,91.991,nan,nan,55,1
figlet,100,0.429,6.993,23809404.343,nan,1,1,9031607108,env,200,0.254,9.896,32450150.400,nan,1,1,11031035012,eat-memory,20,0.050,18.730,79648139.947,nan,1,1,12412735960,42.133,132.160,7750389760.000,7818981785.600,91.668,92.552,nan,nan,80,1
figlet,120,1.000,16.805,2400256.000,nan,2,0,8333731,env,0,1.000,0.064,11111936.000,nan,1,0,0,eat-memory,0,1.000,0.071,6585856.000,nan,1,0,0,41.467,79.617,7507959808.000,7456048128.000,88.781,88.156,nan,nan,40,0
figlet,120,1.000,16.844,4246562.133,nan,1,0,7974478,env,0,1.000,0.077,11065685.333,nan,1,0,0,eat-memory,0,1.000,0.064,6828032.000,nan,1,0,0,44.733,79.733,7385890816.000,7379866624.000,87.321,87.247,nan,nan,30,0
figlet,120,1.000,17.460,2563174.400,nan,2,0,8766197,env,0,1.000,0.065,10259797.333,nan,1,0,0,eat-memory,0,1.000,0.060,7052117.333,nan,1,0,0,42.698,84.912,7365599232.000,7367450112.000,87.073,87.096,nan,nan,25,0
figlet,120,1.000,16.825,2831360.000,nan,2,0,210558052,env,0,1.000,0.082,11657801.143,nan,1,0,0,eat-memory,20,0.062,44.243,130861192.533,nan,1,1,16327120473,40.267,132.973,7372081152.000,7513033113.600,87.155,88.854,nan,nan,30,1
figlet,120,1.000,16.783,3910888.107,nan,2,0,110577707,env,0,1.000,0.065,11094097.920,nan,1,0,0,eat-memory,20,0.075,49.174,161630754.133,nan,1,1,15510717540,42.133,136.107,7494975488.000,7585569996.800,88.679,89.758,nan,nan,25,1
figlet,120,1.000,17.384,2219349.333,nan,2,0,121179024,env,0,1.000,0.077,9463671.467,nan,1,0,0,eat-memory,20,0.043,51.460,167833600.000,nan,1,1,15082475567,40.467,128.987,7491854336.000,7580968140.800,88.637,89.703,nan,nan,30,1
figlet,120,1.000,16.644,3945847.467,nan,1,0,14914977,env,20,1.000,2.343,11400021.333,nan,1,0,10887174,eat-memory,0,1.000,0.530,46784682.667,nan,1,0,0,45.200,92.950,7484928000.000,7472062464.000,88.565,88.409,nan,nan,25,0
figlet,120,1.000,14.770,2983936.000,nan,2,0,17752283,env,20,1.000,2.347,15301778.286,nan,2,0,9812952,eat-memory,0,1.000,0.176,28439552.000,nan,1,0,0,40.133,87.435,7459452928.000,7455434752.000,88.252,88.204,nan,nan,75,0
figlet,120,1.000,17.262,2872797.867,nan,2,0,47300020,env,20,1.000,2.736,2842077.867,nan,2,0,11808196,eat-memory,0,1.000,0.070,28020736.000,nan,1,0,0,43.333,89.600,7466260480.000,7471137792.000,88.349,88.407,nan,nan,30,0
figlet,120,1.000,16.356,1851392.000,nan,3,0,522217328,env,20,1.000,2.623,1286144.000,nan,2,0,20356894,eat-memory,20,0.027,51.958,167660885.333,nan,1,1,19029021891,42.733,141.267,7478390784.000,7642425002.667,88.498,90.459,nan,nan,30,1
figlet,120,1.000,15.438,2883584.000,nan,2,0,512438986,env,20,1.000,2.619,5369856.000,nan,2,0,20330441,eat-memory,20,0.028,36.856,153802752.000,nan,1,1,19127100957,42.200,131.680,7573098496.000,7669478195.200,89.616,90.767,nan,nan,50,1
figlet,120,1.000,17.457,4611498.667,nan,2,0,668459923,env,20,1.000,2.884,5495296.000,nan,2,0,18550114,eat-memory,20,0.025,41.764,164141056.000,nan,1,1,18303941319,43.600,128.880,7599513600.000,7694913126.400,89.968,91.101,nan,nan,25,1
figlet,120,1.000,15.724,7442432.000,nan,2,0,46175265,env,40,1.000,4.673,6844416.000,nan,2,0,13438948,eat-memory,0,1.000,0.062,38985728.000,nan,1,0,0,40.933,93.900,7571490816.000,7540653056.000,89.593,89.217,nan,nan,50,0
figlet,120,1.000,18.291,2863820.800,nan,2,0,92860150,env,40,1.000,4.359,2838186.667,nan,2,0,13208829,eat-memory,0,1.000,0.193,32268112.457,nan,1,0,0,41.133,93.383,7504166912.000,7504338432.000,88.787,88.790,nan,nan,30,0
figlet,120,1.000,17.802,2876347.733,nan,2,0,74326128,env,40,1.000,4.917,2543616.000,nan,2,0,12990409,eat-memory,0,1.000,0.077,31017984.000,nan,1,0,0,41.933,92.267,7498561536.000,7501402112.000,88.724,88.758,nan,nan,30,0
figlet,120,1.000,16.103,2043904.000,nan,2,0,4687928981,env,40,1.000,4.788,2906794.667,nan,2,0,26417247,eat-memory,20,0.030,41.687,168409429.333,nan,1,1,23994651994,42.600,139.644,7496493056.000,7699294890.667,88.701,91.142,nan,nan,30,1
figlet,120,1.000,16.148,29812215.873,nan,2,0,3195757310,env,40,1.000,4.904,7536640.000,nan,2,0,29451407,eat-memory,20,0.012,40.709,157546496.000,nan,1,1,21911480171,40.533,144.700,7630628864.000,7727077376.000,90.273,91.466,nan,nan,55,1
figlet,120,1.000,14.636,6178304.000,nan,2,0,1248530801,env,40,1.000,4.884,5160960.000,nan,2,0,20617012,eat-memory,20,0.020,42.117,182003715.251,nan,1,1,21564715186,44.800,143.733,7619330048.000,7686156970.667,90.201,91.004,nan,nan,50,1
figlet,120,1.000,18.624,6027264.000,nan,2,0,39733511,env,60,1.000,7.066,5738496.000,nan,2,0,12659948,eat-memory,0,1.000,0.059,42614272.000,nan,1,0,0,45.133,98.750,7572260864.000,7529644032.000,89.642,89.120,nan,nan,50,0
figlet,120,1.000,17.682,23008768.000,nan,2,0,195173665,env,60,1.000,6.932,1126400.000,nan,2,0,19863601,eat-memory,0,1.000,0.069,32884736.000,nan,1,0,0,43.600,98.868,7468785664.000,7483084288.000,88.387,88.549,nan,nan,45,0
figlet,120,1.000,16.921,23688362.667,nan,1,0,22331955,env,60,1.000,6.550,5373644.800,nan,1,0,10626194,eat-memory,0,1.000,0.066,32649216.000,nan,1,0,0,43.400,93.267,7512836096.000,7511426048.000,88.881,88.863,nan,nan,30,0
figlet,120,0.788,14.231,6529024.000,nan,2,1,19029523081,env,60,1.000,4.967,2597546.667,nan,2,0,894120845,eat-memory,20,0.017,31.779,153140487.314,nan,1,1,27470988656,41.000,153.981,7502356480.000,7770974793.143,88.752,92.043,nan,nan,40,1
figlet,120,1.000,14.435,49227397.050,nan,3,0,10836621668,env,60,1.000,5.588,5148672.000,nan,2,0,66502177,eat-memory,20,0.007,39.704,171328424.229,nan,1,1,26456197076,39.800,151.448,7483574272.000,7735385819.429,88.512,91.597,nan,nan,110,1
figlet,120,0.665,12.965,9625088.000,nan,2,1,17622259015,env,60,1.000,4.396,7032320.000,nan,2,0,126301243,eat-memory,20,0.002,32.128,169406015.390,nan,1,1,27977224707,43.200,152.495,7612362752.000,7802799250.286,90.127,92.444,nan,nan,55,1
figlet,120,1.000,17.636,14472362.667,nan,1,0,47361128,env,80,1.000,9.043,11325440.000,nan,1,0,20940157,eat-memory,0,1.000,0.462,32183125.333,nan,1,0,0,44.400,101.367,7679940608.000,7592039424.000,90.906,89.846,nan,nan,85,0
figlet,120,1.000,16.889,14999893.333,nan,2,0,219995550,env,80,1.000,8.157,4919022.933,nan,2,0,21975647,eat-memory,0,1.000,0.072,28747844.267,nan,1,0,0,42.267,102.350,7452846080.000,7448247296.000,88.194,88.130,nan,nan,40,0
figlet,120,1.000,17.571,23227562.667,nan,2,0,201014528,env,80,1.000,9.026,16171690.667,nan,1,0,21430805,eat-memory,0,1.000,0.075,23784618.667,nan,1,0,0,41.467,97.867,7608588288.000,7603618304.000,90.014,89.955,nan,nan,90,0
figlet,120,0.663,4.548,21849088.000,nan,2,1,18264028738,env,80,0.977,2.754,7341056.000,nan,2,0,3126031703,eat-memory,20,0.005,11.796,115992803.556,nan,1,1,24767605291,43.000,153.190,7637506048.000,7850334500.571,90.384,92.996,nan,nan,40,1
figlet,120,0.980,11.409,43040768.000,nan,3,0,15370712134,env,80,1.000,6.935,13824534.756,nan,2,0,978047845,eat-memory,20,0.048,21.422,200951580.444,nan,1,1,23304526175,42.533,141.956,7583477760.000,7806559232.000,89.705,92.430,nan,nan,85,1
figlet,120,1.000,14.543,86781010.199,nan,2,0,10560287845,env,80,1.000,6.512,16977248.479,nan,2,0,195103894,eat-memory,20,0.008,36.844,168586659.352,nan,1,1,27644061803,44.467,153.162,7667879936.000,7790447177.143,90.746,92.270,nan,nan,70,1
figlet,120,1.000,15.582,9688576.000,nan,1,0,182320900,env,100,1.000,9.823,15098197.333,nan,2,0,35535582,eat-memory,0,1.000,0.056,35728257.219,nan,1,0,0,45.600,109.633,7591917568.000,7498643968.000,89.863,88.728,nan,nan,55,0
figlet,120,1.000,17.457,3334144.000,nan,2,0,486217103,env,100,1.000,11.201,17693184.000,nan,2,0,50637123,eat-memory,0,1.000,0.299,26382848.000,nan,1,0,0,44.600,108.150,7391557632.000,7387396608.000,87.455,87.403,nan,nan,45,0
figlet,120,1.000,16.541,3665954.133,nan,1,0,180766794,env,100,1.000,10.223,17537706.667,nan,1,0,22147862,eat-memory,0,1.000,0.062,24889002.667,nan,1,0,0,41.067,101.433,7403847680.000,7397406208.000,87.614,87.534,nan,nan,30,0
figlet,120,0.263,10.211,8065024.000,nan,2,1,23028110192,env,100,1.000,8.238,22000537.600,nan,2,0,1882907615,eat-memory,20,0.007,20.490,130937241.600,nan,1,1,24741759873,40.667,145.567,7397937152.000,7698451114.667,87.539,91.209,nan,nan,40,1
figlet,120,0.632,12.675,34715870.912,nan,2,1,19123955036,env,100,1.000,8.315,23055465.883,nan,3,0,1617602248,eat-memory,20,0.000,25.427,149723048.229,nan,1,1,28659426801,40.067,150.733,7600570368.000,7760066267.429,89.897,91.888,nan,nan,110,1
figlet,120,0.444,4.201,6010880.000,nan,2,1,20857175638,env,100,0.885,4.143,22813832.533,nan,2,1,7924250846,eat-memory,20,0.005,7.401,117923130.027,nan,1,1,28073721744,40.267,149.716,7436054528.000,7733584749.714,87.962,91.614,nan,nan,130,1
figlet,120,1.000,16.101,31549952.000,nan,1,0,3587875616,env,120,1.000,12.833,16446976.000,nan,1,0,93726345,eat-memory,0,1.000,0.070,9122816.000,nan,1,0,0,43.467,110.367,7526840320.000,7511441408.000,88.999,88.830,nan,nan,115,0
figlet,120,1.000,17.333,2396160.000,nan,2,0,956912628,env,120,1.000,12.943,19208533.333,nan,2,0,140618545,eat-memory,0,1.000,0.066,9592320.000,nan,1,0,0,42.533,111.036,7503134720.000,7481672192.000,88.779,88.521,nan,nan,85,0
figlet,120,1.000,15.458,2913655.467,nan,1,0,395621163,env,120,1.000,10.749,21176081.067,nan,1,0,110570262,eat-memory,0,1.000,0.053,9718067.200,nan,1,0,0,42.867,117.133,7503065088.000,7499218432.000,88.782,88.736,nan,nan,25,0
figlet,120,0.282,5.670,2875050.667,nan,1,1,20672235754,env,120,0.576,6.411,32208782.222,nan,2,1,12090303097,eat-memory,20,0.007,9.502,91455032.889,nan,1,1,25702976025,43.400,142.744,7505338368.000,7786754048.000,88.812,92.258,nan,nan,30,1
figlet,120,0.419,0.147,24372175.238,nan,2,1,20744441649,env,120,0.986,0.685,22810819.048,nan,2,0,4872236408,eat-memory,20,0.000,15.499,124411245.714,nan,1,1,28411052356,41.867,153.419,7643949056.000,7839449965.714,90.404,92.853,nan,nan,90,1
figlet,120,0.819,0.133,4135367.111,nan,4,1,13881321764,env,120,1.000,0.153,5366272.000,nan,5,0,1220933499,eat-memory,20,0.008,3.239,22849080.889,nan,1,1,29719959656,43.800,151.324,7511259136.000,7789894217.143,88.829,92.272,nan,nan,200,1
figlet,120,1.000,15.238,14116966.400,nan,2,0,1315918751,env,140,1.000,12.276,12101334.552,nan,2,0,319855434,eat-memory,0,1.000,0.100,17409877.333,nan,1,0,0,45.200,116.000,7569983488.000,7524634624.000,89.563,89.031,nan,nan,95,0
figlet,120,1.000,15.701,27583317.333,nan,1,0,1253571478,env,140,1.000,13.052,18977450.667,nan,1,0,146827499,eat-memory,0,1.000,0.061,17527978.667,nan,1,0,0,43.467,106.833,7492067328.000,7485769216.000,88.660,88.585,nan,nan,30,0
figlet,120,1.000,15.538,46694487.771,nan,2,0,2942026045,env,140,1.000,11.857,17066910.476,nan,2,0,297356570,eat-memory,0,1.000,0.086,16900998.095,nan,1,0,0,39.733,112.717,7550027776.000,7555404288.000,89.352,89.415,nan,nan,40,0
figlet,120,0.219,8.885,4294656.000,nan,1,1,14922631421,env,140,0.354,4.951,29940121.600,nan,1,1,12690588960,eat-memory,20,0.003,16.467,116328994.133,nan,1,1,18714439068,41.400,135.933,7573991424.000,7807440896.000,89.671,92.507,nan,nan,25,1
figlet,120,0.485,4.167,31134963.810,nan,3,1,22058343225,env,140,0.631,4.733,34658108.952,nan,2,1,17476493301,eat-memory,20,0.000,5.905,116149004.190,nan,1,1,28798092822,45.667,154.914,7497445376.000,7796454546.286,88.637,92.358,nan,nan,40,1
figlet,120,0.381,7.824,23355050.667,nan,1,1,17002685800,env,140,0.552,6.517,21424332.800,nan,1,1,13904504519,eat-memory,20,0.002,13.135,93304012.800,nan,1,1,22412890911,42.067,135.293,7430463488.000,7674711654.400,87.855,90.866,nan,nan,150,1
figlet,120,0.996,14.570,19368277.333,nan,2,0,3623373632,env,160,1.000,13.815,15590741.333,nan,2,0,1003187415,eat-memory,0,1.000,0.085,6969514.667,nan,1,0,0,45.267,112.600,7533105152.000,7509325312.000,89.046,88.771,nan,nan,70,0
figlet,120,1.000,14.668,17727488.000,nan,2,0,3588514295,env,160,1.000,14.158,33413051.733,nan,2,0,720605162,eat-memory,0,1.000,0.066,8395780.876,nan,1,0,0,42.200,117.967,7593936896.000,7575597568.000,89.849,89.641,nan,nan,80,0
figlet,120,0.999,14.227,4415453.867,nan,2,0,3832818367,env,160,1.000,13.557,3574749.867,nan,2,0,1150243694,eat-memory,0,1.000,0.068,7869440.000,nan,1,0,0,42.000,117.883,7620487168.000,7612447744.000,90.234,90.133,nan,nan,40,1
figlet,120,0.334,3.251,2598912.000,nan,4,1,18637956402,env,160,0.316,2.761,3231146.667,nan,2,1,23428805919,eat-memory,20,0.010,6.432,77399966.476,nan,1,1,24669286177,42.067,152.791,7657697280.000,7824113956.571,90.666,92.730,nan,nan,25,1
figlet,120,0.355,7.596,39427913.956,nan,1,1,21518534842,env,160,0.451,6.984,31768758.044,nan,1,1,21483243672,eat-memory,20,0.002,11.978,83496607.289,nan,1,1,28302169962,43.667,145.133,7737389056.000,7910850218.667,91.528,93.752,nan,nan,110,1
figlet,120,0.278,5.126,28125980.444,nan,1,1,24369851133,env,160,0.263,2.222,31165189.689,nan,1,1,22282132363,eat-memory,20,0.005,3.162,88769444.978,nan,1,1,29288579259,39.867,148.371,7450017792.000,7779098916.571,88.082,92.202,nan,nan,120,1
figlet,120,1.000,15.062,61341110.857,nan,2,0,3951799727,env,180,1.000,14.646,19476650.667,nan,2,0,3563750303,eat-memory,0,1.000,0.077,4903692.190,nan,1,0,0,45.133,117.017,7663296512.000,7656586752.000,90.654,90.598,nan,nan,65,1
figlet,120,1.000,13.286,5522090.667,nan,2,0,4219006295,env,180,1.000,15.556,5338453.333,nan,2,0,4577242353,eat-memory,0,1.000,0.061,4528128.000,nan,1,0,0,44.400,117.150,7773906944.000,7721804288.000,92.059,91.443,nan,nan,65,1
figlet,120,1.000,13.678,21774711.467,nan,2,0,3514316247,env,180,1.000,15.408,16419918.019,nan,2,0,2233634141,eat-memory,0,1.000,0.066,5319714.133,nan,1,0,0,39.933,113.067,7676815360.000,7649387008.000,90.830,90.534,nan,nan,80,1
figlet,140,1.000,19.044,7296512.000,nan,1,0,9978923,env,0,1.000,0.068,51314688.000,nan,1,0,0,eat-memory,0,1.000,0.053,5315925.333,nan,1,0,0,39.800,81.426,7644981248.000,7563054080.000,90.467,89.480,nan,nan,85,0
figlet,140,1.000,18.978,2453504.000,nan,2,0,16943160,env,0,1.000,0.089,34444288.000,nan,1,0,0,eat-memory,0,1.000,0.064,5436757.333,nan,1,0,0,43.733,92.853,7421005824.000,7419983360.000,87.777,87.765,nan,nan,25,0
figlet,140,1.000,18.351,6714026.667,nan,2,0,9849397,env,0,1.000,0.062,33714176.000,nan,1,0,0,eat-memory,0,1.000,0.057,5660842.667,nan,1,0,0,39.533,88.533,7422623744.000,7425510400.000,87.792,87.826,nan,nan,30,0
figlet,140,1.000,16.877,2712726.187,nan,2,0,1472444021,env,0,1.000,0.079,17675304.960,nan,1,0,0,eat-memory,20,0.045,39.999,126030818.743,nan,1,1,18740098004,43.400,132.853,7424630784.000,7556270080.000,87.821,89.417,nan,nan,30,1
figlet,140,1.000,19.819,6166784.000,nan,2,0,1366454146,env,0,1.000,0.085,16164454.400,nan,1,0,0,eat-memory,20,0.060,44.831,161295701.333,nan,1,1,17191991155,40.933,128.107,7599564800.000,7695147008.000,90.001,91.143,nan,nan,25,1
figlet,140,1.000,19.561,32701508.267,nan,2,0,565952558,env,0,1.000,0.095,15757038.933,nan,1,0,0,eat-memory,20,0.060,45.435,160158105.600,nan,1,1,17018697986,40.467,127.013,7582625792.000,7654704332.800,89.750,90.605,nan,nan,70,1
figlet,140,1.000,20.195,5531852.800,nan,2,0,18790068,env,20,1.000,2.694,17749162.667,nan,1,0,11983841,eat-memory,0,1.000,0.055,39890944.000,nan,1,0,0,44.467,92.617,7552614400.000,7535199232.000,89.376,89.166,nan,nan,25,0
figlet,140,1.000,19.643,2751931.733,nan,1,0,21865471,env,20,1.000,2.551,5138158.933,nan,1,0,10989834,eat-memory,0,1.000,0.290,38413994.667,nan,1,0,0,45.067,92.218,7536453632.000,7527604736.000,89.200,89.092,nan,nan,30,0
figlet,140,1.000,18.897,23564629.333,nan,1,0,27587009,env,20,1.000,2.429,2772992.000,nan,1,0,11314981,eat-memory,0,1.000,0.070,31011498.667,nan,1,0,0,38.600,93.783,7482089472.000,7481713664.000,88.517,88.513,nan,nan,70,0
figlet,140,0.792,13.861,2906185.143,nan,2,1,15127601054,env,20,1.000,2.233,7694848.000,nan,2,0,37559917,eat-memory,20,0.015,29.230,162039459.701,nan,1,1,26138813349,43.933,152.419,7495297024.000,7773933568.000,88.691,92.084,nan,nan,30,1
figlet,140,0.638,14.197,42473655.902,nan,2,1,17889712112,env,20,1.000,2.666,14671069.518,nan,2,0,48736914,eat-memory,20,0.010,35.739,159857186.133,nan,1,1,26525058693,43.267,151.143,7708870656.000,7841206272.000,91.233,92.895,nan,nan,70,1
figlet,140,0.381,14.898,6395904.000,nan,2,1,21750154894,env,20,1.000,2.235,8159914.667,nan,2,0,370345254,eat-memory,20,0.048,32.265,155856954.514,nan,1,1,25744609381,45.267,155.162,7608309760.000,7815141668.571,90.038,92.589,nan,nan,80,1
figlet,140,1.000,17.942,10307891.200,nan,1,0,33313079,env,40,1.000,5.053,14913433.600,nan,2,0,13581569,eat-memory,0,1.000,0.282,29941213.867,nan,1,0,0,44.600,102.833,7552886784.000,7488202752.000,89.262,88.483,nan,nan,100,0
figlet,140,1.000,19.727,3097770.667,nan,1,0,20942532,env,40,1.000,4.812,4732245.333,nan,1,0,10920466,eat-memory,0,1.000,0.146,29286570.667,nan,1,0,0,40.933,92.818,7445856256.000,7436901888.000,87.994,87.880,nan,nan,45,0
figlet,140,1.000,18.926,16614400.000,nan,1,0,40264575,env,40,1.000,4.784,2803370.667,nan,1,0,11211663,eat-memory,0,1.000,0.079,24871253.333,nan,1,0,0,40.667,92.083,7438571520.000,7432256512.000,87.909,87.825,nan,nan,45,0
figlet,140,0.873,15.028,51722854.400,nan,2,1,18515145560,env,40,1.000,3.563,6036480.000,nan,2,0,61457236,eat-memory,20,0.018,25.885,150187807.695,nan,1,1,27564875409,41.733,153.410,7461261312.000,7761217536.000,88.182,91.885,nan,nan,40,1
figlet,140,0.986,15.837,14214758.400,nan,2,0,14227432555,env,40,1.000,4.230,4141966.222,nan,2,0,121144878,eat-memory,20,0.025,34.048,160934141.562,nan,1,1,26854391237,44.733,154.838,7667787776.000,7839036269.714,90.756,92.870,nan,nan,95,1
figlet,140,0.837,15.640,71066224.152,nan,3,1,17030220679,env,40,1.000,4.164,2445312.000,nan,2,0,119742303,eat-memory,20,0.007,34.823,171721339.298,nan,1,1,27208752704,40.800,147.638,7569303552.000,7792997229.714,89.559,92.303,nan,nan,115,1
figlet,140,1.000,19.570,9535283.200,nan,2,0,190948725,env,60,1.000,6.560,15793883.429,nan,2,0,19762504,eat-memory,0,1.000,0.068,30880153.600,nan,1,0,0,40.267,104.300,7459321856.000,7464882176.000,88.230,88.303,nan,nan,110,0
figlet,140,1.000,18.901,2774323.200,nan,1,0,110503934,env,60,1.000,6.740,18654037.333,nan,1,0,14283228,eat-memory,0,1.000,0.142,30852608.000,nan,1,0,0,41.800,97.500,7502159872.000,7491820032.000,88.790,88.663,nan,nan,30,0
figlet,140,1.000,18.407,2772736.000,nan,2,0,149617994,env,60,1.000,6.523,2896042.667,nan,1,0,16024410,eat-memory,0,1.000,0.074,25367893.333,nan,1,0,0,43.200,107.483,7483123712.000,7481209344.000,88.561,88.536,nan,nan,40,0
figlet,140,0.214,8.629,2699264.000,nan,2,1,24151979174,env,60,1.000,5.237,20752611.556,nan,3,0,2316709137,eat-memory,20,0.008,16.269,111367793.778,nan,1,1,27543868379,41.733,143.100,7487594496.000,7788629333.333,88.618,92.303,nan,nan,30,1
figlet,140,0.761,13.052,20976640.000,nan,2,1,16099706001,env,60,1.000,5.587,11443112.229,nan,2,0,1735104402,eat-memory,20,0.003,31.580,144337383.619,nan,1,1,27464507338,45.667,154.038,7812573184.000,7904857819.429,92.407,93.599,nan,nan,90,1
