function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,60,1.000,8.271,3827712.000,nan,2,0,11203137,nmap,0,1.000,0.069,5579434.667,nan,1,0,0,eat-memory,100,0.320,297.190,332389171.200,nan,1,1,10054438997,59.933,359.533,5954643968.000,6108468428.800,27.203,27.812,nan,nan,45,1
figlet,60,1.000,8.072,3407872.000,nan,2,0,11220501,nmap,0,1.000,0.067,5635081.752,nan,1,0,0,eat-memory,100,0.344,288.551,360879035.733,nan,1,1,9492199847,60.733,348.640,5983191040.000,6160400384.000,27.314,28.018,nan,nan,45,1
figlet,60,1.000,12.449,3465216.000,nan,1,0,7645483,nmap,20,1.000,87.071,14942958.933,nan,1,0,96486729,eat-memory,0,1.000,0.084,102309888.000,nan,1,0,0,57.000,171.600,6001940480.000,5959154176.000,27.391,27.225,nan,nan,40,0
figlet,60,1.000,13.380,4141056.000,nan,2,0,7795779,nmap,20,1.000,89.273,4001792.000,nan,1,0,97518282,eat-memory,0,1.000,0.255,64106837.333,nan,1,0,0,56.933,165.400,5797726208.000,5795142144.000,26.589,26.579,nan,nan,75,0
figlet,60,1.000,12.573,11988480.000,nan,2,0,7854726,nmap,20,1.000,83.938,18531840.000,nan,2,0,102114528,eat-memory,0,1.000,0.702,45067264.000,nan,1,0,0,59.533,160.383,5771859968.000,5771260416.000,26.490,26.487,nan,nan,75,0
figlet,60,1.000,10.494,3596288.000,nan,1,0,7499865,nmap,20,1.000,78.505,3854336.000,nan,1,0,96409193,eat-memory,20,1.000,72.055,97360554.667,nan,1,0,1079366402,56.600,228.667,5763991552.000,5803208704.000,26.459,26.615,nan,nan,55,0
figlet,60,1.000,10.369,11861504.000,nan,2,0,7637155,nmap,20,1.000,83.377,4218880.000,nan,2,0,100558471,eat-memory,20,1.000,65.391,97402709.333,nan,2,0,1081066068,58.467,213.983,5773320192.000,5813467136.000,26.498,26.658,nan,nan,60,0
figlet,60,1.000,10.716,4276224.000,nan,1,0,7951965,nmap,20,1.000,80.283,3715072.000,nan,1,0,99303489,eat-memory,20,1.000,68.419,92906032.762,nan,1,0,1080078316,58.533,229.717,5768519680.000,5808883712.000,26.478,26.640,nan,nan,55,0
figlet,60,1.000,8.341,4038656.000,nan,2,0,10368697,nmap,20,1.000,82.597,3917824.000,nan,1,0,132219579,eat-memory,40,1.000,134.491,150663850.667,nan,2,0,1120978771,59.800,272.533,5786150912.000,5865310208.000,26.550,26.865,nan,nan,60,0
figlet,60,1.000,7.879,11773952.000,nan,1,0,9482064,nmap,20,1.000,82.915,4161536.000,nan,1,0,115737496,eat-memory,40,1.000,123.832,139196099.048,nan,1,0,1095371382,59.000,285.367,5768454144.000,5849361408.000,26.482,26.804,nan,nan,55,0
figlet,60,1.000,8.134,3855257.600,nan,2,0,9532634,nmap,20,1.000,81.387,4095829.333,nan,1,0,128789433,eat-memory,40,1.000,133.937,3663872.000,nan,2,0,1113170513,58.133,267.067,5789095936.000,5856054272.000,26.575,26.838,nan,nan,45,0
figlet,60,1.000,6.949,3854336.000,nan,2,0,12114854,nmap,20,1.000,87.405,3518464.000,nan,2,0,297256248,eat-memory,60,0.418,167.319,192064853.333,nan,1,1,7678811097,56.733,319.583,5766477824.000,5911456768.000,26.476,27.052,nan,nan,55,1
figlet,60,1.000,7.867,11667285.333,nan,2,0,12254272,nmap,20,1.000,88.508,28499968.000,nan,2,0,293756836,eat-memory,60,0.454,174.241,203594410.667,nan,2,1,7011222792,56.067,310.283,5881716736.000,5983543808.000,26.931,27.334,nan,nan,80,1
figlet,60,1.000,7.936,3487744.000,nan,2,0,12496599,nmap,20,1.000,88.327,3745792.000,nan,2,0,278691558,eat-memory,60,0.461,169.638,213958485.333,nan,2,1,6941350132,56.000,306.667,5887451136.000,5990471168.000,26.950,27.361,nan,nan,50,1
figlet,60,1.000,10.324,3391488.000,nan,2,0,8127194,nmap,40,1.000,170.532,14966784.000,nan,2,0,100410573,eat-memory,0,1.000,0.085,71811072.000,nan,1,0,0,58.400,236.300,5916874752.000,5898854912.000,27.073,27.004,nan,nan,50,0
figlet,60,1.000,9.731,11741866.667,nan,2,0,7963232,nmap,40,1.000,161.570,24516096.000,nan,2,0,102508458,eat-memory,0,1.000,0.082,53186560.000,nan,1,0,0,59.600,221.683,5806395392.000,5813820928.000,26.636,26.666,nan,nan,75,0
figlet,60,1.000,10.688,3182592.000,nan,1,0,8022044,nmap,40,1.000,174.650,3899392.000,nan,1,0,106240641,eat-memory,0,1.000,0.728,45610227.810,nan,1,0,0,60.333,245.617,5818685440.000,5820256768.000,26.685,26.692,nan,nan,55,0
figlet,60,1.000,8.048,11681280.000,nan,1,0,10132441,nmap,40,1.000,164.497,3925162.667,nan,2,0,164273058,eat-memory,20,1.000,62.753,96197461.333,nan,2,0,1107491122,60.800,281.317,5834024960.000,5877779968.000,26.754,26.928,nan,nan,30,0
figlet,60,1.000,7.866,11853287.619,nan,1,0,9891901,nmap,40,1.000,165.107,26793077.029,nan,1,0,119133745,eat-memory,20,1.000,69.523,96519021.714,nan,1,0,1091117757,57.667,299.117,5831929856.000,5870251520.000,26.740,26.893,nan,nan,70,0
figlet,60,1.000,7.903,11708074.667,nan,2,0,9690616,nmap,40,1.000,154.959,3940352.000,nan,1,0,145470692,eat-memory,20,1.000,64.213,95713280.000,nan,2,0,1098399214,57.400,274.433,5851619328.000,5891735040.000,26.819,26.980,nan,nan,60,0
figlet,60,1.000,7.959,3399680.000,nan,2,0,12528337,nmap,40,1.000,157.819,3753301.333,nan,2,0,4869354911,eat-memory,40,0.280,99.173,133292704.914,nan,1,1,9174417313,57.133,320.533,5851709440.000,6211657216.000,26.821,28.252,nan,nan,55,1
figlet,60,1.000,7.815,11720192.000,nan,2,0,12941111,nmap,40,1.000,156.352,330708650.667,nan,2,0,5222236368,eat-memory,40,0.330,108.566,156051797.333,nan,1,1,8426521551,56.133,312.100,5810913280.000,6132001792.000,27.159,28.437,nan,nan,80,1
figlet,60,1.000,7.414,11677525.333,nan,2,0,13761050,nmap,40,1.000,144.755,287295317.333,nan,3,0,5373565914,eat-memory,40,0.378,109.132,165645653.333,nan,1,1,8269810745,59.467,305.833,5798311936.000,6157435392.000,27.098,28.529,nan,nan,80,1
figlet,60,1.000,7.196,11921578.667,nan,2,0,10515584,nmap,60,1.000,243.061,60785493.333,nan,2,0,178217017,eat-memory,0,1.000,0.073,61514069.333,nan,1,0,0,59.133,287.783,5827354624.000,5788331008.000,27.224,27.072,nan,nan,80,0
figlet,60,1.000,8.172,11734528.000,nan,1,0,10099049,nmap,60,1.000,256.494,3956736.000,nan,1,0,140052014,eat-memory,0,1.000,0.081,46247936.000,nan,1,0,0,58.600,308.033,5692723200.000,5695097344.000,26.691,26.701,nan,nan,55,0
figlet,60,1.000,7.772,3979264.000,nan,1,0,10076709,nmap,60,1.000,245.659,3895296.000,nan,1,0,128222315,eat-memory,0,1.000,0.277,40219989.333,nan,1,0,0,59.067,296.183,5690531840.000,5697997312.000,26.684,26.714,nan,nan,60,0
figlet,60,1.000,8.965,3483648.000,nan,2,0,10854296,nmap,60,0.979,172.335,4014080.000,nan,3,0,13069508164,eat-memory,20,1.000,75.714,3684352.000,nan,1,0,1313876721,60.400,329.333,5701175296.000,6104690688.000,26.727,28.331,nan,nan,60,0
figlet,60,1.000,8.574,4007936.000,nan,2,0,11358161,nmap,60,0.999,198.092,324857856.000,nan,2,0,11324696003,eat-memory,20,1.000,74.804,101382007.467,nan,1,0,1283411268,55.667,350.733,5840900096.000,6121536307.200,27.277,28.395,nan,nan,100,0
figlet,60,1.000,7.403,11502640.762,nan,2,0,12392465,nmap,60,1.000,179.651,386698786.133,nan,3,0,10196047594,eat-memory,20,1.000,68.512,99602358.857,nan,3,0,1358919388,56.733,283.900,5773678592.000,6189638656.000,27.017,28.673,nan,nan,90,0
figlet,60,1.000,7.456,3649194.667,nan,2,0,11703440,nmap,60,0.939,186.408,3452928.000,nan,3,0,15804690479,eat-memory,40,0.275,146.425,192065308.444,nan,1,1,9178821659,56.733,412.011,5812500480.000,6220412928.000,27.160,28.794,nan,nan,90,1
figlet,60,1.000,8.112,3086336.000,nan,2,0,13885225,nmap,60,0.968,187.349,3323904.000,nan,3,0,15384234615,eat-memory,40,0.243,104.431,161922935.467,nan,1,1,12814949096,59.667,357.787,5930721280.000,6430833868.800,27.643,29.637,nan,nan,85,1
figlet,60,1.000,7.419,4146176.000,nan,2,0,12187963,nmap,60,0.897,185.816,3209216.000,nan,3,1,16365125147,eat-memory,40,0.224,140.781,199345038.222,nan,1,1,9752581272,57.800,389.733,5919555584.000,6382656853.333,27.590,29.442,nan,nan,85,1
figlet,60,1.000,7.920,3235840.000,nan,2,0,11840030,nmap,80,0.999,297.038,302878720.000,nan,3,0,8885207998,eat-memory,0,1.000,0.388,60839526.400,nan,1,0,0,58.600,367.573,5911982080.000,6305051033.600,27.559,29.136,nan,nan,80,0
figlet,60,1.000,8.480,5098496.000,nan,2,0,10366844,nmap,80,0.944,259.040,645479936.000,nan,3,0,13527889015,eat-memory,0,1.000,0.297,46473898.667,nan,1,0,0,58.800,326.500,5866899456.000,6188459690.667,27.391,28.684,nan,nan,80,0
figlet,60,1.000,8.789,3548501.333,nan,2,0,10032578,nmap,80,0.490,153.444,182020193.524,nan,1,1,19189220633,eat-memory,0,1.000,0.090,40953173.333,nan,1,0,0,56.467,268.619,5805180928.000,6057298505.143,27.135,28.152,nan,nan,80,1
figlet,60,1.000,7.901,3698915.556,nan,2,0,9548718,nmap,80,0.340,124.610,72175616.000,nan,1,1,23683490895,eat-memory,20,1.000,61.096,91740160.000,nan,1,0,1240598487,59.333,293.457,5848080384.000,6093694683.429,27.311,28.296,nan,nan,45,1
figlet,60,1.000,7.683,3523379.200,nan,2,0,12457591,nmap,80,0.889,239.187,449201152.000,nan,2,1,16676888370,eat-memory,20,1.000,72.136,3450880.000,nan,3,0,1387302220,55.533,379.044,5922052096.000,6453900288.000,27.608,29.735,nan,nan,45,1
figlet,60,1.000,8.724,3853824.000,nan,2,0,10299213,nmap,80,0.685,188.200,721424896.000,nan,3,1,19708573277,eat-memory,20,1.000,71.274,3479552.000,nan,1,0,1220269309,56.267,334.544,5847777280.000,6230804480.000,27.307,28.830,nan,nan,80,1
figlet,60,1.000,8.308,3043328.000,nan,2,0,10932503,nmap,100,0.824,274.190,664995328.000,nan,3,1,16599793155,eat-memory,0,1.000,0.119,41274026.667,nan,1,0,0,60.600,364.867,5870823424.000,6206844928.000,27.380,28.726,nan,nan,60,1
figlet,60,1.000,7.902,3534336.000,nan,2,0,10814480,nmap,100,0.805,269.959,3293184.000,nan,3,1,17505120316,eat-memory,0,1.000,0.101,40396572.444,nan,1,0,0,59.600,371.778,5839783936.000,6197848405.333,27.249,28.685,nan,nan,75,1
figlet,60,1.000,8.605,3773440.000,nan,2,0,10004012,nmap,100,0.546,237.891,3140266.667,nan,3,1,20308864634,eat-memory,0,1.000,0.080,39956480.000,nan,1,0,0,60.933,342.390,5913368576.000,6280501248.000,27.559,29.034,nan,nan,30,1
figlet,80,1.000,20.071,3772416.000,nan,2,0,8078707,nmap,0,1.000,0.159,3566353.067,nan,1,0,0,eat-memory,0,1.000,0.096,39956480.000,nan,1,0,0,59.867,106.465,5951655936.000,5879896064.000,27.715,27.426,nan,nan,30,0
figlet,80,1.000,20.530,3649280.000,nan,2,0,8033505,nmap,0,1.000,0.102,3865941.333,nan,1,0,0,eat-memory,0,1.000,0.103,39948288.000,nan,1,0,0,60.133,104.767,5702594560.000,5691978240.000,26.705,26.661,nan,nan,30,0
figlet,80,1.000,18.835,3488187.733,nan,2,0,7899846,nmap,0,1.000,0.093,4262453.638,nan,1,0,0,eat-memory,0,1.000,0.100,39858176.000,nan,1,0,0,58.933,101.850,5686495232.000,5681066496.000,26.641,26.618,nan,nan,30,0
figlet,80,1.000,18.216,4061952.000,nan,2,0,7351696,nmap,0,1.000,0.087,4406272.000,nan,1,0,0,eat-memory,20,1.000,63.779,90906731.276,nan,2,0,1080595132,58.200,171.117,5675159552.000,5718728192.000,26.598,26.770,nan,nan,25,0
figlet,80,1.000,17.391,11829418.667,nan,2,0,7421884,nmap,0,1.000,0.093,4793856.000,nan,1,0,0,eat-memory,20,1.000,69.663,94082048.000,nan,2,0,1080272496,59.000,157.233,5672730624.000,5709821952.000,26.585,26.732,nan,nan,75,0
figlet,80,1.000,17.203,3941336.990,nan,1,0,7411389,nmap,0,1.000,0.089,5005253.486,nan,1,0,0,eat-memory,20,1.000,67.412,3618816.000,nan,1,0,1079581187,59.867,167.500,5670899712.000,5698781184.000,26.582,26.692,nan,nan,40,0
figlet,80,1.000,14.194,3756032.000,nan,2,0,7685879,nmap,0,1.000,0.084,5313706.667,nan,1,0,0,eat-memory,40,1.000,134.720,148001450.667,nan,2,0,1081911494,57.933,209.700,5629564928.000,5706612224.000,26.416,26.722,nan,nan,60,0
figlet,80,1.000,13.337,11895008.305,nan,2,0,7864720,nmap,0,1.000,0.078,5668683.581,nan,1,0,0,eat-memory,40,1.000,139.621,158554794.667,nan,2,0,1084164032,59.533,228.133,5685653504.000,5769462784.000,26.641,26.974,nan,nan,70,0
figlet,80,1.000,13.777,3613468.444,nan,2,0,7657083,nmap,0,1.000,0.092,5876224.000,nan,1,0,0,eat-memory,40,1.000,133.909,11735040.000,nan,2,0,1081281012,60.267,211.567,5656010752.000,5743040512.000,26.528,26.873,nan,nan,45,0
figlet,80,1.000,12.045,8241152.000,nan,1,0,8656393,nmap,0,1.000,0.078,6253724.038,nan,1,0,0,eat-memory,60,1.000,181.670,184683164.038,nan,1,0,1085749313,58.000,271.633,5621438464.000,5747494912.000,26.389,26.889,nan,nan,70,0
figlet,80,1.000,11.376,4198400.000,nan,2,0,8795785,nmap,0,1.000,0.076,6965930.667,nan,1,0,0,eat-memory,60,1.000,195.218,200900949.333,nan,2,0,1090946771,60.267,256.500,5671348224.000,5774425600.000,26.588,26.998,nan,nan,60,0
figlet,80,1.000,11.777,4095590.400,nan,1,0,8902199,nmap,0,1.000,0.086,6031867.124,nan,1,0,0,eat-memory,60,1.000,170.160,4339029.333,nan,1,0,1090861816,58.067,276.333,5705535488.000,5812591104.000,26.729,27.152,nan,nan,40,0
figlet,80,1.000,9.883,3870720.000,nan,2,0,10961897,nmap,0,1.000,0.083,5246805.333,nan,1,0,0,eat-memory,80,0.998,240.045,251016362.667,nan,2,0,3092913666,56.267,295.067,5652480000.000,5826443776.000,26.514,27.205,nan,nan,60,0
figlet,80,1.000,9.297,3821568.000,nan,2,0,10962585,nmap,0,1.000,0.077,5341866.667,nan,1,0,0,eat-memory,80,1.000,228.314,235088042.667,nan,2,0,2847242828,57.933,286.317,5688127488.000,5843072512.000,26.660,27.275,nan,nan,55,0
figlet,80,1.000,9.868,3661824.000,nan,2,0,11317656,nmap,0,1.000,0.080,5622272.000,nan,1,0,0,eat-memory,80,0.764,240.347,3776512.000,nan,2,1,4553722699,58.533,284.500,5695145984.000,5835253760.000,26.690,27.246,nan,nan,55,1
figlet,80,1.000,11.516,11856890.149,nan,2,0,11099107,nmap,0,1.000,0.073,5720173.227,nan,1,0,0,eat-memory,100,0.293,270.697,283390088.533,nan,1,1,10771923361,58.000,378.107,5685260288.000,5945723289.600,26.655,27.692,nan,nan,60,1
figlet,80,1.000,10.956,3715072.000,nan,2,0,11053588,nmap,0,1.000,0.076,5714056.533,nan,1,0,0,eat-memory,100,0.278,290.272,340262229.333,nan,1,1,10967735471,57.133,358.693,5883955200.000,6042963968.000,27.458,28.089,nan,nan,45,1
figlet,80,1.000,11.070,3942400.000,nan,2,0,10726021,nmap,0,1.000,0.067,5654118.400,nan,1,0,0,eat-memory,100,0.309,300.879,336312046.933,nan,1,1,10255676956,60.467,369.093,5906751488.000,6067256115.200,27.550,28.185,nan,nan,40,1
figlet,80,1.000,15.627,3573760.000,nan,2,0,7144578,nmap,20,1.000,82.817,13572334.933,nan,2,0,97734802,eat-memory,0,1.000,0.087,85184512.000,nan,1,0,0,56.000,164.950,5901930496.000,5871365632.000,27.529,27.411,nan,nan,45,0
figlet,80,1.000,16.975,3807061.333,nan,1,0,7128123,nmap,20,1.000,86.092,3924104.533,nan,1,0,99402129,eat-memory,0,1.000,0.922,81148245.333,nan,1,0,0,60.200,179.900,5683464192.000,5681328128.000,26.675,26.664,nan,nan,25,0
figlet,80,1.000,16.712,3780608.000,nan,2,0,7229816,nmap,20,1.000,85.731,3878912.000,nan,2,0,98625837,eat-memory,0,1.000,0.091,50715989.333,nan,1,0,0,60.800,171.717,5654554624.000,5657531392.000,26.555,26.567,nan,nan,60,0
figlet,80,1.000,12.540,3899392.000,nan,2,0,7726814,nmap,20,1.000,80.122,3698688.000,nan,2,0,107306844,eat-memory,20,1.000,64.298,85713408.000,nan,2,0,1084013349,58.800,215.133,5678841856.000,5724343808.000,26.651,26.833,nan,nan,60,0
figlet,80,1.000,13.829,3659776.000,nan,2,0,7518451,nmap,20,1.000,87.600,3846144.000,nan,1,0,101742072,eat-memory,20,1.000,69.986,96454656.000,nan,1,0,1079974564,59.133,225.483,5677176832.000,5721153024.000,26.648,26.823,nan,nan,55,0
figlet,80,1.000,12.230,3567616.000,nan,2,0,7640640,nmap,20,1.000,82.205,3538944.000,nan,2,0,104389791,eat-memory,20,1.000,65.466,93396787.200,nan,2,0,1083123744,57.400,212.833,5657458688.000,5697172992.000,26.570,26.728,nan,nan,60,0
figlet,80,1.000,11.496,3794944.000,nan,1,0,9059215,nmap,20,1.000,83.592,3794944.000,nan,1,0,114978316,eat-memory,40,1.000,131.715,151078400.000,nan,2,0,1095193243,60.800,277.717,5697110016.000,5767709696.000,26.728,27.010,nan,nan,55,0
figlet,80,1.000,10.089,4116480.000,nan,2,0,9683391,nmap,20,1.000,76.738,4171776.000,nan,2,0,144779551,eat-memory,40,1.000,126.713,130558025.143,nan,2,0,1153553861,58.933,257.667,5635184640.000,5725173760.000,26.483,26.841,nan,nan,60,0
figlet,80,1.000,10.999,3543040.000,nan,2,0,9580076,nmap,20,1.000,83.738,3747840.000,nan,2,0,121458569,eat-memory,40,1.000,135.896,151599616.000,nan,1,0,1098098865,57.667,276.433,5676417024.000,5744891904.000,26.650,26.922,nan,nan,70,0
figlet,80,1.000,9.242,3809280.000,nan,2,0,12262148,nmap,20,1.000,81.620,3596288.000,nan,2,0,316877796,eat-memory,60,0.432,158.252,2887680.000,nan,2,1,7463209343,58.933,284.317,5598619648.000,5741876224.000,26.342,26.910,nan,nan,60,1
figlet,80,1.000,8.924,3497984.000,nan,2,0,11727913,nmap,20,1.000,78.354,3745109.333,nan,2,0,281877599,eat-memory,60,0.374,146.128,180458496.000,nan,1,1,7916419156,57.133,324.383,5755656192.000,5864239104.000,26.962,27.394,nan,nan,45,1
figlet,80,1.000,10.671,3416064.000,nan,2,0,12282618,nmap,20,1.000,83.288,3809280.000,nan,2,0,321955725,eat-memory,60,0.355,163.457,198122720.305,nan,1,1,7778289343,59.800,321.283,5792972800.000,5907621888.000,27.111,27.568,nan,nan,50,1
figlet,80,1.000,13.551,3862528.000,nan,1,0,7511955,nmap,40,1.000,180.294,3706880.000,nan,1,0,101629472,eat-memory,0,1.000,0.080,72192000.000,nan,1,0,0,57.800,245.517,5827018752.000,5796597248.000,27.248,27.129,nan,nan,50,0
figlet,80,1.000,13.040,3452928.000,nan,1,0,7378561,nmap,40,1.000,167.512,3756032.000,nan,1,0,100730074,eat-memory,0,1.000,0.079,56119296.000,nan,1,0,0,57.400,235.083,5708787712.000,5709895168.000,26.781,26.786,nan,nan,60,0
figlet,80,1.000,12.167,3815850.667,nan,2,0,7863461,nmap,40,1.000,159.238,4206421.333,nan,2,0,104986273,eat-memory,0,1.000,0.108,56060928.000,nan,1,0,0,60.600,230.967,5737068544.000,5726697472.000,26.902,26.859,nan,nan,30,0
figlet,80,1.000,9.301,4202496.000,nan,2,0,10163184,nmap,40,1.000,158.100,3727360.000,nan,2,0,242703269,eat-memory,20,1.000,56.993,87738538.667,nan,2,0,1121460099,58.067,268.500,5687158784.000,5721155584.000,26.697,26.833,nan,nan,60,0
figlet,80,1.000,10.355,3784704.000,nan,2,0,10245856,nmap,40,1.000,166.130,4045027.556,nan,2,0,131771742,eat-memory,20,1.000,64.302,3616768.000,nan,1,0,1099960618,60.333,290.750,5660612608.000,5690104320.000,26.599,26.715,nan,nan,55,0
figlet,80,1.000,9.685,3850240.000,nan,2,0,10865234,nmap,40,1.000,152.180,3956736.000,nan,2,0,251337574,eat-memory,20,1.000,61.922,87146447.238,nan,2,0,1129489301,54.267,266.550,5662058496.000,5701488128.000,26.566,26.724,nan,nan,60,0
figlet,80,1.000,10.562,3796764.444,nan,2,0,12867701,nmap,40,1.000,171.529,4034673.778,nan,3,0,6658423168,eat-memory,40,0.361,133.296,3506176.000,nan,1,1,8690522973,60.867,368.907,5714735104.000,6225950720.000,26.785,28.817,nan,nan,55,1
figlet,80,1.000,10.347,11752925.867,nan,2,0,13137896,nmap,40,1.000,168.727,2631680.000,nan,3,0,6798121040,eat-memory,40,0.310,117.382,164927460.693,nan,1,1,9717933859,60.333,352.320,5865811968.000,6366273945.600,27.382,29.373,nan,nan,95,1
figlet,80,1.000,10.878,2893824.000,nan,2,0,13721896,nmap,40,1.000,170.353,428083882.667,nan,3,0,6404792060,eat-memory,40,0.230,128.165,181738018.133,nan,1,1,10725150610,60.733,372.000,5894576128.000,6415004057.600,27.490,29.561,nan,nan,45,1
figlet,80,1.000,8.843,11866965.333,nan,2,0,11121029,nmap,60,1.000,234.774,142417373.867,nan,2,0,1404648953,eat-memory,0,1.000,0.139,64420815.238,nan,1,0,0,59.933,290.533,5937819648.000,5983861760.000,27.670,27.852,nan,nan,80,0
figlet,80,1.000,10.074,11891200.000,nan,2,0,11259414,nmap,60,1.000,256.686,198507008.000,nan,2,0,1869309459,eat-memory,0,1.000,0.130,52593322.667,nan,1,0,0,59.467,308.117,5748295680.000,5911109632.000,26.914,27.561,nan,nan,85,0
figlet,80,1.000,10.057,3645440.000,nan,1,0,11642830,nmap,60,1.000,266.901,211179861.333,nan,1,0,1557817469,eat-memory,0,1.000,0.076,41041920.000,nan,1,0,0,60.133,318.467,5781895168.000,5924579328.000,27.047,27.616,nan,nan,55,0
figlet,80,1.000,11.005,4227072.000,nan,2,0,13351094,nmap,60,0.991,185.717,313402299.733,nan,3,0,12255253273,eat-memory,20,1.000,74.225,3170304.000,nan,1,0,1328170163,57.000,324.747,5737439232.000,6109446144.000,26.871,28.353,nan,nan,75,0
figlet,80,1.000,9.305,3123200.000,nan,2,0,14223478,nmap,60,0.999,223.965,3053568.000,nan,2,0,11453644656,eat-memory,20,1.000,75.092,3170304.000,nan,2,0,1323213952,59.200,377.280,5880496128.000,6527474892.800,27.442,30.021,nan,nan,85,0
figlet,80,1.000,10.802,3028992.000,nan,2,0,16147541,nmap,60,1.000,222.025,2994176.000,nan,3,0,12770602373,eat-memory,20,1.000,78.111,3121152.000,nan,2,0,1425008656,58.800,365.160,5943023616.000,6540179046.400,27.697,30.073,nan,nan,80,0
figlet,80,1.000,10.890,3353600.000,nan,2,0,19016565,nmap,60,0.886,194.419,362327153.778,nan,3,1,17261552999,eat-memory,40,0.246,119.789,173659591.111,nan,1,1,14038240677,59.667,390.311,5823569920.000,6440342186.667,27.208,29.673,nan,nan,95,1
figlet,80,1.000,10.431,3301888.000,nan,2,0,12631359,nmap,60,0.911,192.193,3112960.000,nan,3,0,17781816020,eat-memory,40,0.220,118.770,189046718.984,nan,1,1,13487746043,60.933,392.078,5997301760.000,6543884970.667,27.911,30.092,nan,nan,35,1
figlet,80,1.000,10.102,3210854.400,nan,2,0,12499954,nmap,60,0.853,166.216,300565968.863,nan,2,1,17791379745,eat-memory,40,0.247,144.685,216674076.444,nan,1,1,9172643453,58.333,394.867,5995372544.000,6383909205.333,27.910,29.461,nan,nan,35,1
figlet,80,1.000,10.359,3641856.000,nan,2,0,10342950,nmap,80,0.983,273.324,446204928.000,nan,3,0,12560237792,eat-memory,0,1.000,0.406,63190357.333,nan,1,0,0,60.867,365.556,5862717440.000,6182803456.000,27.372,28.654,nan,nan,65,0
figlet,80,1.000,11.185,3759104.000,nan,2,0,9948985,nmap,80,0.951,255.810,58720256.000,nan,3,0,13196224933,eat-memory,0,1.000,0.076,49303552.000,nan,1,0,0,58.467,342.122,5839001600.000,6165875712.000,27.282,28.590,nan,nan,40,0
figlet,80,1.000,11.278,3964928.000,nan,2,0,11938378,nmap,80,1.000,273.007,3518866.286,nan,3,0,10303286270,eat-memory,0,1.000,0.149,40881902.933,nan,1,0,0,59.400,375.080,5834842112.000,6266557644.800,27.267,28.990,nan,nan,35,0
figlet,80,1.000,10.116,3433472.000,nan,2,0,11223480,nmap,80,0.747,208.962,414829624.889,nan,3,1,20200636886,eat-memory,20,1.000,75.709,3543040.000,nan,1,0,1383331854,59.333,377.167,5846396928.000,6230762496.000,27.317,28.850,nan,nan,75,1
figlet,80,1.000,11.065,3432960.000,nan,2,0,10297789,nmap,80,0.767,196.059,619221504.000,nan,3,1,19061051483,eat-memory,20,1.000,72.138,3578538.667,nan,1,0,1310724695,60.267,349.467,5844340736.000,6188059306.667,27.312,28.685,nan,nan,35,1
figlet,80,1.000,9.524,3193344.000,nan,2,0,13070437,nmap,80,0.842,265.179,361461248.000,nan,3,1,17022805827,eat-memory,20,1.000,69.368,3049472.000,nan,1,0,1441401182,60.467,408.200,5848872960.000,6619709781.333,27.318,30.401,nan,nan,75,1
figlet,80,1.000,9.637,3515392.000,nan,2,0,12554283,nmap,100,0.968,322.390,3229696.000,nan,3,0,17151925135,eat-memory,0,1.000,0.101,41174812.444,nan,1,0,0,56.067,395.756,5903439872.000,6576650581.333,27.533,30.230,nan,nan,85,0
figlet,80,1.000,11.012,3290624.000,nan,2,0,10934930,nmap,100,0.746,257.155,3418112.000,nan,3,1,18267654608,eat-memory,0,1.000,0.104,40100750.222,nan,1,0,0,59.000,358.922,5912457216.000,6231915861.333,27.578,28.859,nan,nan,65,1
figlet,80,1.000,10.153,7262572.089,nan,2,0,11636920,nmap,100,0.841,295.071,481853895.111,nan,3,1,16626225822,eat-memory,0,1.000,0.075,39505920.000,nan,1,0,0,58.267,376.200,5871298560.000,6143513600.000,27.411,28.510,nan,nan,75,1
figlet,100,1.000,26.274,14367232.000,nan,1,0,7713746,nmap,0,1.000,0.091,3914922.667,nan,1,0,0,eat-memory,0,1.000,0.131,39505920.000,nan,1,0,0,59.200,115.283,5869465600.000,5787793408.000,27.406,27.082,nan,nan,75,0
figlet,100,1.000,24.774,3928064.000,nan,2,0,7693009,nmap,0,1.000,0.101,4281685.333,nan,1,0,0,eat-memory,0,1.000,0.107,39505920.000,nan,1,0,0,58.800,114.233,5656025088.000,5654466048.000,26.560,26.554,nan,nan,60,0
