function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,60,1.000,8.239,3820602.514,nan,1,0,7700788,env,100,1.000,9.857,4063963.429,nan,1,0,6245993,curl,120,1.000,69.779,53176115.200,nan,1,0,380625514,64.533,213.567,5967581184.000,5972938752.000,29.163,29.180,nan,nan,25,0
figlet,60,1.000,8.787,3659861.333,nan,1,0,7766589,env,100,1.000,10.207,3608405.333,nan,2,0,6261175,curl,120,1.000,69.440,3393792.000,nan,1,0,383040116,66.000,209.283,5976336384.000,5976830976.000,29.199,29.197,nan,nan,30,0
figlet,60,1.000,7.856,3665920.000,nan,2,0,7166962,env,100,1.000,9.039,12746069.333,nan,2,0,5737120,curl,120,1.000,61.894,57852245.333,nan,2,0,381585126,58.067,185.517,5952874496.000,5970813952.000,29.095,29.167,nan,nan,60,0
figlet,60,1.000,8.972,3472554.667,nan,1,0,8034754,env,100,1.000,9.996,12825941.333,nan,1,0,6397682,curl,140,1.000,78.920,4007355.733,nan,1,0,385237168,64.800,224.100,6014191616.000,6024296448.000,29.351,29.387,nan,nan,25,0
figlet,60,1.000,8.267,3864661.333,nan,2,0,7895064,env,100,1.000,9.689,12938410.667,nan,2,0,6524994,curl,140,1.000,74.388,4080674.133,nan,2,0,383632110,66.733,214.850,6018811904.000,6022447616.000,29.368,29.379,nan,nan,30,0
figlet,60,1.000,8.801,3655475.200,nan,1,0,7663737,env,100,1.000,9.735,12893764.267,nan,1,0,6161674,curl,140,1.000,74.698,3591099.733,nan,1,0,381559027,66.533,232.167,6008313856.000,6015863296.000,29.328,29.354,nan,nan,25,0
figlet,60,1.000,8.616,3834368.000,nan,1,0,8348739,env,100,1.000,10.112,12916224.000,nan,1,0,6834015,curl,160,1.000,89.719,3644962.133,nan,1,0,387451044,64.400,237.502,6014130176.000,6015753216.000,29.353,29.355,nan,nan,30,0
figlet,60,1.000,8.375,3889322.667,nan,2,0,8408265,env,100,1.000,9.478,12807338.667,nan,1,0,7066916,curl,160,1.000,84.928,67087189.333,nan,1,0,391413753,65.267,228.717,5994102784.000,6004891648.000,29.274,29.313,nan,nan,30,0
figlet,60,1.000,8.058,3507882.667,nan,2,0,8773248,env,100,1.000,9.461,12703402.667,nan,2,0,7151771,curl,160,1.000,83.224,3790250.667,nan,2,0,391974217,65.333,223.917,6000361472.000,6009920000.000,29.300,29.334,nan,nan,30,0
figlet,60,1.000,9.255,3865838.933,nan,1,0,8873012,env,100,1.000,8.760,12667250.590,nan,1,0,7153596,curl,180,1.000,107.299,3825834.667,nan,1,0,392411876,63.933,255.667,5997639680.000,6013177856.000,29.291,29.348,nan,nan,25,0
figlet,60,1.000,8.612,3719168.000,nan,1,0,9300999,env,100,1.000,9.952,12753066.667,nan,1,0,7393017,curl,180,1.000,96.017,72567466.667,nan,2,0,395461999,64.200,247.633,6013075456.000,6030134784.000,29.354,29.418,nan,nan,30,0
figlet,60,1.000,8.196,3923797.333,nan,1,0,9056275,env,100,1.000,9.339,12718421.333,nan,2,0,7501305,curl,180,1.000,91.894,3633834.667,nan,2,0,395726715,64.533,239.000,6020040704.000,6037350400.000,29.382,29.447,nan,nan,30,0
figlet,60,1.000,7.220,3442346.667,nan,1,0,9701617,env,100,1.000,9.289,12688896.000,nan,1,0,8003966,curl,200,1.000,101.064,3679300.267,nan,1,0,401430317,65.400,275.533,6022606848.000,6041650176.000,29.392,29.464,nan,nan,25,0
figlet,60,1.000,8.735,3645098.667,nan,1,0,10087837,env,100,1.000,10.366,12673877.333,nan,1,0,8302287,curl,200,1.000,110.323,3833258.667,nan,1,0,405168407,66.800,268.917,6018539520.000,6037218304.000,29.376,29.446,nan,nan,30,0
figlet,60,1.000,8.495,11531434.667,nan,2,0,10321600,env,100,1.000,9.348,12671317.333,nan,2,0,8479332,curl,200,1.000,103.669,3760213.333,nan,1,0,425361586,63.933,256.633,6013925376.000,6028421632.000,29.358,29.413,nan,nan,30,0
figlet,60,1.000,12.074,3480953.905,nan,2,0,7432078,env,120,1.000,15.426,12863488.000,nan,2,0,5302789,curl,0,1.000,0.125,40194252.800,nan,1,0,0,65.200,126.867,6029959168.000,6011175936.000,29.423,29.345,nan,nan,30,0
figlet,60,1.000,12.447,4442112.000,nan,1,0,7404051,env,120,1.000,17.437,12844656.152,nan,1,0,5251833,curl,0,1.000,0.082,40201898.667,nan,1,0,0,63.200,134.517,5996746752.000,5979048960.000,29.292,29.219,nan,nan,25,0
figlet,60,1.000,13.603,3827456.000,nan,1,0,7722582,env,120,1.000,16.996,12787200.000,nan,2,0,5293755,curl,0,1.000,0.086,37241856.000,nan,1,0,0,63.667,132.517,5970530304.000,5963349504.000,29.188,29.157,nan,nan,30,0
figlet,60,1.000,10.564,3589905.067,nan,2,0,7079140,env,120,1.000,13.947,12802048.000,nan,2,0,5130183,curl,20,1.000,13.536,39021738.667,nan,2,0,378126755,61.800,139.750,5954885632.000,5942525440.000,29.126,29.074,nan,nan,30,0
figlet,60,1.000,11.598,3839509.943,nan,1,0,7146804,env,120,1.000,13.382,12877624.076,nan,1,0,5068616,curl,20,1.000,14.584,3675613.867,nan,1,0,384667011,65.267,151.117,5974806528.000,5966881792.000,29.211,29.175,nan,nan,25,0
figlet,60,1.000,11.277,3541674.667,nan,2,0,6931064,env,120,1.000,15.294,12685824.000,nan,1,0,5339391,curl,20,1.000,16.013,3661482.667,nan,1,0,379503849,64.733,145.300,5984516096.000,5971471872.000,29.248,29.193,nan,nan,30,0
figlet,60,1.000,9.551,3786069.333,nan,2,0,6911807,env,120,1.000,12.315,12839082.667,nan,2,0,5023063,curl,40,1.000,26.095,3759360.000,nan,2,0,380522175,64.467,151.433,5983285248.000,5974102528.000,29.247,29.206,nan,nan,30,0
figlet,60,1.000,10.879,3866624.000,nan,1,0,6629918,env,120,1.000,13.809,12731050.667,nan,1,0,4994927,curl,40,1.000,28.486,40243687.619,nan,1,0,376841111,60.267,156.583,6055442432.000,6057162752.000,29.525,29.532,nan,nan,55,0
figlet,60,1.000,10.130,3655680.000,nan,2,0,6921829,env,120,1.000,13.334,3799552.000,nan,1,0,5092613,curl,40,1.000,27.127,40417450.667,nan,2,0,377999617,65.333,156.867,6094831616.000,6090254848.000,29.693,29.671,nan,nan,30,0
figlet,60,1.000,8.807,3823225.905,nan,2,0,6781936,env,120,1.000,10.804,12743168.000,nan,2,0,5315049,curl,60,1.000,34.150,3468117.333,nan,2,0,377552245,65.333,160.067,5850824704.000,5846163968.000,28.725,28.703,nan,nan,30,0
figlet,60,1.000,9.874,3818496.000,nan,1,0,6758933,env,120,1.000,12.972,12717738.667,nan,1,0,5204076,curl,60,1.000,39.280,3612842.667,nan,1,0,377328809,64.867,172.283,5887090688.000,5885060096.000,28.873,28.860,nan,nan,25,0
figlet,60,1.000,9.278,3748693.333,nan,2,0,6872188,env,120,1.000,11.869,12859904.000,nan,2,0,5122067,curl,60,1.000,36.470,3499861.333,nan,2,0,379465403,66.800,165.817,5923360768.000,5919627264.000,29.017,28.998,nan,nan,30,0
figlet,60,1.000,9.005,3862852.267,nan,2,0,7085749,env,120,1.000,10.829,3563398.095,nan,2,0,5351593,curl,80,1.000,41.611,49600336.457,nan,2,0,378557807,64.200,210.533,5930313728.000,5926030336.000,29.047,29.024,nan,nan,30,0
figlet,60,1.000,9.434,3919189.333,nan,1,0,7631991,env,120,1.000,12.658,12753408.000,nan,1,0,6578592,curl,80,1.000,49.301,4050602.667,nan,2,0,380844105,62.200,183.300,5874597888.000,5892132864.000,28.829,28.898,nan,nan,25,0
figlet,60,1.000,8.706,3988138.667,nan,2,0,6971327,env,120,1.000,11.673,3776000.000,nan,2,0,5351141,curl,80,1.000,44.736,3693738.667,nan,2,0,378733216,65.400,176.167,5909157888.000,5914258944.000,28.965,28.981,nan,nan,30,0
figlet,60,1.000,10.026,3687628.800,nan,1,0,7031910,env,120,1.000,12.118,12780197.790,nan,1,0,5506902,curl,100,1.000,56.136,51953678.629,nan,1,0,378975433,65.800,204.767,5887500288.000,5896766976.000,28.882,28.914,nan,nan,25,0
figlet,60,1.000,8.763,3462656.000,nan,2,0,7036285,env,120,1.000,12.006,12895744.000,nan,1,0,5776376,curl,100,1.000,57.778,3693226.667,nan,1,0,379025326,65.133,195.683,5921634304.000,5923347456.000,29.016,29.019,nan,nan,30,0
figlet,60,1.000,8.238,3718741.333,nan,2,0,7275392,env,120,1.000,11.023,12735317.333,nan,2,0,5751466,curl,100,1.000,53.847,52919296.000,nan,2,0,381733432,66.467,189.500,5919883264.000,5920729088.000,29.011,29.010,nan,nan,30,0
figlet,60,1.000,8.429,3882544.762,nan,1,0,7765174,env,120,1.000,11.627,12794914.133,nan,1,0,5818059,curl,120,1.000,73.705,3545819.429,nan,1,0,380240685,66.467,218.133,5927589888.000,5934522880.000,29.043,29.066,nan,nan,25,0
figlet,60,1.000,8.728,3725824.000,nan,1,0,7467162,env,120,1.000,11.946,12743850.667,nan,1,0,5996486,curl,120,1.000,65.942,3833344.000,nan,2,0,383522591,66.067,211.200,5943312384.000,5946099200.000,29.106,29.113,nan,nan,30,0
figlet,60,1.000,8.223,3931221.333,nan,2,0,7968729,env,120,1.000,11.059,12492288.000,nan,2,0,6058998,curl,120,1.000,64.024,3824725.333,nan,2,0,383806448,64.933,202.167,5941315584.000,5914934272.000,29.099,28.977,nan,nan,30,0
figlet,60,1.000,8.751,3665839.543,nan,1,0,7971819,env,120,1.000,11.848,3616187.733,nan,1,0,6230727,curl,140,1.000,75.845,3855462.400,nan,1,0,383805797,68.000,235.017,5869672448.000,5879091200.000,28.781,28.814,nan,nan,25,0
figlet,60,1.000,8.722,3883349.333,nan,1,0,8440999,env,120,1.000,11.829,12689920.000,nan,1,0,6517246,curl,140,1.000,77.696,63211008.000,nan,1,0,386744124,64.933,226.233,5908973568.000,5919454720.000,28.939,28.976,nan,nan,30,0
figlet,60,1.000,8.173,3740842.667,nan,2,0,8297432,env,120,1.000,11.200,12765525.333,nan,2,0,6570997,curl,140,1.000,74.209,63252650.667,nan,2,0,386072657,66.000,218.867,5912535040.000,5921617408.000,28.953,28.985,nan,nan,30,0
figlet,60,1.000,8.014,3699899.733,nan,2,0,8495730,env,120,1.000,11.902,12767368.533,nan,2,0,6978214,curl,160,1.000,74.390,61237657.600,nan,2,0,390667249,66.000,221.367,5914214400.000,5922946560.000,28.962,28.992,nan,nan,30,0
figlet,60,1.000,8.759,3696810.667,nan,1,0,8451155,env,120,1.000,12.118,12732928.000,nan,1,0,6986014,curl,160,1.000,88.495,3578026.667,nan,1,0,388667780,67.333,244.533,5940938752.000,5966304256.000,29.075,29.175,nan,nan,25,0
figlet,60,1.000,8.364,4115626.667,nan,1,0,8421196,env,120,1.000,11.068,12969130.667,nan,2,0,6652389,curl,160,1.000,83.635,3826005.333,nan,1,0,388400897,64.533,231.750,5920010240.000,5921090560.000,28.988,28.988,nan,nan,30,0
figlet,60,1.000,7.823,3764906.667,nan,2,0,9416209,env,120,1.000,10.665,12770645.333,nan,2,0,7485244,curl,180,1.000,89.363,73416192.000,nan,2,0,395948528,67.000,238.350,5892835328.000,5906509312.000,28.880,28.930,nan,nan,30,0
figlet,60,1.000,8.889,4004230.095,nan,1,0,9104944,env,120,1.000,12.287,12732611.048,nan,1,0,7244795,curl,180,1.000,104.314,74803053.714,nan,1,0,394500067,66.333,262.133,5905330176.000,5921852928.000,28.930,28.992,nan,nan,25,0
figlet,60,1.000,8.491,3818922.667,nan,1,0,9275260,env,120,1.000,11.374,12910933.333,nan,1,0,7541938,curl,180,1.000,97.812,71969621.333,nan,1,0,397799571,63.533,250.833,5916844032.000,5932739584.000,28.977,29.036,nan,nan,30,0
figlet,60,1.000,8.152,3897173.333,nan,2,0,10134580,env,120,1.000,11.032,12860586.667,nan,1,0,8485260,curl,200,1.000,101.854,3629943.467,nan,2,0,409982348,65.200,254.617,5927743488.000,5946501120.000,29.021,29.091,nan,nan,30,0
figlet,60,1.000,8.277,3662677.333,nan,2,0,10064999,env,120,1.000,10.598,12708644.571,nan,2,0,8527831,curl,200,1.000,95.197,3676586.667,nan,2,0,414705314,65.933,242.500,5920673792.000,5943439360.000,28.992,29.079,nan,nan,30,0
figlet,60,1.000,8.543,3340202.667,nan,1,0,9807090,env,120,1.000,11.670,12824234.667,nan,1,0,7798860,curl,200,1.000,110.975,3620181.333,nan,1,0,403326189,67.400,269.550,5978587136.000,6003181056.000,29.230,29.327,nan,nan,25,0
figlet,60,1.000,12.392,3926016.000,nan,2,0,7275785,env,140,1.000,18.163,12834133.333,nan,2,0,5087114,curl,0,1.000,0.115,3706845.867,nan,1,0,0,66.400,134.100,5936517120.000,5923380736.000,29.059,29.003,nan,nan,30,0
figlet,60,1.000,12.265,3832320.000,nan,2,0,7286353,env,140,1.000,17.660,12789760.000,nan,2,0,5086887,curl,0,1.000,0.081,36188160.000,nan,1,0,0,61.333,128.417,5928693760.000,5912347648.000,29.024,28.957,nan,nan,30,0
figlet,60,1.000,13.603,3993600.000,nan,1,0,7330271,env,140,1.000,19.387,12850005.333,nan,1,0,5129134,curl,0,1.000,0.086,35123200.000,nan,1,0,0,62.200,135.500,5905811456.000,5899420672.000,28.935,28.907,nan,nan,25,0
figlet,60,1.000,11.056,3577514.667,nan,1,0,6741160,env,140,1.000,16.281,13007701.333,nan,2,0,5001902,curl,20,1.000,15.268,37712554.667,nan,2,0,382740417,64.267,145.950,5906249728.000,5890274816.000,28.938,28.872,nan,nan,30,0
figlet,60,1.000,9.899,3834538.667,nan,2,0,7074148,env,140,1.000,15.122,12788394.667,nan,2,0,5504000,curl,20,1.000,13.966,3643866.616,nan,2,0,380868727,64.667,143.500,5887156224.000,5874363392.000,28.867,28.813,nan,nan,30,0
figlet,60,1.000,11.362,3344213.333,nan,1,0,6820968,env,140,1.000,16.497,12815628.190,nan,1,0,5021395,curl,20,1.000,16.042,3839402.667,nan,1,0,380477183,67.133,152.133,5897226240.000,5868266496.000,28.908,28.789,nan,nan,25,0
figlet,60,1.000,9.984,4044885.333,nan,2,0,6800312,env,140,1.000,14.950,12661760.000,nan,1,0,5030076,curl,40,1.000,27.221,39457109.333,nan,2,0,378102114,64.467,157.933,5877579776.000,5881122304.000,28.832,28.829,nan,nan,30,0
figlet,60,1.000,9.828,3793920.000,nan,2,0,6986205,env,140,1.000,14.342,12760746.667,nan,2,0,5185653,curl,40,1.000,25.210,3927210.667,nan,2,0,380525209,61.800,151.717,5913661440.000,5902493184.000,28.942,28.889,nan,nan,30,0
figlet,60,1.000,9.682,3694531.048,nan,1,0,6622211,env,140,1.000,13.281,12724394.667,nan,1,0,4874071,curl,40,1.000,25.475,39506432.000,nan,1,0,378346588,62.733,161.033,5900281856.000,5889494016.000,28.855,28.809,nan,nan,25,0
figlet,60,1.000,9.085,3750229.333,nan,1,0,6522086,env,140,1.000,14.100,12780202.667,nan,2,0,4940217,curl,60,1.000,36.554,3566762.667,nan,2,0,380913514,67.133,170.167,5901553664.000,5894882816.000,28.863,28.832,nan,nan,30,0
figlet,60,1.000,9.048,3804160.000,nan,2,0,6889832,env,140,1.000,13.181,12589909.333,nan,2,0,5186841,curl,60,1.000,34.643,3779925.333,nan,2,0,381337805,66.467,164.700,5895028736.000,5890559488.000,28.836,28.815,nan,nan,30,0
figlet,60,1.000,9.631,3729749.333,nan,1,0,6572156,env,140,1.000,14.055,12707849.752,nan,1,0,4916987,curl,60,1.000,40.611,44620946.286,nan,1,0,375596156,65.267,175.367,5902530560.000,5889436672.000,28.869,28.813,nan,nan,25,0
figlet,60,1.000,8.967,3683669.333,nan,2,0,6950449,env,140,1.000,13.380,3764992.000,nan,2,0,5266679,curl,80,1.000,46.573,4031351.467,nan,1,0,380961959,64.000,180.900,5901547520.000,5903554048.000,28.865,28.869,nan,nan,30,0
figlet,60,1.000,8.163,3814144.000,nan,2,0,6806940,env,140,1.000,12.755,12676949.333,nan,2,0,5185082,curl,80,1.000,43.448,4109909.333,nan,2,0,380510463,65.867,173.683,5928747008.000,5919517184.000,28.976,28.935,nan,nan,30,0
figlet,60,1.000,9.624,4693845.333,nan,1,0,7004319,env,140,1.000,14.584,12795904.000,nan,1,0,5393445,curl,80,1.000,49.210,46983680.000,nan,1,0,376337124,64.467,189.417,5944127488.000,5941081088.000,29.044,29.028,nan,nan,25,0
figlet,60,1.000,8.595,3778816.000,nan,2,0,7214938,env,140,1.000,13.093,3909632.000,nan,2,0,5457453,curl,100,1.000,55.240,52061525.333,nan,2,0,378204343,65.067,194.917,5918906368.000,5926805504.000,28.940,28.967,nan,nan,30,0
figlet,60,1.000,7.865,3941512.533,nan,2,0,7142018,env,140,1.000,12.234,3525102.933,nan,2,0,5562161,curl,100,1.000,55.426,53965287.619,nan,2,0,382147019,66.600,186.833,5932806144.000,5934498816.000,28.996,28.998,nan,nan,30,0
figlet,60,1.000,9.292,3632469.333,nan,1,0,7199742,env,140,1.000,14.995,12792368.762,nan,1,0,5575881,curl,100,1.000,60.772,3993514.667,nan,1,0,378315813,67.533,208.767,5964908544.000,5962725888.000,29.128,29.117,nan,nan,25,0
figlet,60,1.000,8.267,4124928.000,nan,2,0,7402565,env,140,1.000,12.873,4065792.000,nan,1,0,5788262,curl,120,1.000,66.261,56849408.000,nan,1,0,379978818,68.200,210.000,5921130496.000,5927779840.000,28.952,28.974,nan,nan,30,0
figlet,60,1.000,8.397,3870720.000,nan,2,0,7819636,env,140,1.000,12.491,12740437.333,nan,2,0,6035136,curl,120,1.000,62.672,3694592.000,nan,2,0,383693291,59.800,198.733,5915215872.000,5931325952.000,28.918,28.982,nan,nan,60,0
figlet,60,1.000,8.423,3488768.000,nan,1,0,7190015,env,140,1.000,14.329,12695259.429,nan,1,0,5662404,curl,120,1.000,68.331,3866760.533,nan,1,0,381783523,65.000,215.000,5979856896.000,5980666880.000,29.188,29.187,nan,nan,25,0
figlet,60,1.000,8.168,3640490.667,nan,1,0,7763928,env,140,1.000,12.782,12720298.667,nan,2,0,5995680,curl,140,1.000,75.890,3791445.333,nan,1,0,383062218,68.067,222.767,5974218752.000,5993051136.000,29.165,29.239,nan,nan,30,0
