function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.070,5967164.952,nan,1,0,0,curl,120,1.000,62.496,8530090.667,nan,2,0,427012289,eat-memory,60,0.342,221.865,261879798.248,nan,1,1,8400090943,60.667,324.983,6011615232.000,6118080512.000,29.391,29.814,nan,nan,15,1
figlet,0,1.000,0.064,5988352.000,nan,1,0,0,curl,120,1.000,65.285,12177408.000,nan,2,0,431163557,eat-memory,60,0.371,181.277,218609629.867,nan,1,1,8022083513,62.333,322.350,5924200448.000,6035533312.000,29.048,29.488,nan,nan,20,1
figlet,0,1.000,0.079,5988352.000,nan,1,0,0,curl,140,1.000,75.067,3372680.533,nan,1,0,376140158,eat-memory,0,1.000,18.728,93364053.333,nan,1,0,0,60.467,184.183,5939800064.000,5924817920.000,29.107,29.046,nan,nan,20,0
figlet,0,1.000,0.078,6063445.333,nan,1,0,0,curl,140,1.000,78.928,53151744.000,nan,1,0,374291951,eat-memory,0,1.000,0.215,72953173.333,nan,1,0,0,60.600,181.183,5825103872.000,5833957376.000,28.651,28.686,nan,nan,30,0
figlet,0,1.000,0.085,6090410.667,nan,1,0,0,curl,140,1.000,74.192,3868160.000,nan,2,0,377929880,eat-memory,0,1.000,0.094,58007552.000,nan,1,0,0,61.933,174.450,5784489984.000,5804987904.000,28.491,28.571,nan,nan,30,0
figlet,0,1.000,0.082,6160384.000,nan,1,0,0,curl,140,1.000,67.940,53479765.333,nan,2,0,382918512,eat-memory,20,1.000,64.975,113648708.267,nan,2,0,1102398942,60.200,219.967,5789280256.000,5849063424.000,28.510,28.746,nan,nan,30,0
figlet,0,1.000,0.079,6163797.333,nan,1,0,0,curl,140,1.000,74.875,54707712.000,nan,2,0,382589093,eat-memory,20,1.000,70.173,3953698.133,nan,1,0,1098482506,62.467,238.717,5807806464.000,5863707136.000,28.590,28.810,nan,nan,25,0
figlet,0,1.000,0.085,6021120.000,nan,1,0,0,curl,140,1.000,70.159,55206400.000,nan,2,0,382356191,eat-memory,20,1.000,64.531,95902208.000,nan,2,0,1101457284,56.667,220.167,5760550912.000,5816168960.000,28.394,28.614,nan,nan,60,0
figlet,0,1.000,0.080,6032603.429,nan,1,0,0,curl,140,1.000,70.427,3915320.889,nan,1,0,429452549,eat-memory,40,1.000,153.004,155475626.667,nan,1,0,1226150463,62.333,311.500,5786920960.000,5890284032.000,28.502,28.911,nan,nan,40,0
figlet,0,1.000,0.082,6057984.000,nan,1,0,0,curl,140,1.000,69.189,3505578.667,nan,2,0,423882029,eat-memory,40,1.000,127.242,4037290.667,nan,2,0,1244212601,61.800,293.850,5831495680.000,5946649088.000,28.683,29.138,nan,nan,30,0
figlet,0,1.000,0.069,6184277.333,nan,1,0,0,curl,140,1.000,74.936,3565613.511,nan,1,0,440889802,eat-memory,40,1.000,153.628,157533013.333,nan,1,0,1353600453,64.267,312.583,5831030784.000,5943308800.000,28.678,29.123,nan,nan,40,0
figlet,0,1.000,0.072,6103040.000,nan,1,0,0,curl,140,1.000,74.725,3661824.000,nan,2,0,460854878,eat-memory,60,0.294,191.035,220677188.267,nan,1,1,9738611646,57.267,356.587,5837008896.000,6040680038.400,28.701,29.509,nan,nan,60,1
figlet,0,1.000,0.070,6046398.171,nan,1,0,0,curl,140,1.000,68.634,3653973.333,nan,2,0,480316934,eat-memory,60,0.265,181.875,242589805.227,nan,1,1,10586006803,62.267,416.040,6018365440.000,6193146675.200,29.426,30.118,nan,nan,20,1
figlet,0,1.000,0.076,6092117.333,nan,1,0,0,curl,140,1.000,76.533,3221504.000,nan,2,0,475240321,eat-memory,60,0.229,191.932,239721130.667,nan,1,1,10293840130,61.867,365.307,5992548352.000,6138929971.200,29.326,29.907,nan,nan,30,1
figlet,0,1.000,0.068,6109013.333,nan,1,0,0,curl,160,1.000,81.679,3275239.619,nan,2,0,377636679,eat-memory,0,1.000,38.352,116478634.667,nan,1,0,0,61.467,183.117,6016778240.000,6012458496.000,29.423,29.405,nan,nan,20,0
figlet,0,1.000,0.084,6046866.286,nan,1,0,0,curl,160,1.000,80.806,3417014.857,nan,1,0,376029596,eat-memory,0,1.000,0.107,76042410.667,nan,1,0,0,61.133,198.417,5955887104.000,5959098880.000,29.180,29.192,nan,nan,25,0
figlet,0,1.000,0.069,5991424.000,nan,1,0,0,curl,160,1.000,88.662,60458837.333,nan,2,0,376737715,eat-memory,0,1.000,0.205,57664170.667,nan,1,0,0,59.000,191.333,5841641472.000,5862788096.000,28.727,28.809,nan,nan,30,0
figlet,0,1.000,0.087,6067541.333,nan,1,0,0,curl,160,1.000,80.862,3840512.000,nan,2,0,389296609,eat-memory,20,1.000,64.859,111140522.667,nan,2,0,1113427611,60.533,242.583,5840840704.000,5903299584.000,28.725,28.973,nan,nan,30,0
figlet,0,1.000,0.077,6083857.067,nan,1,0,0,curl,160,1.000,79.568,59443404.800,nan,1,0,389114662,eat-memory,20,1.000,63.226,94067765.638,nan,1,0,1108084569,60.400,255.967,5773963264.000,5839959040.000,28.456,28.718,nan,nan,55,0
figlet,0,1.000,0.076,5961045.333,nan,1,0,0,curl,160,1.000,79.860,61051904.000,nan,1,0,388156974,eat-memory,20,1.000,67.421,95698432.000,nan,2,0,1110353790,62.200,243.933,5811701760.000,5870990848.000,28.608,28.843,nan,nan,45,0
figlet,0,1.000,0.080,6074368.000,nan,1,0,0,curl,160,1.000,82.122,66427440.762,nan,2,0,709785630,eat-memory,40,1.000,148.059,160570880.000,nan,1,0,2265167252,61.533,319.333,5838268416.000,5941804544.000,28.715,29.126,nan,nan,40,0
figlet,0,1.000,0.082,6109866.667,nan,1,0,0,curl,160,1.000,74.409,4007355.733,nan,2,0,833362030,eat-memory,40,1.000,130.575,3897344.000,nan,2,0,2666462963,61.600,291.417,5854658560.000,5976728576.000,28.786,29.269,nan,nan,30,0
figlet,0,1.000,0.084,6062933.333,nan,1,0,0,curl,160,1.000,78.112,3378005.333,nan,2,0,829003682,eat-memory,40,0.986,136.904,3400362.667,nan,2,0,3381696233,59.333,303.033,5890711552.000,6005545984.000,28.929,29.386,nan,nan,25,0
figlet,0,1.000,0.070,6039961.600,nan,1,0,0,curl,160,1.000,85.031,3457024.000,nan,2,0,619738351,eat-memory,60,0.192,177.746,3837952.000,nan,1,1,11713139071,61.467,364.173,5898532864.000,6062932377.600,28.958,29.612,nan,nan,55,1
figlet,0,1.000,0.067,6070272.000,nan,1,0,0,curl,160,1.000,83.277,3698688.000,nan,2,0,987544122,eat-memory,60,0.167,179.363,227537461.638,nan,1,1,11721903436,62.174,378.308,6029875200.000,6168459264.000,29.488,30.037,nan,nan,30,1
figlet,0,1.000,0.072,6100309.333,nan,1,0,0,curl,160,1.000,82.565,4026624.000,nan,2,0,669352059,eat-memory,60,0.185,200.434,261860283.733,nan,1,1,11855174208,59.467,355.600,6010683392.000,6153182003.200,29.418,29.981,nan,nan,20,1
figlet,0,1.000,0.074,6169258.667,nan,1,0,0,curl,180,1.000,97.338,75710464.000,nan,1,0,377074312,eat-memory,0,1.000,0.077,81616896.000,nan,1,0,0,57.067,203.600,6006640640.000,5978224128.000,29.396,29.283,nan,nan,45,0
figlet,0,1.000,0.082,6020778.667,nan,1,0,0,curl,180,1.000,94.692,74635434.667,nan,2,0,379804512,eat-memory,0,1.000,1.028,72480768.000,nan,1,0,0,61.600,203.533,5856133120.000,5868577280.000,28.802,28.850,nan,nan,30,0
figlet,0,1.000,0.069,6004736.000,nan,1,0,0,curl,180,1.000,85.687,71248213.333,nan,2,0,378315678,eat-memory,0,1.000,0.085,63184896.000,nan,1,0,0,61.333,191.583,5827971072.000,5865324544.000,28.690,28.837,nan,nan,30,0
figlet,0,1.000,0.082,6105429.333,nan,1,0,0,curl,180,1.000,96.541,3568981.333,nan,2,0,398431067,eat-memory,20,1.000,72.050,109451434.667,nan,1,0,1124239554,60.800,272.983,5889697792.000,5952821248.000,28.936,29.187,nan,nan,25,0
figlet,0,1.000,0.077,6114645.333,nan,1,0,0,curl,180,1.000,89.402,3743488.000,nan,2,0,403419350,eat-memory,20,1.000,67.687,3616768.000,nan,2,0,1136190966,64.400,260.383,5904084992.000,5963714048.000,28.997,29.231,nan,nan,30,0
figlet,0,1.000,0.074,6225802.971,nan,1,0,0,curl,180,1.000,89.897,3633152.000,nan,1,0,393744041,eat-memory,20,1.000,67.987,91825322.667,nan,1,0,1119156086,56.800,274.767,5833920512.000,5900889088.000,28.713,28.979,nan,nan,55,0
figlet,0,1.000,0.088,6238378.667,nan,1,0,0,curl,180,1.000,80.461,86535850.667,nan,2,0,3294111589,eat-memory,40,0.691,133.505,3861162.667,nan,2,1,4906710144,63.867,306.017,5874315264.000,6000475648.000,28.880,29.379,nan,nan,30,1
figlet,0,1.000,0.076,6029312.000,nan,1,0,0,curl,180,1.000,77.076,4159715.556,nan,2,0,3650391255,eat-memory,40,0.998,141.736,164918408.533,nan,2,0,3023271147,62.333,318.067,6015221760.000,6111782400.000,29.441,29.824,nan,nan,50,0
figlet,0,1.000,0.089,6061397.333,nan,1,0,0,curl,180,1.000,75.860,70877354.667,nan,2,0,3711768612,eat-memory,40,1.000,133.992,3582748.444,nan,2,0,2702837353,62.867,307.867,6062995456.000,6148645376.000,29.644,29.980,nan,nan,25,0
figlet,0,1.000,0.067,6068633.600,nan,1,0,0,curl,180,0.999,71.843,3551914.667,nan,2,0,7962308999,eat-memory,60,0.177,192.489,3641753.600,nan,1,1,10678139275,64.200,367.053,6072354816.000,6234660454.400,29.679,30.323,nan,nan,25,1
figlet,0,1.000,0.069,6120106.667,nan,1,0,0,curl,180,1.000,89.851,21379072.000,nan,2,0,3565686270,eat-memory,60,0.159,159.950,230652450.133,nan,1,1,12988106168,57.400,352.547,6251331584.000,6325573222.400,30.414,30.710,nan,nan,45,1
figlet,0,1.000,0.077,6077917.867,nan,1,0,0,curl,180,0.999,69.573,76621141.333,nan,2,0,9785788683,eat-memory,60,0.166,185.519,244581853.867,nan,1,1,10598272285,58.400,350.267,6112276480.000,6252107366.400,29.867,30.420,nan,nan,45,1
figlet,0,1.000,0.086,6122666.667,nan,1,0,0,curl,200,1.000,101.855,103407616.000,nan,1,0,382323333,eat-memory,0,1.000,0.078,79220736.000,nan,1,0,0,57.600,226.267,6273927168.000,6160797696.000,30.516,30.061,nan,nan,40,0
figlet,0,1.000,0.073,6197248.000,nan,1,0,0,curl,200,1.000,103.784,3922858.667,nan,2,0,386829689,eat-memory,0,1.000,0.876,69617152.000,nan,1,0,0,58.800,218.567,5876359168.000,5891235840.000,28.921,28.979,nan,nan,30,0
figlet,0,1.000,0.083,6226602.667,nan,1,0,0,curl,200,1.000,97.203,3596885.333,nan,2,0,388240193,eat-memory,0,1.000,0.090,54427648.000,nan,1,0,0,56.600,208.200,5852233728.000,5875458560.000,28.825,28.917,nan,nan,30,0
figlet,0,1.000,0.078,6230698.667,nan,1,0,0,curl,200,1.000,109.132,3685171.200,nan,1,0,488259839,eat-memory,20,1.000,76.927,103973205.333,nan,1,0,1181324205,57.333,297.567,5862100992.000,5939322368.000,28.866,29.173,nan,nan,25,0
figlet,0,1.000,0.082,6206976.000,nan,1,0,0,curl,200,1.000,98.170,3639978.667,nan,2,0,447359121,eat-memory,20,1.000,69.819,3799722.667,nan,2,0,1159864832,63.933,278.838,5887756288.000,5952992768.000,28.972,29.228,nan,nan,30,0
figlet,0,1.000,0.074,6045696.000,nan,1,0,0,curl,200,1.000,92.138,3925970.489,nan,1,0,419206161,eat-memory,20,1.000,70.083,90211206.095,nan,1,0,1143686325,63.067,297.117,5874528256.000,5939292672.000,28.914,29.170,nan,nan,40,0
figlet,0,1.000,0.084,6080512.000,nan,1,0,0,curl,200,0.999,77.479,3840000.000,nan,2,0,7863615329,eat-memory,40,0.999,141.582,3715072.000,nan,2,0,3149660942,62.467,309.367,5875519488.000,6088689664.000,28.920,29.769,nan,nan,30,0
figlet,0,1.000,0.061,6113962.667,nan,1,0,0,curl,200,1.000,81.324,112801792.000,nan,3,0,9045936172,eat-memory,40,0.988,159.114,3919872.000,nan,2,0,3054159105,62.467,379.787,6416070656.000,6426597376.000,31.101,31.137,nan,nan,20,0
figlet,0,1.000,0.078,6260638.476,nan,1,0,0,curl,200,0.713,49.795,90417720.889,nan,1,1,17235296678,eat-memory,40,1.000,147.457,3934208.000,nan,1,0,1942379814,64.400,305.622,6252001280.000,6315934037.333,30.443,30.693,nan,nan,45,1
figlet,0,1.000,0.071,6235818.667,nan,1,0,0,curl,200,0.712,62.089,136216348.444,nan,1,1,21131533379,eat-memory,60,0.419,211.583,228260181.333,nan,1,1,7523546086,58.933,381.833,6346967040.000,6448187733.333,30.824,31.226,nan,nan,20,1
figlet,0,1.000,0.070,6101538.133,nan,1,0,0,curl,200,0.999,115.970,62691328.000,nan,2,0,5990546850,eat-memory,60,0.162,144.512,217926314.667,nan,1,1,14789399802,58.867,348.760,6295676928.000,6376659763.200,30.618,30.940,nan,nan,20,1
figlet,0,1.000,0.073,6069589.333,nan,1,0,0,curl,200,0.622,39.332,74611712.000,nan,1,1,18828135281,eat-memory,60,0.176,230.561,277392497.778,nan,1,1,8932255111,62.467,374.722,6310076416.000,6384579584.000,30.676,30.972,nan,nan,25,1
figlet,20,1.000,6.423,8265386.667,nan,1,0,9337338,curl,0,1.000,0.091,92635136.000,nan,1,0,0,eat-memory,0,1.000,0.099,78364672.000,nan,1,0,0,63.267,75.550,6352332800.000,6328589312.000,30.840,30.740,nan,nan,30,0
figlet,20,1.000,6.202,10730154.667,nan,2,0,9422941,curl,0,1.000,0.106,4017322.667,nan,1,0,0,eat-memory,0,1.000,1.680,67818496.000,nan,1,0,0,61.667,76.817,6146981888.000,6119498240.000,29.997,29.888,nan,nan,30,0
figlet,20,1.000,6.114,10679637.333,nan,2,0,9347759,curl,0,1.000,0.105,4344661.333,nan,1,0,0,eat-memory,0,1.000,0.105,57139200.000,nan,1,0,0,59.000,74.700,5882650624.000,5851665408.000,28.948,28.823,nan,nan,30,0
figlet,20,1.000,5.477,10634083.962,nan,2,0,9024792,curl,0,1.000,0.097,4598808.381,nan,1,0,0,eat-memory,20,1.000,65.718,94586026.667,nan,2,0,1078766700,59.133,131.583,5753884672.000,5782095872.000,28.438,28.549,nan,nan,30,0
figlet,20,1.000,5.544,10606421.333,nan,2,0,9696826,curl,0,1.000,0.095,4864512.000,nan,1,0,0,eat-memory,20,1.000,73.418,3687577.600,nan,2,0,1079691754,63.867,144.317,5787070464.000,5811126272.000,28.578,28.669,nan,nan,25,0
figlet,20,1.000,4.767,10611385.295,nan,2,0,8847382,curl,0,1.000,0.091,5063168.000,nan,1,0,0,eat-memory,20,1.000,74.117,99269661.257,nan,2,0,1081409288,62.800,134.017,5783674880.000,5817837568.000,28.556,28.691,nan,nan,45,0
figlet,20,1.000,4.187,10664618.667,nan,2,0,8520176,curl,0,1.000,0.088,5350741.333,nan,1,0,0,eat-memory,40,1.000,139.154,5532785.778,nan,2,0,1079951561,61.867,199.950,5828988928.000,5896567296.000,28.747,29.011,nan,nan,25,0
figlet,20,1.000,4.079,10911573.333,nan,2,0,8582632,curl,0,1.000,0.086,5580239.238,nan,1,0,0,eat-memory,40,1.000,124.201,3973120.000,nan,2,0,1079863831,60.533,184.517,5817917440.000,5885648384.000,28.696,28.963,nan,nan,45,0
figlet,20,1.000,4.065,10660693.333,nan,2,0,9299930,curl,0,1.000,0.081,5739861.333,nan,1,0,0,eat-memory,40,1.000,145.485,3833821.867,nan,2,0,1083289804,60.533,204.000,5845866496.000,5905330688.000,28.815,29.047,nan,nan,25,0
figlet,20,1.000,2.797,10906770.286,nan,2,0,9164721,curl,0,1.000,0.081,6034846.476,nan,1,0,0,eat-memory,60,1.000,192.202,192758393.905,nan,2,0,1083309561,56.000,228.000,5789038592.000,5895292928.000,28.579,29.001,nan,nan,60,0
figlet,20,1.000,3.079,10584405.333,nan,2,0,8714405,curl,0,1.000,0.084,6183765.333,nan,1,0,0,eat-memory,60,1.000,205.895,3572667.733,nan,2,0,1083508172,62.267,251.883,5782972416.000,5894036480.000,28.566,29.004,nan,nan,25,0
figlet,20,1.000,2.914,10755998.476,nan,2,0,9162091,curl,0,1.000,0.083,6402218.667,nan,1,0,0,eat-memory,60,1.000,183.772,3536896.000,nan,2,0,1082722615,63.933,233.083,5790900224.000,5894398464.000,28.593,29.001,nan,nan,30,0
figlet,20,1.000,2.758,10563242.667,nan,2,0,10893290,curl,0,1.000,0.078,7097173.333,nan,1,0,0,eat-memory,80,1.000,270.855,3514368.000,nan,2,0,1693949629,59.867,307.217,5793628160.000,5946279936.000,28.609,29.212,nan,nan,25,0
figlet,20,1.000,2.504,10897091.048,nan,1,0,10633817,curl,0,1.000,0.073,7162294.857,nan,1,0,0,eat-memory,80,1.000,249.982,3428693.333,nan,1,0,1767460081,60.667,322.433,5788481536.000,5952202240.000,28.586,29.233,nan,nan,25,0
figlet,20,1.000,2.598,10651648.000,nan,2,0,10394929,curl,0,1.000,0.082,5668522.667,nan,1,0,0,eat-memory,80,1.000,247.321,4131498.667,nan,2,0,1598036201,61.533,294.883,5771446272.000,5933419520.000,28.516,29.157,nan,nan,30,0
figlet,20,1.000,2.884,3614122.667,nan,2,0,11414829,curl,0,1.000,0.069,5699037.867,nan,1,0,0,eat-memory,100,0.406,321.783,3573077.333,nan,1,1,8765367620,61.867,370.440,5826738176.000,6062195097.600,28.742,29.672,nan,nan,25,1
figlet,20,1.000,2.897,10533137.067,nan,2,0,10822509,curl,0,1.000,0.070,5589401.600,nan,1,0,0,eat-memory,100,0.362,318.499,345942698.667,nan,1,1,9303458047,64.333,366.387,5922101248.000,6145291059.200,29.116,30.001,nan,nan,30,1
figlet,20,1.000,2.767,10557440.000,nan,2,0,11109116,curl,0,1.000,0.068,5716377.600,nan,1,0,0,eat-memory,100,0.444,307.908,3692544.000,nan,1,1,8212317773,63.067,356.653,5963149312.000,6146570240.000,29.279,30.006,nan,nan,30,1
figlet,20,1.000,4.992,10883242.667,nan,2,0,8512485,curl,20,1.000,17.069,11251712.000,nan,2,0,386869945,eat-memory,0,1.000,0.090,96362496.000,nan,1,0,0,56.667,100.833,5954572288.000,5967737856.000,29.243,29.296,nan,nan,45,0
figlet,20,1.000,5.970,10648234.667,nan,1,0,9929351,curl,20,1.000,19.083,8238660.267,nan,1,0,378755999,eat-memory,0,1.000,1.801,86838954.667,nan,1,0,0,64.000,107.417,5890564096.000,5876390912.000,28.998,28.940,nan,nan,25,0
figlet,20,1.000,5.338,10605909.333,nan,2,0,8623992,curl,20,1.000,17.885,3659434.667,nan,2,0,376429492,eat-memory,0,1.000,0.093,58990592.000,nan,1,0,0,63.267,105.217,5852809216.000,5843056128.000,28.814,28.772,nan,nan,30,0
figlet,20,1.000,4.007,3836245.333,nan,2,0,8209872,curl,20,1.000,14.749,3914666.667,nan,2,0,381999852,eat-memory,20,1.000,69.944,109000533.333,nan,2,0,1082884294,63.000,154.217,5804212224.000,5832828416.000,28.622,28.733,nan,nan,30,0
figlet,20,1.000,4.270,10727082.667,nan,2,0,8811318,curl,20,1.000,17.320,3973120.000,nan,2,0,387051149,eat-memory,20,1.000,70.720,3846144.000,nan,1,0,1080293024,58.333,157.333,5750636544.000,5800069120.000,28.403,28.600,nan,nan,55,0
figlet,20,1.000,4.395,4014080.000,nan,2,0,8945566,curl,20,1.000,15.934,3817472.000,nan,2,0,375331077,eat-memory,20,1.000,62.562,89223168.000,nan,2,0,1078734674,55.333,180.250,5812269056.000,5869087232.000,28.650,28.875,nan,nan,60,0
figlet,20,1.000,3.745,10781354.667,nan,2,0,8740658,curl,20,1.000,13.643,4773888.000,nan,2,0,384573528,eat-memory,40,1.000,134.581,4046848.000,nan,1,0,1080467934,58.200,207.583,5832677376.000,5916516352.000,28.732,29.065,nan,nan,55,0
figlet,20,1.000,3.713,10670387.200,nan,2,0,8837059,curl,20,1.000,13.895,4104192.000,nan,1,0,381795218,eat-memory,40,1.000,127.731,142272989.867,nan,1,0,1079949078,54.267,213.717,5845473280.000,5923721216.000,28.784,29.095,nan,nan,55,0
figlet,20,1.000,3.488,10654549.333,nan,2,0,7829517,curl,20,1.000,13.164,4066133.333,nan,2,0,383451245,eat-memory,40,1.000,127.461,3604480.000,nan,2,0,1081664098,60.733,205.650,5837869056.000,5909139968.000,28.763,29.043,nan,nan,45,0
figlet,20,1.000,2.709,10563242.667,nan,1,0,9547261,curl,20,1.000,12.186,3566728.533,nan,2,0,387880007,eat-memory,60,1.000,225.221,214944841.143,nan,1,0,1104511249,62.400,281.450,5868767232.000,5978753536.000,28.888,29.321,nan,nan,25,0
figlet,20,1.000,2.680,10700800.000,nan,2,0,8789567,curl,20,1.000,11.280,3829760.000,nan,2,0,377864266,eat-memory,60,1.000,185.620,203776682.667,nan,2,0,1105696138,59.733,251.833,5863550976.000,5977722880.000,28.860,29.314,nan,nan,60,0
figlet,20,1.000,3.058,10635946.667,nan,1,0,9153614,curl,20,1.000,12.369,3616768.000,nan,2,0,380919060,eat-memory,60,1.000,210.062,205248000.000,nan,1,0,1088666742,55.400,268.650,5847318528.000,5965952512.000,28.798,29.269,nan,nan,55,0
figlet,20,1.000,2.539,10655573.333,nan,2,0,11477665,curl,20,1.000,9.739,3825664.000,nan,2,0,388446280,eat-memory,80,0.953,236.732,251352917.333,nan,2,0,3586750608,60.867,296.167,5850656768.000,6011109376.000,28.812,29.449,nan,nan,60,0
figlet,20,1.000,2.617,3743744.000,nan,2,0,11364438,curl,20,1.000,10.512,3379200.000,nan,2,0,396945468,eat-memory,80,1.000,236.052,258492928.000,nan,2,0,2973605854,60.733,299.867,5903665152.000,6046168576.000,29.021,29.587,nan,nan,65,0
figlet,20,1.000,2.496,10744490.667,nan,2,0,10893481,curl,20,1.000,10.120,3837952.000,nan,2,0,388786388,eat-memory,80,1.000,235.086,3964928.000,nan,2,0,2601038592,57.000,291.067,5911209984.000,6053736960.000,29.051,29.617,nan,nan,55,0
figlet,20,1.000,2.664,3592192.000,nan,2,0,11416894,curl,20,1.000,11.302,3756032.000,nan,2,0,393551969,eat-memory,100,0.336,270.329,4009984.000,nan,1,1,9853019964,59.533,351.893,5904396288.000,6146044723.200,29.024,29.986,nan,nan,55,1
figlet,20,1.000,2.633,10638786.560,nan,2,0,11072643,curl,20,1.000,10.711,3481600.000,nan,2,0,386855122,eat-memory,100,0.317,286.427,320011039.695,nan,1,1,10252303407,54.400,374.333,6106720256.000,6285288652.800,29.839,30.548,nan,nan,40,1
figlet,20,1.000,2.806,10650146.133,nan,2,0,10617956,curl,20,1.000,11.510,3072000.000,nan,2,0,392027005,eat-memory,100,0.320,292.381,346253448.533,nan,1,1,10086088314,64.067,364.413,6121082880.000,6299842150.400,29.900,30.607,nan,nan,30,1
figlet,20,1.000,4.089,10724522.667,nan,2,0,7833500,curl,40,1.000,30.003,3694592.000,nan,2,0,381008574,eat-memory,0,1.000,0.088,97464320.000,nan,1,0,0,60.733,117.067,6092388352.000,6059871232.000,29.783,29.654,nan,nan,45,0
figlet,20,1.000,4.841,10785280.000,nan,1,0,8270365,curl,40,1.000,33.764,3831637.333,nan,1,0,379915675,eat-memory,0,1.000,1.397,83917858.133,nan,1,0,0,64.267,127.850,5942411264.000,5935464960.000,29.194,29.164,nan,nan,25,0
figlet,20,1.000,4.525,10701994.667,nan,2,0,8392276,curl,40,1.000,32.025,3754410.667,nan,2,0,380572729,eat-memory,0,1.000,0.090,68206592.000,nan,1,0,0,62.133,123.417,5942843392.000,5942573568.000,29.197,29.193,nan,nan,30,0
figlet,20,1.000,3.694,10812928.000,nan,2,0,7983655,curl,40,1.000,25.793,3776853.333,nan,2,0,382014274,eat-memory,20,1.000,60.757,100755524.267,nan,2,0,1081488536,62.000,167.033,5848197120.000,5877091840.000,28.822,28.934,nan,nan,30,0
figlet,20,1.000,3.835,10700970.667,nan,2,0,7480269,curl,40,1.000,28.535,4194304.000,nan,1,0,379846464,eat-memory,20,1.000,69.312,96417621.333,nan,2,0,1078817897,55.800,171.550,5848555520.000,5871614976.000,28.817,28.908,nan,nan,55,0
figlet,20,1.000,3.379,10801834.667,nan,2,0,7633740,curl,40,1.000,26.469,3611392.000,nan,2,0,382551276,eat-memory,20,1.000,68.387,3788117.333,nan,2,0,1082026468,64.067,168.717,5831153664.000,5873422336.000,28.757,28.921,nan,nan,30,0
figlet,20,1.000,3.203,10854229.333,nan,2,0,7956269,curl,40,1.000,25.548,3901610.667,nan,1,0,381347890,eat-memory,40,1.000,138.962,3719850.667,nan,1,0,1084376223,63.733,230.733,5876652032.000,5950077952.000,28.939,29.227,nan,nan,25,0
figlet,20,1.000,2.836,10620586.667,nan,2,0,8874813,curl,40,1.000,22.852,3440640.000,nan,2,0,382395311,eat-memory,40,1.000,122.034,140217002.667,nan,2,0,1083592478,57.467,208.050,5891303424.000,5958736896.000,28.990,29.257,nan,nan,60,0
