function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,60,1.000,4.776,3822455.467,nan,2,0,10707174,nmap,60,0.999,211.346,422052673.829,nan,2,0,5576425565,curl,40,1.000,18.784,3576012.800,nan,2,0,399339285,69.267,329.383,6043799552.000,6390665728.000,28.034,29.416,nan,nan,25,0
shasum,60,1.000,4.833,3792896.000,nan,2,0,10885661,nmap,60,0.999,217.607,320975701.333,nan,2,0,5474552352,curl,40,1.000,19.966,3540992.000,nan,2,0,401612346,64.400,302.700,6057338880.000,6346611712.000,28.077,29.228,nan,nan,55,0
shasum,60,1.000,5.216,3533190.095,nan,2,0,11396170,nmap,60,1.000,239.596,154582727.924,nan,2,0,6169362440,curl,40,1.000,19.788,3496960.000,nan,2,0,400843694,69.000,331.384,6139899904.000,6473795584.000,28.427,29.754,nan,nan,20,0
shasum,60,1.000,5.696,3514606.933,nan,2,0,11637665,nmap,60,0.999,205.220,3439991.467,nan,2,0,8448161142,curl,60,1.000,30.149,3973870.933,nan,2,0,401369087,70.400,312.967,6001629184.000,6402794496.000,27.872,29.466,nan,nan,40,0
shasum,60,1.000,5.583,3368960.000,nan,2,0,10439190,nmap,60,0.999,210.986,3881073.778,nan,2,0,7792254920,curl,60,1.000,31.489,3637248.000,nan,2,0,403268533,66.733,316.033,6031486976.000,6329509888.000,27.985,29.172,nan,nan,50,0
shasum,60,1.000,6.202,3842048.000,nan,2,0,13776949,nmap,60,1.000,238.395,3665692.444,nan,3,0,9082465461,curl,60,1.000,34.775,3698688.000,nan,2,0,411674376,62.067,374.373,6025304064.000,6419356057.600,27.962,29.529,nan,nan,50,0
shasum,60,1.000,5.480,3497642.667,nan,2,0,9063616,nmap,60,0.939,194.799,3184640.000,nan,3,0,14901282366,curl,80,1.000,39.263,3794944.000,nan,2,0,399711708,65.867,341.144,6047750144.000,6377024170.667,28.057,29.367,nan,nan,45,0
shasum,60,1.000,5.957,3532800.000,nan,2,0,10301599,nmap,60,0.999,213.205,477983402.667,nan,3,0,10946378827,curl,80,1.000,44.779,4046848.000,nan,2,0,411787839,62.800,370.973,6073501696.000,6550071296.000,28.145,30.047,nan,nan,40,0
shasum,60,1.000,5.796,3630080.000,nan,2,0,8128490,nmap,60,0.857,173.538,530722304.000,nan,3,1,16120054254,curl,80,1.000,42.722,3457536.000,nan,2,0,469784355,66.000,313.144,6119462912.000,6396566186.667,28.343,29.443,nan,nan,45,1
shasum,60,1.000,5.737,3731456.000,nan,2,0,10148147,nmap,60,0.994,199.099,64923648.000,nan,3,0,13237231782,curl,100,1.000,54.966,3705514.667,nan,2,0,424358032,64.267,382.307,6117111808.000,6635474124.800,28.324,30.393,nan,nan,35,0
shasum,60,1.000,6.061,3465216.000,nan,2,0,9276018,nmap,60,0.928,171.277,3936597.333,nan,3,0,14609613148,curl,100,1.000,53.835,3148458.667,nan,2,0,407874852,65.867,318.227,6097201152.000,6338812723.200,28.258,29.217,nan,nan,50,0
shasum,60,1.000,6.203,3809280.000,nan,2,0,10202986,nmap,60,1.000,198.848,3818154.667,nan,3,0,12981912224,curl,100,1.000,54.251,3432448.000,nan,2,0,435530525,66.200,360.867,6058074112.000,6479532851.200,28.098,29.778,nan,nan,40,0
shasum,60,1.000,6.005,3418112.000,nan,2,0,12294149,nmap,60,0.999,190.923,271761408.000,nan,3,0,14010594460,curl,120,1.000,61.877,3719168.000,nan,2,0,497891712,67.333,361.160,6121508864.000,6587480883.200,28.364,30.218,nan,nan,45,0
shasum,60,1.000,5.534,3698688.000,nan,2,0,9988690,nmap,60,0.874,173.188,3125248.000,nan,3,1,17522977779,curl,120,1.000,57.113,3491328.000,nan,2,0,463825161,61.667,366.400,6055340032.000,6361678165.333,28.090,29.315,nan,nan,40,1
shasum,60,1.000,5.876,3696640.000,nan,2,0,10800128,nmap,60,0.999,187.120,3515745.524,nan,3,0,13974351280,curl,120,1.000,62.788,3444736.000,nan,2,0,470388085,68.933,361.093,6063642624.000,6534926745.600,28.124,30.002,nan,nan,40,0
shasum,60,1.000,6.373,3063808.000,nan,2,0,11412709,nmap,60,0.851,177.712,3764224.000,nan,3,1,16424889250,curl,140,1.000,74.667,3874816.000,nan,2,0,1883419770,65.907,377.028,6102167552.000,6641019699.200,28.294,30.438,nan,nan,40,1
shasum,60,1.000,5.987,3426304.000,nan,2,0,10901334,nmap,60,0.818,176.853,577743667.200,nan,3,1,16314091738,curl,140,1.000,71.618,3252224.000,nan,3,0,1400051427,67.200,364.493,6226327552.000,6717170073.600,28.797,30.749,nan,nan,45,1
shasum,60,1.000,5.735,3432448.000,nan,2,0,14151181,nmap,60,0.970,168.563,488626897.676,nan,2,0,15949923221,curl,140,1.000,68.406,3818154.667,nan,2,0,1726909362,63.667,351.907,6264023040.000,6727792230.400,28.955,30.797,nan,nan,45,0
shasum,60,1.000,6.143,3743744.000,nan,2,0,9801980,nmap,80,1.000,272.044,3805184.000,nan,3,0,10689986925,curl,0,1.000,0.087,55556096.000,nan,1,0,0,66.667,349.333,6165700608.000,6386538496.000,28.550,29.430,nan,nan,70,0
shasum,60,1.000,6.750,3919872.000,nan,2,0,10043007,nmap,80,1.000,259.949,426402065.067,nan,3,0,10961470070,curl,0,1.000,0.073,44687360.000,nan,1,0,0,65.000,337.800,6065119232.000,6372542464.000,28.148,29.377,nan,nan,40,0
shasum,60,1.000,6.324,3309568.000,nan,2,0,10033833,nmap,80,1.000,258.225,61337600.000,nan,3,0,10726370909,curl,0,1.000,0.074,35442688.000,nan,1,0,0,63.333,358.187,6077364224.000,6394769408.000,28.198,29.466,nan,nan,40,0
shasum,60,1.000,5.707,3320320.000,nan,2,0,9627978,nmap,80,0.987,266.276,3022848.000,nan,3,0,12721407393,curl,20,1.000,11.603,3311104.000,nan,2,0,397463262,65.267,374.556,6043590656.000,6439401813.333,28.058,29.647,nan,nan,70,0
shasum,60,1.000,5.762,3261098.667,nan,2,0,9450948,nmap,80,0.933,250.132,3270656.000,nan,3,0,13831780234,curl,20,1.000,11.589,3616768.000,nan,2,0,396545539,68.133,357.744,6061340672.000,6402542933.333,28.140,29.506,nan,nan,40,0
shasum,60,1.000,6.548,3775488.000,nan,2,0,9022507,nmap,80,0.881,208.749,3734528.000,nan,3,1,15545121291,curl,20,1.000,12.211,3735040.000,nan,2,0,397826281,64.333,331.444,6075586560.000,6376276650.667,28.202,29.407,nan,nan,35,1
shasum,60,1.000,5.969,3952640.000,nan,2,0,9991049,nmap,80,0.922,260.756,287076352.000,nan,3,0,14767965276,curl,40,1.000,23.086,3940352.000,nan,2,0,397626017,66.133,376.040,6114197504.000,6606512128.000,28.360,30.323,nan,nan,35,0
shasum,60,1.000,5.772,3590656.000,nan,2,0,9423999,nmap,80,0.853,230.291,335523677.460,nan,3,1,16719146422,curl,40,1.000,22.697,3798016.000,nan,2,0,395181149,62.267,355.872,6206629888.000,6453803690.667,28.740,29.724,nan,nan,40,1
shasum,60,1.000,5.863,3997696.000,nan,2,0,11134249,nmap,80,1.000,253.233,3371008.000,nan,3,0,13285879312,curl,40,1.000,22.914,3964928.000,nan,2,0,398030392,67.000,374.133,6168170496.000,6714279116.800,28.575,30.751,nan,nan,35,0
shasum,60,1.000,5.897,3227648.000,nan,2,0,10123151,nmap,80,0.990,245.321,255002624.000,nan,3,0,15099426690,curl,60,1.000,34.078,2791424.000,nan,2,0,400976596,66.667,375.267,6099134464.000,6491036876.800,28.300,29.865,nan,nan,55,0
shasum,60,1.000,6.231,3485696.000,nan,2,0,11079159,nmap,80,0.958,227.406,548707720.046,nan,3,0,17326411322,curl,60,1.000,34.485,3383296.000,nan,2,0,406324986,63.933,377.015,6142369792.000,6626408448.000,28.479,30.414,nan,nan,40,0
shasum,60,1.000,5.542,3768320.000,nan,2,0,16047439,nmap,80,0.888,246.511,534434304.000,nan,3,1,16429968284,curl,60,1.000,32.446,3594240.000,nan,2,0,415499561,61.600,383.700,6226075648.000,6459627861.333,28.779,29.705,nan,nan,40,1
shasum,60,1.000,4.920,3595832.889,nan,2,0,8623158,nmap,80,0.622,203.576,73646080.000,nan,3,1,20924919351,curl,80,1.000,34.850,3687765.333,nan,2,0,403204449,62.533,373.800,6120333312.000,6522492050.286,28.344,29.951,nan,nan,35,1
shasum,60,1.000,5.965,2983936.000,nan,2,0,10950151,nmap,80,0.707,224.379,73613312.000,nan,2,1,16577650006,curl,80,1.000,44.174,4093952.000,nan,2,0,408899086,62.933,369.455,6149736448.000,6616125030.400,28.459,30.322,nan,nan,30,1
shasum,60,1.000,5.530,3354624.000,nan,2,0,11015782,nmap,80,0.871,249.629,3438455.467,nan,3,1,17447184226,curl,80,1.000,41.048,3712512.000,nan,2,0,410143389,62.733,395.556,6188333056.000,6603706709.333,28.614,30.273,nan,nan,45,1
shasum,60,1.000,6.296,3763200.000,nan,2,0,10988038,nmap,100,0.793,262.294,3448832.000,nan,3,1,17442906763,curl,0,1.000,0.068,3825664.000,nan,1,0,0,61.467,358.700,6139002880.000,6433722709.333,28.417,29.599,nan,nan,35,1
shasum,60,1.000,5.932,6820522.667,nan,2,0,10168445,nmap,100,0.856,293.647,3833719.467,nan,3,1,16784428338,curl,0,1.000,0.067,35471360.000,nan,1,0,0,70.400,378.978,6122430464.000,6594361685.333,28.359,30.245,nan,nan,35,1
shasum,60,1.000,5.657,3353088.000,nan,2,0,10154529,nmap,100,0.954,327.071,536248320.000,nan,3,0,15562540694,curl,0,1.000,0.067,33701888.000,nan,1,0,0,64.267,411.200,6145914880.000,6621983061.333,28.417,30.319,nan,nan,30,0
shasum,80,1.000,15.511,3655680.000,nan,1,0,6738584,nmap,0,1.000,0.186,74489856.000,nan,1,0,0,curl,0,1.000,0.115,33406976.000,nan,1,0,0,64.467,107.750,6127087616.000,6058305536.000,28.345,28.068,nan,nan,35,0
shasum,80,1.000,15.073,3799210.667,nan,2,0,6754636,nmap,0,1.000,0.109,4058965.333,nan,1,0,0,curl,0,1.000,0.096,33308672.000,nan,1,0,0,61.933,103.067,5889456128.000,5884720128.000,27.390,27.369,nan,nan,30,0
shasum,80,1.000,15.068,3672917.333,nan,2,0,6805251,nmap,0,1.000,0.109,4410709.333,nan,1,0,0,curl,0,1.000,0.123,33357824.000,nan,1,0,0,61.267,101.833,5898387456.000,5901026816.000,27.425,27.434,nan,nan,30,0
shasum,80,1.000,11.299,5148672.000,nan,2,0,6134691,nmap,0,1.000,0.102,4582980.267,nan,1,0,0,curl,20,1.000,17.147,8949760.000,nan,2,0,388457148,65.667,120.183,5912569856.000,5919966720.000,27.482,27.511,nan,nan,30,0
shasum,80,1.000,12.571,8664576.000,nan,1,0,6327600,nmap,0,1.000,0.091,4825429.333,nan,1,0,0,curl,20,1.000,18.688,7331601.067,nan,1,0,381642688,66.333,127.083,5959909376.000,5957398016.000,27.675,27.664,nan,nan,25,0
shasum,80,1.000,12.478,3639040.000,nan,2,0,6105199,nmap,0,1.000,0.094,4977152.000,nan,1,0,0,curl,20,1.000,17.523,3948288.000,nan,2,0,383441579,63.867,122.783,5959909376.000,5954446848.000,27.676,27.651,nan,nan,30,0
shasum,80,1.000,9.829,3851912.533,nan,2,0,5533965,nmap,0,1.000,0.093,5218304.000,nan,1,0,0,curl,40,1.000,28.147,3493427.200,nan,2,0,377877418,64.667,131.283,5960308736.000,5946983936.000,27.678,27.622,nan,nan,30,0
shasum,80,1.000,11.132,12043434.667,nan,2,0,5791598,nmap,0,1.000,0.088,5426346.667,nan,1,0,0,curl,40,1.000,31.526,3579323.733,nan,1,0,376263055,65.533,141.300,5919260672.000,5916624896.000,27.516,27.503,nan,nan,25,0
shasum,80,1.000,10.368,5398528.000,nan,2,0,5691197,nmap,0,1.000,0.089,5626026.667,nan,1,0,0,curl,40,1.000,29.714,3917312.000,nan,2,0,377860750,63.600,137.900,5928652800.000,5926161408.000,27.554,27.541,nan,nan,30,0
shasum,80,1.000,9.076,8431445.333,nan,1,0,5479667,nmap,0,1.000,0.084,5817856.000,nan,1,0,0,curl,60,1.000,32.348,8883950.933,nan,1,0,379845266,63.600,155.383,5934348288.000,5937219072.000,27.578,27.588,nan,nan,25,0
shasum,80,1.000,9.945,11992917.333,nan,2,0,5452053,nmap,0,1.000,0.087,5979648.000,nan,1,0,0,curl,60,1.000,41.379,3880021.333,nan,2,0,373043264,63.600,149.600,5927710720.000,5929114624.000,27.551,27.554,nan,nan,30,0
shasum,80,1.000,9.012,12141056.000,nan,2,0,5580143,nmap,0,1.000,0.091,6130176.000,nan,1,0,0,curl,60,1.000,38.574,4175530.667,nan,2,0,377687811,62.667,143.083,5933246464.000,5934120448.000,27.574,27.573,nan,nan,30,0
shasum,80,1.000,8.363,3814485.333,nan,1,0,5705252,nmap,0,1.000,0.084,6357235.810,nan,1,0,0,curl,80,1.000,47.128,3982028.800,nan,1,0,375138814,62.867,166.800,5942108160.000,5945041920.000,27.606,27.615,nan,nan,25,0
shasum,80,1.000,8.772,3721472.000,nan,2,0,5153399,nmap,0,1.000,0.087,7029930.667,nan,1,0,0,curl,80,1.000,49.111,25346048.000,nan,2,0,375398915,63.733,162.117,5932810240.000,5943922688.000,27.568,27.610,nan,nan,30,0
shasum,80,1.000,8.300,6357674.667,nan,2,0,5692000,nmap,0,1.000,0.089,7069013.333,nan,1,0,0,curl,80,1.000,45.948,11007488.000,nan,2,0,375299960,67.733,155.033,5956169728.000,5961207296.000,27.664,27.683,nan,nan,30,0
shasum,80,1.000,7.773,11947266.438,nan,1,0,5358995,nmap,0,1.000,0.076,5495247.238,nan,1,0,0,curl,100,1.000,55.737,3624326.095,nan,1,0,375661286,62.200,174.400,5927251968.000,5933781504.000,27.548,27.571,nan,nan,25,0
shasum,80,1.000,8.222,4087893.333,nan,2,0,5262181,nmap,0,1.000,0.084,5574314.667,nan,1,0,0,curl,100,1.000,58.024,3548501.333,nan,2,0,375549222,63.800,168.267,5926031360.000,5934780928.000,27.545,27.577,nan,nan,30,0
shasum,80,1.000,7.701,3884885.333,nan,2,0,5414077,nmap,0,1.000,0.075,5418666.667,nan,1,0,0,curl,100,1.000,53.515,3901952.000,nan,2,0,378265110,65.067,163.400,5916758016.000,5924674560.000,27.510,27.538,nan,nan,30,0
shasum,80,1.000,8.675,3580086.857,nan,1,0,5449824,nmap,0,1.000,0.081,5459285.333,nan,1,0,0,curl,120,1.000,64.979,3567206.400,nan,1,0,376810891,65.333,187.017,5921740800.000,5930885632.000,27.529,27.562,nan,nan,25,0
shasum,80,1.000,7.678,3726080.000,nan,2,0,5554078,nmap,0,1.000,0.082,5494272.000,nan,1,0,0,curl,120,1.000,64.978,3354112.000,nan,2,0,377317265,65.333,181.450,5924782080.000,5943507456.000,27.540,27.614,nan,nan,30,0
shasum,80,1.000,7.470,4100061.867,nan,2,0,5622633,nmap,0,1.000,0.084,5544672.305,nan,1,0,0,curl,120,1.000,61.457,3662421.333,nan,2,0,377274534,62.533,171.617,5933742080.000,5947319296.000,27.579,27.630,nan,nan,30,0
shasum,80,1.000,8.161,4028757.333,nan,1,0,5669455,nmap,0,1.000,0.078,5709824.000,nan,1,0,0,curl,140,1.000,75.417,3799637.333,nan,1,0,379819405,63.800,199.133,5981345792.000,5997372416.000,27.739,27.801,nan,nan,25,0
shasum,80,1.000,7.569,11858261.333,nan,2,0,5785964,nmap,0,1.000,0.082,5715456.000,nan,1,0,0,curl,140,1.000,72.859,4234325.333,nan,2,0,378786149,63.867,193.833,5984036864.000,5994861568.000,27.712,27.753,nan,nan,30,0
shasum,80,1.000,7.072,3900854.857,nan,2,0,5693765,nmap,0,1.000,0.088,5531477.333,nan,1,0,0,curl,140,1.000,70.197,3746084.571,nan,2,0,378450910,67.533,184.000,5985284096.000,5993370112.000,27.719,27.748,nan,nan,30,0
shasum,80,1.000,7.957,11954346.667,nan,1,0,6210083,nmap,0,1.000,0.080,5571413.333,nan,1,0,0,curl,160,1.000,85.473,3655253.333,nan,1,0,380248893,66.000,212.900,6003232768.000,6024544768.000,27.796,27.879,nan,nan,25,0
shasum,80,1.000,7.479,3765248.000,nan,2,0,6102121,nmap,0,1.000,0.093,5648384.000,nan,1,0,0,curl,160,1.000,81.852,3921578.667,nan,2,0,379330622,62.933,201.117,5980225536.000,5994618368.000,27.700,27.754,nan,nan,30,0
shasum,80,1.000,7.813,3648512.000,nan,1,0,5919005,nmap,0,1.000,0.081,5667498.667,nan,1,0,0,curl,160,1.000,81.783,3889425.067,nan,1,0,380343940,62.933,217.833,5984088064.000,5998583296.000,27.716,27.771,nan,nan,25,0
shasum,80,1.000,7.926,3850325.333,nan,1,0,6662224,nmap,0,1.000,0.076,5632000.000,nan,1,0,0,curl,180,1.000,95.972,3647044.267,nan,2,0,384777063,63.467,227.150,5990422528.000,6008568320.000,27.741,27.811,nan,nan,30,0
shasum,80,1.000,7.607,3574357.333,nan,2,0,6811593,nmap,0,1.000,0.076,5663061.333,nan,1,0,0,curl,180,1.000,89.393,3841160.533,nan,2,0,386548851,65.000,217.117,5996955648.000,6001859584.000,27.769,27.785,nan,nan,30,0
shasum,80,1.000,6.661,3866163.200,nan,1,0,6720249,nmap,0,1.000,0.084,5744298.667,nan,1,0,0,curl,180,1.000,103.317,3582634.667,nan,1,0,386673272,63.133,235.983,5932070912.000,5951305728.000,27.512,27.586,nan,nan,25,0
shasum,80,1.000,7.804,3698858.667,nan,1,0,6849449,nmap,0,1.000,0.081,5801813.333,nan,1,0,0,curl,200,1.000,104.581,3964928.000,nan,1,0,387743798,65.467,238.533,5956882432.000,5980401664.000,27.611,27.702,nan,nan,30,0
shasum,80,1.000,7.454,3999573.333,nan,2,0,6901074,nmap,0,1.000,0.086,5698560.000,nan,1,0,0,curl,200,1.000,100.970,3993600.000,nan,2,0,389840302,63.533,229.058,5969004544.000,5991138816.000,27.661,27.746,nan,nan,30,0
shasum,80,1.000,7.063,3834368.000,nan,2,0,7249136,nmap,0,1.000,0.081,5749418.667,nan,1,0,0,curl,200,1.000,95.545,3850292.013,nan,2,0,393338488,64.533,221.923,5975779328.000,6004955648.000,27.689,27.802,nan,nan,30,0
shasum,80,1.000,12.540,12049749.333,nan,1,0,6453081,nmap,20,1.000,86.674,13642873.905,nan,1,0,96183003,curl,0,1.000,0.217,3441205.638,nan,1,0,0,64.333,179.433,6006337536.000,6004454400.000,27.812,27.807,nan,nan,25,0
shasum,80,1.000,12.276,3987626.667,nan,2,0,6322907,nmap,20,1.000,87.207,3761493.333,nan,2,0,102135929,curl,0,1.000,0.090,39841792.000,nan,1,0,0,61.533,172.017,5986895872.000,5975772672.000,27.743,27.696,nan,nan,30,0
shasum,80,1.000,11.257,3603285.333,nan,2,0,6212455,nmap,20,1.000,80.545,3697561.600,nan,2,0,98440254,curl,0,1.000,0.081,35913728.000,nan,1,0,0,62.067,167.883,5969780736.000,5967970816.000,27.677,27.668,nan,nan,30,0
shasum,80,1.000,10.289,12055498.362,nan,1,0,5936487,nmap,20,1.000,86.039,10089062.400,nan,1,0,99845141,curl,20,1.000,13.386,39725699.657,nan,1,0,382459880,69.067,198.933,5965950976.000,5967399936.000,27.673,27.677,nan,nan,25,0
shasum,80,1.000,10.266,3611904.000,nan,1,0,6101561,nmap,20,1.000,87.249,3863381.333,nan,2,0,102391532,curl,20,1.000,15.606,3653666.133,nan,1,0,378646457,68.800,193.967,5982738432.000,5975119872.000,27.732,27.699,nan,nan,30,0
shasum,80,1.000,9.293,12141568.000,nan,2,0,6048516,nmap,20,1.000,82.009,3566848.000,nan,2,0,103623379,curl,20,1.000,14.292,3705856.000,nan,2,0,382122188,69.467,185.417,5976928256.000,5968875520.000,27.713,27.677,nan,nan,30,0
shasum,80,1.000,7.566,3893077.333,nan,1,0,5904699,nmap,20,1.000,86.393,4021589.333,nan,1,0,105338375,curl,40,1.000,25.918,3862937.600,nan,1,0,384521147,68.867,212.050,5983963136.000,5986294784.000,27.741,27.750,nan,nan,25,0
shasum,80,1.000,8.984,3599701.333,nan,2,0,6053099,nmap,20,1.000,85.225,3515392.000,nan,1,0,104211238,curl,40,1.000,26.593,3854933.333,nan,2,0,379286024,65.800,201.617,5977980928.000,5978516480.000,27.721,27.719,nan,nan,30,0
shasum,80,1.000,8.287,3924480.000,nan,2,0,5897700,nmap,20,1.000,81.014,3991381.333,nan,2,0,104886682,curl,40,1.000,25.158,3881813.333,nan,2,0,378191626,66.867,193.717,5991065600.000,5987221504.000,27.772,27.754,nan,nan,30,0
shasum,80,1.000,8.776,3602090.667,nan,1,0,6098357,nmap,20,1.000,89.480,3734732.800,nan,1,0,107032307,curl,60,1.000,34.919,3974826.667,nan,1,0,380442658,68.067,223.417,5993068544.000,5993219584.000,27.784,27.780,nan,nan,25,0
shasum,80,1.000,8.367,3910997.333,nan,2,0,6371460,nmap,20,1.000,81.860,3644928.000,nan,1,0,111367082,curl,60,1.000,34.446,3771562.667,nan,2,0,378177476,66.333,214.150,6015258624.000,6014388736.000,27.870,27.864,nan,nan,30,0
shasum,80,1.000,7.670,3746850.133,nan,2,0,6191123,nmap,20,1.000,74.473,4037120.000,nan,2,0,108282368,curl,60,1.000,33.040,4006985.143,nan,2,0,376692882,70.333,206.017,6014171136.000,6019401216.000,27.867,27.888,nan,nan,30,0
shasum,80,1.000,7.874,3939328.000,nan,1,0,6834816,nmap,20,1.000,84.018,3681194.667,nan,1,0,120378812,curl,80,1.000,47.019,3467520.000,nan,1,0,383479044,66.067,238.900,6011756544.000,6012541952.000,27.859,27.858,nan,nan,25,0
shasum,80,1.000,7.771,3756970.667,nan,1,0,6743563,nmap,20,1.000,83.833,3751936.000,nan,2,0,119326034,curl,80,1.000,44.126,3776170.667,nan,2,0,382384274,64.533,223.683,6022651904.000,6020635136.000,27.904,27.893,nan,nan,30,0
shasum,80,1.000,7.639,3624994.133,nan,2,0,7305322,nmap,20,1.000,79.776,4007082.667,nan,2,0,129878069,curl,80,1.000,42.255,3772884.114,nan,2,0,383558430,65.333,219.367,6027083776.000,6024188416.000,27.923,27.908,nan,nan,30,0
shasum,80,1.000,8.354,3440247.467,nan,1,0,6870273,nmap,20,1.000,84.542,3728176.762,nan,1,0,122809752,curl,100,1.000,54.483,3907852.190,nan,1,0,383995208,67.333,251.867,6020184064.000,6028463616.000,27.898,27.926,nan,nan,25,0
shasum,80,1.000,7.740,3798528.000,nan,1,0,7312894,nmap,20,1.000,88.084,3645866.667,nan,1,0,131426898,curl,100,1.000,54.608,3677184.000,nan,2,0,382798477,67.200,244.867,6072043520.000,6076657664.000,28.104,28.119,nan,nan,30,0
shasum,80,1.000,7.367,3819178.667,nan,2,0,7247450,nmap,20,1.000,81.714,3782058.667,nan,2,0,137742134,curl,100,1.000,50.363,4104499.200,nan,2,0,386747245,66.067,230.067,6065967104.000,6072944640.000,28.082,28.106,nan,nan,30,0
shasum,80,1.000,8.529,3570824.533,nan,1,0,7533191,nmap,20,1.000,85.083,3861333.333,nan,1,0,140334827,curl,120,1.000,65.248,4012407.467,nan,1,0,386034320,65.733,265.867,6075463680.000,6083554304.000,28.120,28.147,nan,nan,25,0
shasum,80,1.000,7.773,4030208.000,nan,1,0,7632283,nmap,20,1.000,87.979,3780949.333,nan,1,0,144010983,curl,120,1.000,63.318,3594922.667,nan,1,0,387556922,67.333,257.633,6077423616.000,6090518528.000,28.128,28.176,nan,nan,30,0
shasum,80,1.000,7.138,4085248.000,nan,2,0,7400911,nmap,20,1.000,83.912,3816960.000,nan,2,0,140393158,curl,120,1.000,58.909,3873109.333,nan,2,0,386903089,68.200,245.983,6084417536.000,6090889216.000,28.158,28.179,nan,nan,30,0
shasum,80,1.000,7.195,3737292.800,nan,1,0,7947849,nmap,20,1.000,85.124,3916483.048,nan,1,0,154842021,curl,140,1.000,62.072,3675545.600,nan,1,0,389438717,67.533,285.417,6081531904.000,6097953792.000,28.147,28.207,nan,nan,25,0
shasum,80,1.000,7.458,3920213.333,nan,1,0,8215610,nmap,20,1.000,87.127,3582549.333,nan,1,0,166136565,curl,140,1.000,71.498,3936870.400,nan,1,0,397337942,66.533,268.250,6102001664.000,6109820928.000,28.228,28.255,nan,nan,30,0
shasum,80,1.000,7.269,3695360.000,nan,2,0,8145563,nmap,20,1.000,82.965,3947946.667,nan,2,0,177131871,curl,140,1.000,68.697,3722888.533,nan,1,0,398884849,68.000,259.867,6097123328.000,6113762816.000,28.208,28.270,nan,nan,30,0
shasum,80,1.000,7.176,12223463.619,nan,1,0,11835066,nmap,20,1.000,90.335,3838698.057,nan,1,0,302243583,curl,160,1.000,78.419,3742798.019,nan,1,0,898777283,66.600,310.683,6101198848.000,6118103552.000,28.226,28.288,nan,nan,25,0
shasum,80,1.000,7.499,3931238.400,nan,1,0,9208111,nmap,20,1.000,89.232,3776989.867,nan,1,0,208065973,curl,160,1.000,79.636,3786103.467,nan,2,0,432092103,64.600,281.467,6132754432.000,6142020608.000,28.354,28.388,nan,nan,30,0
shasum,80,1.000,7.251,3706368.000,nan,2,0,9199515,nmap,20,1.000,82.370,3962965.333,nan,2,0,212641693,curl,160,1.000,77.776,3557205.333,nan,2,0,428637815,68.200,269.083,6106982400.000,6091200512.000,28.253,28.186,nan,nan,30,0
shasum,80,1.000,7.920,3754632.533,nan,1,0,10348176,nmap,20,1.000,95.675,3484706.133,nan,1,0,261198038,curl,180,1.000,91.519,6215765.333,nan,1,0,496600437,68.933,315.650,6049105920.000,6091007488.000,28.028,28.194,nan,nan,25,0
shasum,80,1.000,7.615,3854336.000,nan,1,0,10229440,nmap,20,1.000,91.717,3909290.667,nan,1,0,273573463,curl,180,1.000,86.882,3536469.333,nan,2,0,521981839,66.533,299.650,6069633024.000,6091954176.000,28.108,28.192,nan,nan,30,0
shasum,80,1.000,7.467,12007014.400,nan,2,0,10782132,nmap,20,1.000,87.044,26720597.333,nan,2,0,278887518,curl,180,1.000,84.761,3627093.333,nan,2,0,565194293,66.400,288.250,6058909696.000,6093805568.000,28.066,28.201,nan,nan,30,0
