function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,120,1.000,17.309,6234248.533,nan,2,0,5991667,env,40,1.000,6.133,3693021.867,nan,1,0,6020092,curl,0,1.000,0.093,35295232.000,nan,1,0,0,66.933,128.133,5542123520.000,5533251584.000,30.690,30.653,nan,nan,30,0
shasum,120,1.000,16.281,3742951.619,nan,2,0,5713889,env,40,1.000,5.894,3866146.133,nan,2,0,6071392,curl,20,1.000,14.989,39469816.686,nan,2,0,380628789,64.000,147.283,5498417152.000,5502598144.000,30.513,30.530,nan,nan,25,0
shasum,120,1.000,16.039,3506176.000,nan,2,0,5797741,env,40,1.000,5.749,4166417.067,nan,2,0,6110289,curl,20,1.000,16.156,3455829.333,nan,2,0,382049757,63.800,143.817,5502031872.000,5516163584.000,30.528,30.584,nan,nan,30,0
shasum,120,1.000,14.718,3149824.000,nan,2,0,5746016,env,40,1.000,5.332,12727125.333,nan,1,0,5882956,curl,20,1.000,15.637,5358011.733,nan,1,0,378077145,63.867,137.700,5562740736.000,5564864000.000,30.772,30.780,nan,nan,30,0
shasum,120,1.000,14.167,8264279.771,nan,2,0,5514529,env,40,1.000,5.144,3725585.067,nan,2,0,6079716,curl,40,1.000,29.930,3709303.467,nan,2,0,376220929,66.000,161.917,5568319488.000,5572337152.000,30.798,30.814,nan,nan,25,0
shasum,120,1.000,13.737,3276800.000,nan,2,0,5502157,env,40,1.000,4.906,12812800.000,nan,2,0,5678062,curl,40,1.000,27.642,3301376.000,nan,2,0,376254245,66.733,154.833,5548140544.000,5554094080.000,30.717,30.740,nan,nan,30,0
shasum,120,1.000,12.582,5946060.800,nan,1,0,5116233,env,40,1.000,4.578,13080917.333,nan,1,0,5324084,curl,40,1.000,25.426,7717683.200,nan,1,0,376386400,65.800,144.567,5563021312.000,5562533888.000,30.780,30.776,nan,nan,30,0
shasum,120,1.000,13.224,3399680.000,nan,2,0,5337125,env,40,1.000,4.675,3391488.000,nan,2,0,5603815,curl,60,1.000,39.981,3712238.933,nan,2,0,378410880,63.067,169.500,5555302400.000,5551114240.000,30.747,30.727,nan,nan,40,0
shasum,120,1.000,12.679,3835357.867,nan,2,0,5513557,env,40,1.000,4.394,3703705.600,nan,2,0,5538329,curl,60,1.000,37.213,7323989.333,nan,2,0,380040284,64.600,163.650,5532461056.000,5543020544.000,30.660,30.701,nan,nan,30,0
shasum,120,1.000,13.103,5391506.286,nan,2,0,5583572,env,40,1.000,4.562,5828447.086,nan,2,0,5588872,curl,60,1.000,35.514,3957974.552,nan,2,0,384212058,62.867,175.350,5545895936.000,5555252736.000,30.713,30.750,nan,nan,25,0
shasum,120,1.000,12.448,4000904.533,nan,2,0,5614012,env,40,1.000,4.380,12754432.000,nan,2,0,5507764,curl,80,1.000,49.037,3403776.000,nan,2,0,378353962,64.867,181.350,5539631104.000,5555428352.000,30.689,30.751,nan,nan,30,0
shasum,120,1.000,11.749,3297280.000,nan,2,0,5467211,env,40,1.000,4.066,12707669.333,nan,1,0,5217600,curl,80,1.000,45.231,3763200.000,nan,1,0,375958804,65.333,173.200,5536907264.000,5551994368.000,30.680,30.739,nan,nan,30,0
shasum,120,1.000,12.541,8482455.162,nan,2,0,5749924,env,40,1.000,4.156,3687082.667,nan,2,0,5857221,curl,80,1.000,47.548,3371008.000,nan,2,0,381275819,68.933,190.483,5559941120.000,5571362304.000,30.777,30.821,nan,nan,25,0
shasum,120,1.000,12.307,12365482.667,nan,1,0,5989134,env,40,1.000,4.264,3080192.000,nan,2,0,6151592,curl,100,1.000,59.533,3145728.000,nan,2,0,381559753,66.733,196.617,5543682048.000,5567049216.000,30.711,30.803,nan,nan,30,0
shasum,120,1.000,10.969,4067737.600,nan,1,0,5643256,env,40,1.000,3.989,5591313.067,nan,1,0,5858867,curl,100,1.000,53.494,6175914.667,nan,1,0,380110142,66.333,181.400,5569949696.000,5585417216.000,30.817,30.877,nan,nan,30,0
shasum,120,1.000,11.388,3758694.400,nan,2,0,7029447,env,40,1.000,4.271,12753749.333,nan,2,0,7127030,curl,100,1.000,60.042,3707630.933,nan,2,0,384953880,67.333,196.933,5575815168.000,5584106496.000,30.839,30.868,nan,nan,40,0
shasum,120,1.000,11.368,3988923.733,nan,2,0,5950147,env,40,1.000,3.995,3198976.000,nan,2,0,6023947,curl,120,1.000,66.551,3596083.200,nan,2,0,379199328,66.333,201.050,5591689216.000,5598732800.000,30.906,30.933,nan,nan,30,0
shasum,120,1.000,11.261,12335616.000,nan,1,0,6051762,env,40,1.000,3.872,6378734.933,nan,1,0,5919453,curl,120,1.000,63.645,60357802.667,nan,1,0,380390748,65.267,195.067,5597407232.000,5592809984.000,30.930,30.910,nan,nan,30,0
shasum,120,1.000,11.180,3656021.333,nan,2,0,6190643,env,40,1.000,3.977,4036573.867,nan,2,0,6294138,curl,120,1.000,68.548,3770575.238,nan,2,0,379050648,66.600,212.017,5561311232.000,5565985792.000,30.784,30.799,nan,nan,40,0
shasum,120,1.000,11.300,3824571.733,nan,2,0,6564796,env,40,1.000,4.026,12758698.667,nan,2,0,6651377,curl,140,1.000,74.202,2842624.000,nan,2,0,383325875,69.067,216.267,5553694720.000,5570019328.000,30.756,30.820,nan,nan,30,0
shasum,120,1.000,10.738,12271616.000,nan,1,0,6503580,env,40,1.000,3.749,12814165.333,nan,1,0,6353121,curl,140,1.000,71.290,11917336.381,nan,1,0,382794019,70.133,208.450,5564116992.000,5577058816.000,30.799,30.849,nan,nan,30,0
shasum,120,1.000,12.312,3917380.267,nan,2,0,6658429,env,40,1.000,4.115,12756260.571,nan,2,0,6802270,curl,140,1.000,83.941,3517952.000,nan,2,0,384921879,64.800,227.883,5564342272.000,5570371072.000,30.799,30.820,nan,nan,40,0
shasum,120,1.000,11.845,3555054.933,nan,2,0,7713225,env,40,1.000,4.022,12611242.667,nan,2,0,7100497,curl,160,1.000,87.762,3366912.000,nan,2,0,397260032,67.200,236.933,5555585024.000,5579105280.000,30.765,30.858,nan,nan,30,0
shasum,120,1.000,11.195,4544273.067,nan,1,0,7498660,env,40,1.000,3.858,12786176.000,nan,1,0,7556340,curl,160,1.000,83.935,8167970.133,nan,1,0,388697899,64.800,223.717,5544165376.000,5566134272.000,30.723,30.809,nan,nan,30,0
shasum,120,1.000,12.209,12470247.619,nan,2,0,8222801,env,40,1.000,4.118,3301376.000,nan,2,0,7802867,curl,160,1.000,86.820,3493888.000,nan,2,0,392547987,65.933,244.550,5569613824.000,5583697408.000,30.824,30.877,nan,nan,40,0
shasum,120,1.000,11.572,3928064.000,nan,2,0,7896781,env,40,1.000,4.153,3828565.333,nan,2,0,7833791,curl,180,1.000,97.801,3881301.333,nan,2,0,396788892,65.667,248.767,5555408896.000,5584799744.000,30.769,30.881,nan,nan,30,0
shasum,120,1.000,10.593,2928640.000,nan,2,0,7526364,env,40,1.000,3.715,3763200.000,nan,1,0,7315697,curl,180,1.000,89.860,2453504.000,nan,2,0,394893362,65.800,236.300,5572513792.000,5599610368.000,30.806,30.913,nan,nan,30,0
shasum,120,1.000,10.583,3837952.000,nan,2,0,8023543,env,40,1.000,3.838,3018752.000,nan,2,0,7894685,curl,180,1.000,105.823,15379114.667,nan,2,0,397287574,58.800,259.150,5532968960.000,5560386560.000,30.640,30.749,nan,nan,70,0
shasum,120,1.000,11.915,3141632.000,nan,2,0,8751663,env,40,1.000,4.129,3402103.467,nan,2,0,8540001,curl,200,1.000,109.636,79689557.333,nan,2,0,408988760,65.067,265.450,5587820544.000,5621820928.000,30.867,31.002,nan,nan,30,0
shasum,120,1.000,11.293,3885909.333,nan,2,0,8702334,env,40,1.000,3.969,3832183.467,nan,2,0,8701623,curl,200,1.000,102.465,3194880.000,nan,2,0,408290085,63.533,253.150,5585276928.000,5619782656.000,30.860,30.996,nan,nan,30,0
shasum,120,1.000,9.817,6097144.686,nan,1,0,8040498,env,40,1.000,3.715,12716202.667,nan,1,0,7615308,curl,200,1.000,105.334,11346271.086,nan,2,0,403964902,64.133,272.550,5599432704.000,5642740224.000,30.919,31.090,nan,nan,25,0
shasum,120,1.000,17.983,12432554.667,nan,2,0,5636973,env,60,1.000,9.663,3407872.000,nan,2,0,6069563,curl,0,1.000,0.163,4006536.533,nan,1,0,0,64.933,135.133,5625522176.000,5623032320.000,31.021,31.011,nan,nan,30,0
shasum,120,1.000,17.252,3366912.000,nan,2,0,5607754,env,60,1.000,8.596,3837337.600,nan,2,0,5483467,curl,0,1.000,0.102,39765162.667,nan,1,0,0,65.667,130.733,5594818560.000,5591476736.000,30.896,30.883,nan,nan,30,0
shasum,120,1.000,17.174,6505910.857,nan,2,0,5640253,env,60,1.000,8.846,5591539.810,nan,2,0,6033783,curl,0,1.000,0.091,35741696.000,nan,1,0,0,66.933,130.433,5576468480.000,5582163968.000,30.827,30.850,nan,nan,30,0
shasum,120,1.000,15.258,10082913.524,nan,2,0,5518119,env,60,1.000,7.347,9885218.133,nan,2,0,5762959,curl,20,1.000,14.455,3244032.000,nan,2,0,383014742,66.267,151.933,5552699392.000,5561305600.000,30.733,30.767,nan,nan,25,0
shasum,120,1.000,15.221,4043264.000,nan,2,0,5622463,env,60,1.000,8.114,3857851.733,nan,2,0,6023330,curl,20,1.000,15.836,3117056.000,nan,2,0,383563936,69.267,150.100,5604134912.000,5599450112.000,30.949,30.928,nan,nan,30,0
shasum,120,1.000,14.196,3477504.000,nan,2,0,5551203,env,60,1.000,7.173,3431833.600,nan,2,0,5506766,curl,20,1.000,14.548,6016955.733,nan,1,0,379592459,65.600,143.033,5569394688.000,5571478016.000,30.806,30.814,nan,nan,30,0
shasum,120,1.000,14.750,4000460.800,nan,2,0,5381035,env,60,1.000,7.702,3933678.933,nan,2,0,5367711,curl,40,1.000,25.147,3596668.343,nan,2,0,374325118,69.200,167.366,5613584384.000,5613172224.000,30.993,30.990,nan,nan,25,0
shasum,120,1.000,13.132,3548569.600,nan,2,0,5244936,env,60,1.000,7.162,3848260.267,nan,2,0,5267052,curl,40,1.000,27.931,3625301.333,nan,2,0,377915615,66.133,155.467,5568774144.000,5583311360.000,30.809,30.866,nan,nan,30,0
shasum,120,1.000,13.260,5826730.667,nan,1,0,5329717,env,60,1.000,6.559,6035421.867,nan,1,0,5205683,curl,40,1.000,25.486,6807176.533,nan,1,0,381473507,66.067,150.217,5606522880.000,5605515776.000,30.961,30.955,nan,nan,30,0
shasum,120,1.000,12.760,3395584.000,nan,2,0,5321409,env,60,1.000,6.785,3859421.867,nan,2,0,5232306,curl,60,1.000,39.335,3747225.600,nan,2,0,379543110,61.867,170.067,5604589568.000,5607827456.000,30.952,30.961,nan,nan,40,0
shasum,120,1.000,13.018,3162112.000,nan,2,0,5730923,env,60,1.000,6.629,12726442.667,nan,2,0,5699096,curl,60,1.000,37.769,3485696.000,nan,2,0,376084967,66.400,170.567,5628356608.000,5638027264.000,31.049,31.086,nan,nan,30,0
shasum,120,1.000,12.299,6878890.667,nan,1,0,5299582,env,60,1.000,6.443,12741666.133,nan,1,0,5499670,curl,60,1.000,35.598,8507630.933,nan,1,0,379200260,63.133,159.000,5640820736.000,5648867840.000,31.099,31.130,nan,nan,30,0
shasum,120,1.000,13.426,3736693.029,nan,2,0,5935627,env,60,1.000,6.493,3190784.000,nan,2,0,5712317,curl,80,1.000,51.547,3601851.733,nan,2,0,379857072,65.733,191.333,5636509696.000,5632278528.000,31.080,31.060,nan,nan,40,0
shasum,120,1.000,11.983,2994176.000,nan,2,0,5655237,env,60,1.000,5.651,3849625.600,nan,2,0,5680044,curl,80,1.000,47.723,3264512.000,nan,2,0,377924215,68.533,180.667,5639464960.000,5645581312.000,31.093,31.117,nan,nan,30,0
shasum,120,1.000,11.387,5288891.733,nan,1,0,5554713,env,60,1.000,5.846,12827648.000,nan,1,0,5502272,curl,80,1.000,44.158,3695206.400,nan,1,0,379723296,68.796,175.348,5647198208.000,5646712320.000,31.126,31.123,nan,nan,30,0
shasum,120,1.000,11.993,3615641.600,nan,2,0,5584617,env,60,1.000,5.622,3190784.000,nan,2,0,5773707,curl,100,1.000,57.858,4150784.000,nan,2,0,378262821,64.333,200.083,5627576320.000,5625711616.000,31.048,31.037,nan,nan,40,0
shasum,120,1.000,12.028,3342336.000,nan,2,0,6151431,env,60,1.000,6.196,3740876.800,nan,2,0,6038307,curl,100,1.000,58.045,3782417.067,nan,2,0,381320521,70.533,200.350,5637877760.000,5652062720.000,31.090,31.146,nan,nan,30,0
shasum,120,1.000,11.233,3755451.733,nan,2,0,5686476,env,60,1.000,5.767,12753408.000,nan,1,0,5649823,curl,100,1.000,55.685,3832354.133,nan,1,0,378407914,68.667,190.150,5639567360.000,5646509568.000,31.097,31.124,nan,nan,30,0
shasum,120,1.000,11.419,12340921.295,nan,2,0,6096487,env,60,1.000,6.179,12757879.467,nan,2,0,6407479,curl,120,1.000,65.036,3615095.467,nan,1,0,384663804,67.867,220.433,5666463744.000,5678930432.000,31.209,31.258,nan,nan,25,0
shasum,120,1.000,12.349,4026743.467,nan,2,0,6360087,env,60,1.000,6.239,3354624.000,nan,2,0,6149984,curl,120,1.000,71.039,4038792.533,nan,2,0,379830919,65.733,213.700,5652176896.000,5665918976.000,31.151,31.205,nan,nan,30,0
shasum,120,1.000,10.805,3469312.000,nan,2,0,5887780,env,60,1.000,5.608,3834402.133,nan,2,0,5809053,curl,120,1.000,62.802,3931733.333,nan,1,0,381202196,66.733,198.683,5639628800.000,5638047232.000,31.105,31.097,nan,nan,30,0
shasum,120,1.000,10.803,8720384.000,nan,2,0,6747625,env,60,1.000,6.013,3713024.000,nan,2,0,6489513,curl,140,1.000,76.272,3966976.000,nan,2,0,382861108,64.200,233.150,5592055808.000,5611879936.000,30.870,30.949,nan,nan,70,0
shasum,120,1.000,12.099,3428078.933,nan,2,0,6560214,env,60,1.000,5.978,3346432.000,nan,2,0,6276947,curl,140,1.000,78.248,3982745.600,nan,2,0,385333161,67.271,225.794,5631160320.000,5648453120.000,31.038,31.106,nan,nan,30,0
shasum,120,1.000,10.739,3747430.400,nan,2,0,6736375,env,60,1.000,5.668,5403994.210,nan,2,0,6683623,curl,140,1.000,72.987,3313664.000,nan,2,0,383882299,67.800,216.600,5648977920.000,5667844096.000,31.110,31.184,nan,nan,30,0
shasum,120,1.000,12.033,3920481.524,nan,2,0,7043381,env,60,1.000,5.491,5518799.238,nan,2,0,6912607,curl,160,1.000,95.559,3864283.429,nan,1,0,389901106,69.533,253.150,5657595904.000,5680146432.000,31.147,31.236,nan,nan,25,0
shasum,120,1.000,11.697,3428352.000,nan,2,0,7101755,env,60,1.000,6.161,12870485.333,nan,2,0,7132079,curl,160,1.000,88.899,2990080.000,nan,2,0,388289161,63.800,239.033,5669591040.000,5687505920.000,31.195,31.266,nan,nan,30,0
shasum,120,1.000,11.268,3910851.048,nan,2,0,7762451,env,60,1.000,5.867,3740569.600,nan,2,0,7568612,curl,160,1.000,85.048,3760708.267,nan,2,0,395503563,68.733,235.350,5617924096.000,5639759360.000,30.991,31.077,nan,nan,30,0
shasum,120,1.000,10.820,3928332.190,nan,1,0,8047588,env,60,1.000,5.860,12799829.333,nan,1,0,7736389,curl,180,1.000,91.064,14219161.600,nan,1,0,398445910,69.000,242.333,5625419776.000,5646955520.000,31.022,31.106,nan,nan,30,0
shasum,120,1.000,12.029,12424533.333,nan,2,0,8394915,env,60,1.000,5.476,12901741.714,nan,2,0,8086526,curl,180,1.000,92.737,3043328.000,nan,2,0,400899440,66.133,262.883,5636978688.000,5660497408.000,31.068,31.158,nan,nan,40,0
shasum,120,1.000,11.943,3740330.667,nan,2,0,9023086,env,60,1.000,6.265,3900518.400,nan,2,0,8415621,curl,180,1.000,102.577,3182592.000,nan,2,0,408840347,68.933,260.083,5683712000.000,5706872832.000,31.255,31.346,nan,nan,30,0
shasum,120,1.000,10.752,3661848.381,nan,2,0,8660769,env,60,1.000,5.649,12757504.000,nan,1,0,8479236,curl,200,1.000,101.398,7017628.038,nan,1,0,406381693,67.200,251.383,5697857536.000,5718459392.000,31.311,31.392,nan,nan,30,0
shasum,120,1.000,11.917,3602261.333,nan,2,0,9038609,env,60,1.000,6.297,12690651.429,nan,2,0,8478868,curl,200,1.000,101.975,3104768.000,nan,2,0,412856266,68.333,280.850,5705656320.000,5718840832.000,31.347,31.394,nan,nan,40,0
shasum,120,1.000,11.675,3729681.067,nan,2,0,8381350,env,60,1.000,5.809,3280896.000,nan,2,0,7866037,curl,200,1.000,107.053,2707456.000,nan,2,0,405347454,68.800,266.000,5676701696.000,5708966912.000,31.227,31.354,nan,nan,30,0
shasum,120,1.000,15.990,4800512.000,nan,2,0,5694349,env,80,1.000,10.556,3792042.667,nan,2,0,5442619,curl,0,1.000,0.149,3472725.333,nan,1,0,0,66.600,133.550,5684881408.000,5670925824.000,31.261,31.205,nan,nan,30,0
shasum,120,1.000,15.643,8830054.400,nan,1,0,5749007,env,80,1.000,10.855,12889039.238,nan,1,0,5477616,curl,0,1.000,0.079,39915520.000,nan,1,0,0,62.533,124.933,5643567104.000,5634862592.000,31.096,31.060,nan,nan,30,0
shasum,120,1.000,17.805,12454570.667,nan,2,0,5593098,env,80,1.000,11.632,12954112.000,nan,2,0,5535427,curl,0,1.000,0.077,37068800.000,nan,1,0,0,59.400,133.533,5621383168.000,5619489280.000,31.007,30.998,nan,nan,40,0
shasum,120,1.000,14.778,12397568.000,nan,2,0,5479599,env,80,1.000,9.846,3448832.000,nan,2,0,5360158,curl,20,1.000,15.365,3530752.000,nan,2,0,383651811,60.333,146.050,5615648768.000,5624660992.000,30.988,31.023,nan,nan,30,0
shasum,120,1.000,13.807,12274517.333,nan,2,0,5390328,env,80,1.000,9.125,3190784.000,nan,2,0,5301227,curl,20,1.000,14.283,6025591.467,nan,1,0,380942840,65.867,143.600,5637806080.000,5642940928.000,31.082,31.101,nan,nan,30,0
shasum,120,1.000,15.353,3784704.000,nan,2,0,5552661,env,80,1.000,10.211,8298496.000,nan,2,0,5385916,curl,20,1.000,16.013,3986773.333,nan,2,0,381313075,61.067,148.600,5508782080.000,5515928576.000,30.556,30.585,nan,nan,70,0
shasum,120,1.000,13.663,4224682.667,nan,2,0,5661173,env,80,1.000,8.969,12815360.000,nan,2,0,5654229,curl,40,1.000,26.801,3149824.000,nan,2,0,382708856,66.467,161.433,5529192448.000,5544602112.000,30.650,30.710,nan,nan,30,0
shasum,120,1.000,13.593,3904804.571,nan,2,0,5656591,env,80,1.000,9.029,3268608.000,nan,2,0,5602474,curl,40,1.000,28.003,8047786.667,nan,2,0,378351550,67.400,169.267,5554956288.000,5555981824.000,30.752,30.756,nan,nan,25,0
shasum,120,1.000,12.875,4116684.800,nan,2,0,5361408,env,80,1.000,8.763,3716437.333,nan,2,0,5414949,curl,40,1.000,27.354,3833856.000,nan,2,0,377771903,64.667,157.453,5568700416.000,5581806080.000,30.808,30.860,nan,nan,30,0
shasum,120,1.000,11.785,5481984.000,nan,1,0,5509768,env,80,1.000,8.205,5317144.381,nan,1,0,5486956,curl,60,1.000,35.572,6880707.048,nan,1,0,377466015,66.133,164.583,5529536512.000,5541497344.000,30.656,30.701,nan,nan,30,0
shasum,120,1.000,12.961,3819042.133,nan,2,0,5653584,env,80,1.000,8.642,12902058.667,nan,2,0,5340815,curl,60,1.000,38.080,3945267.200,nan,2,0,378969503,60.867,173.600,5593411584.000,5598609920.000,30.906,30.924,nan,nan,40,0
shasum,120,1.000,11.827,3145728.000,nan,2,0,5395280,env,80,1.000,7.883,3403776.000,nan,2,0,5233650,curl,60,1.000,35.400,7641209.905,nan,1,0,376432158,64.667,167.033,5631574016.000,5644739584.000,31.062,31.113,nan,nan,30,0
shasum,120,1.000,13.067,3264512.000,nan,2,0,5743894,env,80,1.000,8.564,5090645.333,nan,2,0,5666836,curl,80,1.000,48.636,3915776.000,nan,2,0,376692649,63.733,190.200,5580441600.000,5602426368.000,30.850,30.937,nan,nan,70,0
shasum,120,1.000,12.267,3865975.467,nan,2,0,5812981,env,80,1.000,8.220,13016064.000,nan,2,0,5711798,curl,80,1.000,47.218,3528738.133,nan,2,0,378021182,69.733,187.533,5583054848.000,5575420928.000,30.871,30.840,nan,nan,30,0
shasum,120,1.000,11.212,4166656.000,nan,1,0,5705746,env,80,1.000,7.742,12816896.000,nan,1,0,5675148,curl,80,1.000,44.148,9042432.000,nan,1,0,380337730,69.800,179.050,5594015744.000,5607675392.000,30.918,30.970,nan,nan,30,0
shasum,120,1.000,11.291,12285342.476,nan,2,0,5948010,env,80,1.000,8.479,3633152.000,nan,2,0,5834107,curl,100,1.000,59.915,3211264.000,nan,2,0,379738885,63.600,206.500,5610747904.000,5624352768.000,30.984,31.034,nan,nan,40,0
shasum,120,1.000,11.998,3244032.000,nan,2,0,6106798,env,80,1.000,8.101,3950865.067,nan,2,0,6095502,curl,100,1.000,58.667,3252224.000,nan,2,0,382852019,63.133,199.250,5603047424.000,5606146048.000,30.954,30.965,nan,nan,30,0
shasum,120,1.000,11.027,5182634.667,nan,1,0,6069678,env,80,1.000,7.659,6820937.143,nan,1,0,5904146,curl,100,1.000,54.657,6950721.829,nan,1,0,384249974,65.000,191.300,5597642752.000,5615798272.000,30.936,31.006,nan,nan,30,0
shasum,120,1.000,11.131,3715072.000,nan,2,0,6455503,env,80,1.000,7.097,12601139.200,nan,2,0,6446131,curl,120,1.000,63.398,3850274.133,nan,2,0,385540964,66.467,224.767,5624524800.000,5625494528.000,31.040,31.040,nan,nan,40,0
shasum,120,1.000,12.213,4136277.333,nan,2,0,6839714,env,80,1.000,8.018,13008725.333,nan,2,0,6460246,curl,120,1.000,69.912,3801497.600,nan,2,0,384578305,67.133,218.617,5628989440.000,5644995584.000,31.058,31.121,nan,nan,30,0
shasum,120,1.000,11.166,3305472.000,nan,2,0,6434973,env,80,1.000,7.572,12698282.667,nan,2,0,6267018,curl,120,1.000,65.450,3211264.000,nan,2,0,384234878,66.800,209.983,5550315520.000,5559324160.000,30.747,30.782,nan,nan,30,0
shasum,120,1.000,12.180,7353085.562,nan,2,0,7429202,env,80,1.000,7.947,12911528.229,nan,1,0,7220386,curl,140,1.000,79.731,3826609.981,nan,2,0,390704781,68.800,248.117,5557362688.000,5576221696.000,30.777,30.851,nan,nan,25,0
shasum,120,1.000,12.318,3383296.000,nan,2,0,7603992,env,80,1.000,8.464,12671488.000,nan,2,0,7030356,curl,140,1.000,80.041,3342336.000,nan,2,0,391784894,68.800,238.767,5520533504.000,5538458624.000,30.633,30.703,nan,nan,30,0
shasum,120,1.000,11.670,3182592.000,nan,2,0,7455942,env,80,1.000,7.811,3941102.933,nan,2,0,6750594,curl,140,1.000,75.070,3841945.600,nan,2,0,388878595,68.667,226.667,5540427776.000,5559909888.000,30.711,30.788,nan,nan,30,0
shasum,120,1.000,10.300,5340296.533,nan,1,0,7664081,env,80,1.000,7.238,12748219.733,nan,1,0,7347254,curl,160,1.000,80.921,3705539.048,nan,1,0,394340437,68.200,229.350,5572597760.000,5595141632.000,30.841,30.929,nan,nan,30,0
shasum,120,1.000,12.308,2363392.000,nan,2,0,7853758,env,80,1.000,8.143,3719987.200,nan,2,0,7470283,curl,160,1.000,83.264,3821533.867,nan,2,0,393871374,67.867,251.667,5575505920.000,5580664832.000,30.852,30.869,nan,nan,40,0
shasum,120,1.000,11.492,3546487.467,nan,2,0,7985470,env,80,1.000,7.841,12815530.667,nan,2,0,7759936,curl,160,1.000,87.313,3906764.800,nan,2,0,397309411,68.533,243.217,5577304064.000,5603753472.000,30.861,30.965,nan,nan,30,0
shasum,120,1.000,10.519,12355754.667,nan,1,0,7755755,env,80,1.000,7.243,3575705.600,nan,1,0,7528042,curl,180,1.000,89.415,13082521.600,nan,1,0,398146869,69.533,239.183,5531461632.000,5552368128.000,30.680,30.761,nan,nan,30,0
shasum,120,1.000,12.114,3506176.000,nan,2,0,8083831,env,80,1.000,8.249,12826502.095,nan,2,0,7693757,curl,180,1.000,98.108,3583414.857,nan,2,0,398905734,65.333,264.119,5574234112.000,5585235456.000,30.847,30.887,nan,nan,40,0
shasum,120,1.000,11.264,3910894.933,nan,2,0,8242724,env,80,1.000,7.646,12677973.333,nan,2,0,7867045,curl,180,1.000,95.644,76671317.333,nan,2,0,400992108,69.533,253.383,5541869568.000,5569222144.000,30.722,30.830,nan,nan,30,0
shasum,120,1.000,10.956,3010560.000,nan,2,0,9201029,env,80,1.000,7.434,2813952.000,nan,2,0,8775566,curl,200,1.000,99.412,4113749.333,nan,1,0,422121510,65.867,257.183,5551267840.000,5587283456.000,30.761,30.904,nan,nan,30,0
shasum,120,1.000,11.071,3717027.352,nan,2,0,11343011,env,80,1.000,7.947,3635629.105,nan,1,0,10521202,curl,200,1.000,109.424,3846058.667,nan,2,0,438405400,70.000,283.300,5613557760.000,5638892032.000,31.019,31.119,nan,nan,25,0
shasum,120,1.000,11.613,3439820.800,nan,2,0,9214696,env,80,1.000,7.829,3921032.533,nan,2,0,8697032,curl,200,1.000,109.749,3814400.000,nan,2,0,425371717,64.267,270.200,5582516224.000,5612453888.000,30.890,31.008,nan,nan,30,0
shasum,120,1.000,15.281,3756032.000,nan,2,0,5594709,env,100,1.000,12.973,3428078.933,nan,2,0,5335548,curl,0,1.000,0.155,3497642.667,nan,1,0,0,64.133,134.933,5551384576.000,5541684224.000,30.769,30.730,nan,nan,30,0
shasum,120,1.000,15.022,4171025.067,nan,1,0,5505617,env,100,1.000,11.609,12921826.743,nan,1,0,5315750,curl,0,1.000,0.086,38108842.667,nan,1,0,0,65.133,131.367,5527990272.000,5528543744.000,30.673,30.674,nan,nan,30,0
shasum,120,1.000,15.916,3508224.000,nan,2,0,5512301,env,100,1.000,12.504,3198976.000,nan,2,0,5270491,curl,0,1.000,0.077,34976914.286,nan,1,0,0,70.333,144.467,5507608576.000,5510647808.000,30.590,30.603,nan,nan,25,0
shasum,120,1.000,14.568,9773909.333,nan,2,0,5483259,env,100,1.000,12.099,9756330.667,nan,2,0,5301824,curl,20,1.000,15.465,38499669.333,nan,2,0,377365557,65.600,153.900,5536434176.000,5538807296.000,30.709,30.718,nan,nan,30,0
shasum,120,1.000,13.488,6835882.667,nan,2,0,5390904,env,100,1.000,11.023,3847236.267,nan,2,0,5197510,curl,20,1.000,13.967,37701802.667,nan,1,0,383773752,65.467,147.400,5532096512.000,5540829184.000,30.695,30.729,nan,nan,30,0
shasum,120,1.000,14.405,3513753.600,nan,2,0,5489239,env,100,1.000,11.613,3972710.400,nan,2,0,5306743,curl,20,1.000,15.987,3428352.000,nan,2,0,383149003,67.333,160.800,5591580672.000,5602536448.000,30.942,30.985,nan,nan,25,0
shasum,120,1.000,13.420,3424256.000,nan,2,0,5635877,env,100,1.000,11.008,3588266.667,nan,2,0,5357658,curl,40,1.000,27.127,3284992.000,nan,2,0,379506881,66.800,165.233,5582694400.000,5590133248.000,30.901,30.926,nan,nan,30,0
shasum,120,1.000,12.261,5763091.505,nan,1,0,5314601,env,100,1.000,10.262,5484417.219,nan,1,0,5069243,curl,40,1.000,25.781,7304694.248,nan,1,0,382721768,65.533,154.667,5604624384.000,5607774720.000,30.959,30.969,nan,nan,30,0
