function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,60,1.000,9.099,4218197.333,nan,1,0,9619978,nmap,40,1.000,176.922,4011025.067,nan,1,0,137577148,curl,40,1.000,23.574,3384934.400,nan,1,0,387678378,67.600,286.800,5939804160.000,5941450240.000,26.712,26.715,nan,nan,25,0
figlet,60,1.000,8.597,3851861.333,nan,1,0,10355861,nmap,40,1.000,185.622,3728384.000,nan,1,0,176066786,curl,40,1.000,24.022,48514389.333,nan,1,0,394092212,66.800,285.050,5943889920.000,5918507520.000,26.729,26.621,nan,nan,30,0
figlet,60,1.000,7.772,3721557.333,nan,1,0,11208725,nmap,40,1.000,174.581,3955114.667,nan,1,0,286473707,curl,60,1.000,31.860,3921408.000,nan,2,0,397878368,67.933,287.567,5914804224.000,5921048064.000,26.581,26.602,nan,nan,30,0
figlet,60,1.000,8.505,3742890.667,nan,1,0,10828729,nmap,40,1.000,187.917,3936853.333,nan,1,0,197396427,curl,60,1.000,36.849,3648000.000,nan,1,0,392402669,67.333,304.233,5930100736.000,5951377920.000,26.640,26.722,nan,nan,25,0
figlet,60,1.000,8.121,3947520.000,nan,1,0,10213432,nmap,40,1.000,172.169,3844608.000,nan,1,0,201901248,curl,60,1.000,33.562,54173866.667,nan,1,0,392884176,65.067,290.283,5951932416.000,5962409472.000,26.731,26.767,nan,nan,30,0
figlet,60,1.000,7.448,3723861.333,nan,2,0,12395301,nmap,40,1.000,173.031,3750400.000,nan,2,0,1794941652,curl,80,1.000,40.924,56464725.333,nan,2,0,417307045,67.267,296.583,5947002880.000,6059118080.000,26.705,27.149,nan,nan,30,0
figlet,60,1.000,7.790,11746986.667,nan,1,0,11460895,nmap,40,1.000,171.994,3797902.222,nan,1,0,576206503,curl,80,1.000,41.527,3592192.000,nan,2,0,406360279,63.733,299.117,6004883456.000,6028710400.000,26.939,27.031,nan,nan,55,0
figlet,60,1.000,7.165,3838976.000,nan,2,0,11550576,nmap,40,1.000,152.343,3883758.933,nan,2,0,946554553,curl,80,1.000,37.844,3624618.667,nan,2,0,409119129,67.267,372.033,5973784576.000,6055388672.000,26.817,27.138,nan,nan,30,0
figlet,60,1.000,7.964,3485696.000,nan,1,0,14002652,nmap,40,1.000,177.158,3808085.333,nan,2,0,3156102291,curl,100,1.000,53.177,63098880.000,nan,2,0,443778377,63.133,313.470,5969707008.000,6176801280.000,26.800,27.626,nan,nan,25,0
figlet,60,1.000,7.617,3497164.800,nan,2,0,12192585,nmap,40,1.000,157.910,4823834.819,nan,2,0,4914192281,curl,100,1.000,56.672,4113493.333,nan,1,0,431068255,67.667,323.550,6039007232.000,6345950720.000,27.083,28.304,nan,nan,25,0
figlet,60,1.000,7.739,3885977.600,nan,1,0,13046567,nmap,40,1.000,176.788,7876608.000,nan,1,0,4368970775,curl,100,1.000,52.600,62567228.952,nan,1,0,439617876,65.400,326.617,6053918720.000,6368640000.000,27.141,28.392,nan,nan,25,0
figlet,60,1.000,7.362,3510272.000,nan,2,0,12637191,nmap,40,1.000,136.504,4067328.000,nan,2,0,7758399940,curl,120,1.000,58.295,3944448.000,nan,2,0,519492480,58.133,283.950,6025793536.000,6382199808.000,27.023,28.440,nan,nan,60,0
figlet,60,1.000,8.999,3784704.000,nan,2,0,12679259,nmap,40,0.999,154.908,4961048.381,nan,3,0,9085588611,curl,120,1.000,65.246,4060160.000,nan,2,0,510058050,68.867,323.002,6168926208.000,6468191744.000,27.616,28.803,nan,nan,20,0
figlet,60,1.000,7.850,11744597.333,nan,2,0,13715109,nmap,40,0.999,136.904,330251093.333,nan,2,0,9537114373,curl,120,1.000,60.247,68519765.333,nan,2,0,651836050,61.933,292.317,6071023616.000,6382763008.000,27.209,28.446,nan,nan,55,0
figlet,60,1.000,8.975,3596288.000,nan,2,0,12689722,nmap,40,0.999,141.937,281575014.400,nan,3,0,11343274523,curl,140,1.000,78.661,3702784.000,nan,2,0,968362991,65.333,347.560,6083350528.000,6307816243.200,27.263,28.150,nan,nan,50,0
figlet,60,1.000,8.156,3854336.000,nan,2,0,13433663,nmap,40,0.999,143.415,381529429.333,nan,2,0,9241695618,curl,140,0.999,70.821,4001792.000,nan,2,0,1488675786,65.000,318.133,6097401856.000,6429117440.000,27.313,28.634,nan,nan,45,0
figlet,60,1.000,7.899,3784704.000,nan,2,0,14352063,nmap,40,0.999,141.588,406681429.333,nan,2,0,9782681397,curl,140,1.000,73.112,3510272.000,nan,2,0,873078012,58.667,317.183,6132049920.000,6464729600.000,27.455,28.777,nan,nan,50,0
figlet,60,1.000,7.250,3493888.000,nan,2,0,14683271,nmap,40,1.000,128.745,3831808.000,nan,2,0,10156924836,curl,160,1.000,63.886,3604480.000,nan,2,0,4709781602,64.467,293.950,6135154688.000,6439532032.000,27.472,28.684,nan,nan,55,0
figlet,60,1.000,7.907,11894033.067,nan,2,0,13505083,nmap,40,0.999,122.587,305094314.667,nan,2,0,10426695098,curl,160,1.000,64.558,3765703.111,nan,3,0,4881960150,66.800,296.100,6398959616.000,6685622272.000,28.532,29.671,nan,nan,50,0
figlet,60,1.000,8.861,3645440.000,nan,2,0,14204536,nmap,40,0.999,157.924,233406464.000,nan,3,0,10673594183,curl,160,1.000,75.752,3612945.067,nan,3,0,5239676243,67.933,354.413,6303141888.000,6658859827.200,28.160,29.571,nan,nan,50,0
figlet,60,1.000,9.084,4022272.000,nan,2,0,13407938,nmap,40,0.996,149.735,3599701.333,nan,3,0,12819076593,curl,180,0.993,63.169,3970161.778,nan,3,0,10368138532,61.533,347.707,6228533248.000,6448948838.400,27.852,28.726,nan,nan,45,0
figlet,60,1.000,8.683,3041280.000,nan,2,0,14840225,nmap,40,0.999,178.152,3311616.000,nan,3,0,8320257413,curl,180,0.999,63.369,3919872.000,nan,3,0,10134598577,63.000,369.013,6302658560.000,6689334476.800,28.117,29.671,nan,nan,70,0
figlet,60,1.000,8.672,3358720.000,nan,2,0,14509263,nmap,40,1.000,169.959,3502307.556,nan,2,0,11154132875,curl,180,1.000,78.989,96902485.333,nan,3,0,8173893498,65.267,375.293,6425757696.000,6899756646.400,28.649,30.541,nan,nan,45,0
figlet,60,1.000,8.205,3307520.000,nan,2,0,13346639,nmap,40,1.000,157.210,3203072.000,nan,3,0,10908351833,curl,200,0.999,73.224,99760128.000,nan,3,0,10503345074,60.267,354.000,6412220416.000,6756403200.000,28.599,29.968,nan,nan,50,0
figlet,60,1.000,7.978,3619498.667,nan,2,0,15183214,nmap,40,0.996,137.076,3431765.333,nan,3,0,13063739449,curl,200,0.927,64.225,103870464.000,nan,3,0,14080791435,65.800,379.389,6411925504.000,6706462720.000,28.589,29.774,nan,nan,40,0
figlet,60,1.000,8.419,3248128.000,nan,2,0,21871357,nmap,40,1.000,183.522,3652839.619,nan,3,0,7331572975,curl,200,0.908,46.972,82804736.000,nan,3,0,15614015885,66.200,355.853,6540474368.000,6888685977.600,29.128,30.517,nan,nan,40,0
figlet,60,1.000,7.117,12171776.000,nan,2,0,11456171,nmap,60,1.000,247.552,3104768.000,nan,2,0,1527645909,curl,0,1.000,0.091,4164608.000,nan,1,0,0,60.467,297.283,6511230976.000,6439605248.000,28.988,28.697,nan,nan,70,0
figlet,60,1.000,8.081,3166208.000,nan,2,0,12207876,nmap,60,1.000,242.975,4047360.000,nan,2,0,2250888791,curl,0,1.000,0.071,4423338.667,nan,1,0,0,67.333,322.533,6030538752.000,6249974272.000,27.080,27.950,nan,nan,40,0
figlet,60,1.000,6.959,4258952.533,nan,2,0,10762289,nmap,60,1.000,235.584,8469469.867,nan,2,0,454088111,curl,0,1.000,0.083,4627456.000,nan,1,0,0,67.733,289.583,5996103680.000,6007079936.000,26.949,26.991,nan,nan,30,0
figlet,60,1.000,7.871,12247722.667,nan,2,0,12265477,nmap,60,1.000,250.832,3688277.333,nan,2,0,3840489789,curl,20,1.000,10.995,12412416.000,nan,2,0,396304971,66.867,321.250,5888620544.000,6229689856.000,26.514,27.872,nan,nan,25,0
figlet,60,1.000,7.824,3727360.000,nan,2,0,12530319,nmap,60,1.000,249.551,3866396.444,nan,2,0,4070943731,curl,20,1.000,11.474,17131008.000,nan,2,0,397703930,63.267,317.667,6000707584.000,6317209088.000,26.966,28.223,nan,nan,55,0
figlet,60,1.000,8.027,3578282.667,nan,2,0,11633899,nmap,60,1.000,245.787,3582583.467,nan,2,0,4269054154,curl,20,1.000,11.595,17795242.667,nan,2,0,399463056,65.533,319.350,6054875136.000,6348676608.000,27.185,28.353,nan,nan,25,0
figlet,60,1.000,7.668,3620864.000,nan,2,0,11323436,nmap,60,0.999,228.767,3851605.333,nan,2,0,5704570909,curl,40,1.000,20.661,3760128.000,nan,2,0,397157540,65.733,322.233,5969256448.000,6312056832.000,26.835,28.198,nan,nan,50,0
figlet,60,1.000,7.498,3459840.000,nan,2,0,12118936,nmap,60,0.999,215.159,371108522.667,nan,2,0,6189871632,curl,40,1.000,20.720,3578880.000,nan,2,0,400099039,68.600,310.650,6075103232.000,6429268992.000,27.267,28.679,nan,nan,25,0
figlet,60,1.000,7.454,12079240.533,nan,2,0,12652626,nmap,60,1.000,216.261,3500487.111,nan,2,0,7116502834,curl,40,1.000,20.901,24840972.190,nan,2,0,404068417,61.600,323.800,5965750272.000,6389182464.000,26.821,28.504,nan,nan,50,0
figlet,60,1.000,7.141,3568981.333,nan,2,0,11552218,nmap,60,0.999,197.984,348800512.000,nan,2,0,9242749679,curl,60,1.000,29.661,3640320.000,nan,2,0,405327761,69.267,298.633,6032644096.000,6316700160.000,27.107,28.233,nan,nan,25,0
figlet,60,1.000,8.046,3604480.000,nan,2,0,11396255,nmap,60,1.000,253.173,155821670.400,nan,3,0,9772539414,curl,60,1.000,32.644,3295232.000,nan,2,0,406460751,66.867,358.000,6034735104.000,6541638860.800,27.118,29.140,nan,nan,20,0
figlet,60,1.000,8.128,3809280.000,nan,2,0,12934818,nmap,60,1.000,247.772,531474841.600,nan,3,0,8391124876,curl,60,1.000,33.600,3665920.000,nan,2,0,408164894,67.200,371.427,6011928576.000,6493226188.800,27.018,28.935,nan,nan,45,0
figlet,60,1.000,8.005,3651584.000,nan,2,0,12217756,nmap,60,0.999,216.714,543226402.133,nan,3,0,12014376452,curl,80,1.000,43.536,3016704.000,nan,2,0,417936363,62.533,354.253,5973536768.000,6459718041.600,26.866,28.800,nan,nan,50,0
figlet,60,1.000,8.449,3665920.000,nan,2,0,11285839,nmap,60,0.999,236.993,3567274.667,nan,3,0,10248853253,curl,80,1.000,44.315,3383296.000,nan,2,0,412157977,66.867,377.120,6075746304.000,6520655872.000,27.286,29.062,nan,nan,45,0
figlet,60,1.000,8.313,3366912.000,nan,2,0,12868175,nmap,60,1.000,219.760,3775488.000,nan,3,0,10840829055,curl,80,1.000,41.982,3362816.000,nan,2,0,422435074,62.800,356.320,6011123712.000,6427473100.800,27.027,28.681,nan,nan,50,0
figlet,60,1.000,8.702,3856384.000,nan,2,0,12516035,nmap,60,1.000,206.311,515495936.000,nan,3,0,13358926154,curl,100,1.000,56.051,3727360.000,nan,2,0,456486843,65.067,365.587,6024595456.000,6533894963.200,27.074,29.098,nan,nan,45,0
figlet,60,1.000,8.608,3756032.000,nan,2,0,10760511,nmap,60,0.953,160.836,3683942.400,nan,3,0,15082380013,curl,100,1.000,54.102,3964928.000,nan,2,0,426280379,60.533,335.187,6039654400.000,6360835686.400,27.141,28.417,nan,nan,45,0
figlet,60,1.000,8.491,3416064.000,nan,2,0,13152433,nmap,60,0.987,190.993,67907584.000,nan,3,0,14107921573,curl,100,1.000,54.999,3411968.000,nan,2,0,439559165,66.000,363.960,6010869760.000,6414756249.600,27.011,28.622,nan,nan,40,0
figlet,60,1.000,7.471,3398144.000,nan,2,0,14962999,nmap,60,0.972,202.422,566388485.689,nan,3,0,17032194680,curl,120,1.000,55.169,3559424.000,nan,2,0,540426132,62.600,392.382,6061524992.000,6562220714.667,27.232,29.222,nan,nan,40,0
figlet,60,1.000,8.280,3645440.000,nan,2,0,12890340,nmap,60,0.999,186.238,327358464.000,nan,3,0,14154403186,curl,120,1.000,64.458,56245452.800,nan,2,0,502039007,64.800,371.400,6079494144.000,6456317132.800,27.301,28.799,nan,nan,40,0
figlet,60,1.000,8.451,3348480.000,nan,2,0,11190400,nmap,60,0.856,141.677,327817216.000,nan,3,1,16962019645,curl,120,1.000,66.202,57397248.000,nan,2,0,486838514,60.867,318.547,5918908416.000,6159747481.600,27.048,28.010,nan,nan,45,1
figlet,60,1.000,8.256,3700736.000,nan,2,0,13174107,nmap,60,0.988,168.198,3629397.333,nan,3,0,15959695063,curl,140,1.000,71.522,3219456.000,nan,3,0,1413069391,67.200,353.213,5891313664.000,6293277900.800,26.945,28.547,nan,nan,40,0
figlet,60,1.000,8.328,11937382.400,nan,2,0,13562608,nmap,60,0.947,163.590,377201459.200,nan,3,0,16751104757,curl,140,1.000,72.237,82330009.600,nan,3,0,1191661107,63.733,359.000,5915578368.000,6380518195.200,27.036,28.896,nan,nan,70,0
figlet,60,1.000,8.454,3405824.000,nan,2,0,15804965,nmap,60,0.998,165.651,463822301.867,nan,3,0,16714099868,curl,140,1.000,72.479,3381248.000,nan,3,0,1216378794,67.533,362.213,6007564288.000,6438229196.800,27.420,29.135,nan,nan,40,0
figlet,60,1.000,7.985,12100949.333,nan,2,0,11955072,nmap,60,0.753,152.480,3178496.000,nan,3,1,19613300309,curl,160,1.000,78.780,3469824.000,nan,2,0,2140593526,69.067,371.333,5967124480.000,6306236757.333,27.249,28.607,nan,nan,70,1
figlet,60,1.000,8.507,3673088.000,nan,2,0,13232178,nmap,60,0.719,149.033,3745280.000,nan,3,1,19686394256,curl,160,1.000,64.274,3612672.000,nan,3,0,8199424552,64.733,353.400,5974560768.000,6293803349.333,27.293,28.573,nan,nan,35,1
figlet,60,1.000,8.196,3995648.000,nan,2,0,17631743,nmap,60,0.439,161.783,4001075.200,nan,2,1,19874639684,curl,160,1.000,74.859,7981056.000,nan,3,0,5289087588,68.533,354.293,6284210176.000,6605644185.600,28.553,29.838,nan,nan,35,1
figlet,60,1.000,7.751,3870720.000,nan,2,0,11255949,nmap,80,0.997,290.975,466127530.667,nan,3,0,9279731657,curl,0,1.000,0.113,12784298.667,nan,1,0,0,68.267,353.107,6120122368.000,6514258739.200,27.897,29.462,nan,nan,45,0
figlet,60,1.000,7.553,4737706.667,nan,2,0,11950748,nmap,80,0.996,295.490,661943773.867,nan,2,0,10087677475,curl,0,1.000,0.075,13356919.467,nan,1,0,0,60.600,354.533,5978511360.000,6482017484.800,27.327,29.331,nan,nan,45,0
figlet,60,1.000,8.624,7794688.000,nan,2,0,11694619,nmap,80,1.000,286.452,205045077.333,nan,2,0,10580757595,curl,0,1.000,0.080,13116074.667,nan,1,0,0,63.800,356.213,5966051328.000,6243667148.800,27.283,28.385,nan,nan,30,0
figlet,60,1.000,8.110,3354624.000,nan,2,0,11416305,nmap,80,0.991,269.304,3272704.000,nan,3,0,13080468329,curl,20,1.000,11.958,17533337.600,nan,2,0,401212347,66.800,361.453,5863122944.000,6190975795.200,26.847,28.162,nan,nan,60,0
figlet,60,1.000,7.988,3676160.000,nan,2,0,10712356,nmap,80,0.943,247.344,3676615.111,nan,3,0,14223091042,curl,20,1.000,12.066,19211150.222,nan,2,0,392129182,65.200,361.761,5947916288.000,6263440042.667,27.186,28.450,nan,nan,45,0
figlet,60,1.000,8.265,3481600.000,nan,2,0,11092619,nmap,80,0.914,257.961,3742976.000,nan,3,0,15411211324,curl,20,1.000,11.812,18658304.000,nan,2,0,395128898,62.800,369.833,5939435520.000,6257370794.667,27.155,28.429,nan,nan,35,0
figlet,60,1.000,7.282,3613286.400,nan,2,0,9867827,nmap,80,0.632,210.935,562998044.444,nan,3,1,19510704042,curl,40,1.000,19.070,22509052.517,nan,2,0,393213476,68.867,353.181,5905526784.000,6335621412.571,27.022,28.735,nan,nan,35,1
figlet,60,1.000,8.036,3708928.000,nan,2,0,11010956,nmap,80,0.872,245.564,411773952.000,nan,3,1,16399664831,curl,40,1.000,21.889,23809706.667,nan,2,0,397687183,64.467,375.089,5988108288.000,6255114581.333,27.322,28.392,nan,nan,30,1
figlet,60,1.000,8.229,12409173.333,nan,2,0,9854451,nmap,80,0.811,218.024,65146880.000,nan,3,1,17102538723,curl,40,1.000,22.627,24735744.000,nan,2,0,394717643,67.000,342.933,5974038528.000,6267925162.667,27.265,28.439,nan,nan,35,1
figlet,60,1.000,8.250,4734976.000,nan,2,0,14249095,nmap,100,0.826,287.467,75583488.000,nan,2,1,17647355040,curl,0,1.000,0.077,16089088.000,nan,1,0,0,60.867,354.547,6011226112.000,6559070617.600,27.414,29.602,nan,nan,35,1
figlet,60,1.000,7.541,3090261.333,nan,2,0,12129682,nmap,100,0.870,317.882,3125248.000,nan,3,1,15840137333,curl,0,1.000,0.069,13996032.000,nan,1,0,0,64.400,399.189,6061303808.000,6768592213.333,27.624,30.439,nan,nan,55,1
figlet,60,1.000,8.262,3276800.000,nan,2,0,12087115,nmap,100,0.859,273.825,3469738.667,nan,2,1,16598978099,curl,0,1.000,0.078,13346929.778,nan,1,0,0,65.400,369.456,6054658048.000,6312104277.333,27.589,28.624,nan,nan,40,1
figlet,80,1.000,20.319,12299264.000,nan,2,0,7942028,nmap,0,1.000,0.184,3573077.333,nan,1,0,0,curl,0,1.000,0.108,13257386.667,nan,1,0,0,64.933,110.567,6079227904.000,5994151424.000,27.697,27.354,nan,nan,30,0
figlet,80,1.000,19.522,4201130.667,nan,2,0,8003039,nmap,0,1.000,0.094,4128256.000,nan,1,0,0,curl,0,1.000,0.099,13017088.000,nan,1,0,0,61.333,103.950,5780658176.000,5772740608.000,26.495,26.462,nan,nan,30,0
figlet,80,1.000,19.074,3834368.000,nan,2,0,7941510,nmap,0,1.000,0.099,4364117.333,nan,1,0,0,curl,0,1.000,0.107,13020501.333,nan,1,0,0,59.133,101.450,5767510016.000,5758161408.000,26.443,26.405,nan,nan,30,0
figlet,80,1.000,15.279,3945710.933,nan,2,0,7308277,nmap,0,1.000,0.087,4563319.467,nan,1,0,0,curl,20,1.000,14.696,3256320.000,nan,2,0,379401278,58.067,129.583,5725126656.000,5728460288.000,26.275,26.288,nan,nan,25,0
figlet,80,1.000,17.275,4410231.467,nan,1,0,7422509,nmap,0,1.000,0.093,4790784.000,nan,1,0,0,curl,20,1.000,17.899,3745621.333,nan,2,0,389242515,64.733,127.133,5747804160.000,5748933120.000,26.371,26.375,nan,nan,30,0
figlet,80,1.000,15.977,3966293.333,nan,2,0,7250610,nmap,0,1.000,0.083,4961109.333,nan,1,0,0,curl,20,1.000,17.192,19024896.000,nan,2,0,375302373,64.467,123.183,5745797120.000,5740665344.000,26.364,26.340,nan,nan,30,0
figlet,80,1.000,14.723,3511330.133,nan,1,0,6691124,nmap,0,1.000,0.084,5183488.000,nan,1,0,0,curl,40,1.000,30.508,23178161.981,nan,1,0,381828361,63.800,146.250,5758857216.000,5752185856.000,26.416,26.387,nan,nan,25,0
figlet,80,1.000,14.971,12128597.333,nan,1,0,7048185,nmap,0,1.000,0.089,5386240.000,nan,1,0,0,curl,40,1.000,30.107,23463936.000,nan,2,0,383953742,65.333,141.317,5762942976.000,5759589888.000,26.434,26.418,nan,nan,30,0
figlet,80,1.000,13.846,3395584.000,nan,2,0,6780797,nmap,0,1.000,0.087,5552908.190,nan,1,0,0,curl,40,1.000,27.692,24164181.333,nan,2,0,382213606,62.800,137.900,5747568640.000,5746254848.000,26.371,26.364,nan,nan,30,0
figlet,80,1.000,14.604,8022698.667,nan,1,0,6679114,nmap,0,1.000,0.085,5727329.524,nan,1,0,0,curl,60,1.000,43.486,28627626.667,nan,1,0,380658577,66.867,159.133,5746155520.000,5751043072.000,26.368,26.387,nan,nan,25,0
figlet,80,1.000,13.416,4018005.333,nan,2,0,6461941,nmap,0,1.000,0.094,5918037.333,nan,1,0,0,curl,60,1.000,40.107,28578474.667,nan,2,0,378109405,65.000,151.383,5741191168.000,5741997568.000,26.348,26.348,nan,nan,30,0
figlet,80,1.000,13.002,3678446.933,nan,2,0,6661354,nmap,0,1.000,0.083,6137344.000,nan,1,0,0,curl,60,1.000,37.804,28363605.333,nan,2,0,378943666,65.800,146.867,5738872832.000,5739067904.000,26.340,26.338,nan,nan,30,0
figlet,80,1.000,13.195,3885226.667,nan,1,0,6357214,nmap,0,1.000,0.079,6313984.000,nan,1,0,0,curl,80,1.000,51.873,32060416.000,nan,1,0,375259809,65.000,168.317,5744535552.000,5748798976.000,26.363,26.377,nan,nan,25,0
figlet,80,1.000,12.389,6242304.000,nan,2,0,6849493,nmap,0,1.000,0.073,7012522.667,nan,1,0,0,curl,80,1.000,49.030,4059818.667,nan,2,0,378600322,63.467,165.033,5723805696.000,5735128064.000,26.281,26.323,nan,nan,30,0
figlet,80,1.000,11.613,8503364.267,nan,2,0,6499045,nmap,0,1.000,0.078,7123456.000,nan,1,0,0,curl,80,1.000,45.173,31618560.000,nan,2,0,377406208,68.333,156.833,5747693568.000,5752164864.000,26.373,26.390,nan,nan,30,0
figlet,80,1.000,12.505,3738794.667,nan,1,0,6522349,nmap,0,1.000,0.074,5393749.333,nan,1,0,0,curl,100,1.000,59.644,37664085.333,nan,1,0,376222058,67.200,180.050,5745684480.000,5755657728.000,26.368,26.406,nan,nan,25,0
figlet,80,1.000,11.702,3482538.667,nan,2,0,6604570,nmap,0,1.000,0.082,5517824.000,nan,1,0,0,curl,100,1.000,56.475,38063616.000,nan,2,0,374684586,65.067,172.050,5738706944.000,5742546432.000,26.337,26.350,nan,nan,30,0
figlet,80,1.000,11.498,3623253.333,nan,2,0,6742800,nmap,0,1.000,0.081,5329798.095,nan,1,0,0,curl,100,1.000,53.249,3860002.133,nan,2,0,377680253,66.133,165.250,5732235264.000,5741547008.000,26.314,26.350,nan,nan,30,0
figlet,80,1.000,12.068,12254549.333,nan,1,0,6809798,nmap,0,1.000,0.077,5370880.000,nan,1,0,0,curl,120,1.000,69.553,43704149.333,nan,2,0,379611235,62.400,191.233,5732648960.000,5751331840.000,26.316,26.390,nan,nan,25,0
figlet,80,1.000,10.592,3655850.667,nan,2,0,6651776,nmap,0,1.000,0.074,5446314.667,nan,1,0,0,curl,120,1.000,63.846,44490752.000,nan,2,0,376850620,63.800,181.083,5725677568.000,5739940352.000,26.289,26.343,nan,nan,30,0
figlet,80,1.000,11.642,3581235.200,nan,1,0,6680853,nmap,0,1.000,0.075,5498148.571,nan,1,0,0,curl,120,1.000,65.327,43336586.971,nan,1,0,377633796,65.933,199.967,5745147904.000,5757192704.000,26.368,26.413,nan,nan,25,0
figlet,80,1.000,11.615,12131840.000,nan,1,0,6979327,nmap,0,1.000,0.073,5682176.000,nan,1,0,0,curl,140,1.000,77.246,48498858.667,nan,2,0,377818475,65.933,204.017,5730957312.000,5748184576.000,26.313,26.380,nan,nan,30,0
figlet,80,1.000,10.716,12084394.667,nan,2,0,7202340,nmap,0,1.000,0.076,5685248.000,nan,1,0,0,curl,140,1.000,72.928,51266389.333,nan,2,0,381398648,63.733,196.417,5745154048.000,5760014848.000,26.371,26.428,nan,nan,30,0
figlet,80,1.000,12.485,3393536.000,nan,1,0,7326518,nmap,0,1.000,0.081,5791061.333,nan,1,0,0,curl,140,1.000,75.953,47959825.067,nan,1,0,379511363,64.600,212.383,5744863232.000,5760389632.000,26.370,26.429,nan,nan,25,0
figlet,80,1.000,10.701,12318037.333,nan,2,0,7150836,nmap,0,1.000,0.080,5830485.333,nan,1,0,0,curl,160,1.000,84.433,55571797.333,nan,2,0,382332313,62.933,209.350,5746276352.000,5763739136.000,26.377,26.444,nan,nan,30,0
figlet,80,1.000,9.664,3749324.800,nan,2,0,7485074,nmap,0,1.000,0.069,5610427.733,nan,1,0,0,curl,160,1.000,78.311,53004458.667,nan,2,0,382675773,68.267,205.450,5766193152.000,5782572032.000,26.460,26.523,nan,nan,30,0
figlet,80,1.000,11.086,3943526.400,nan,2,0,6946715,nmap,0,1.000,0.064,5639168.000,nan,1,0,0,curl,160,1.000,87.737,60571818.667,nan,1,0,379334191,65.800,217.400,5770047488.000,5793136640.000,26.478,26.568,nan,nan,25,0
figlet,80,1.000,11.155,3967829.333,nan,2,0,8372161,nmap,0,1.000,0.083,5705216.000,nan,1,0,0,curl,180,1.000,93.635,62316202.667,nan,2,0,388760199,66.400,229.800,5770397696.000,5789489152.000,26.476,26.550,nan,nan,30,0
figlet,80,1.000,10.164,3408125.562,nan,2,0,8335750,nmap,0,1.000,0.072,5705035.581,nan,1,0,0,curl,180,1.000,88.383,61353301.333,nan,2,0,389998622,65.800,220.517,5770913792.000,5798294016.000,26.479,26.586,nan,nan,30,0
figlet,80,1.000,11.915,4170837.333,nan,1,0,7972975,nmap,0,1.000,0.077,5722112.000,nan,1,0,0,curl,180,1.000,105.974,3990983.924,nan,1,0,387843184,65.867,240.533,5793898496.000,5819351040.000,26.576,26.676,nan,nan,25,0
figlet,80,1.000,11.581,12375210.667,nan,1,0,9182208,nmap,0,1.000,0.081,5732010.667,nan,1,0,0,curl,200,1.000,106.992,68517205.333,nan,2,0,400776829,66.133,250.483,5779769344.000,5805325312.000,26.515,26.614,nan,nan,30,0
figlet,80,1.000,11.831,3625984.000,nan,2,0,13570922,nmap,0,1.000,0.082,5668522.667,nan,1,0,0,curl,200,1.000,109.443,73691989.333,nan,2,0,470284421,65.200,261.183,5790914560.000,5817240064.000,26.559,26.662,nan,nan,30,0
figlet,80,1.000,10.887,4425728.000,nan,1,0,8031374,nmap,0,1.000,0.092,5671185.067,nan,1,0,0,curl,200,1.000,99.929,73576516.267,nan,1,0,388935210,60.400,247.983,5797419008.000,5824971264.000,26.580,26.689,nan,nan,55,0
