function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,120,1.000,10.219,12089344.000,nan,1,0,8111368,env,60,1.000,5.094,12487509.333,nan,1,0,7826381,eat-memory,60,1.000,181.241,206718122.667,nan,1,0,1120461019,57.933,260.717,6108166144.000,6229186560.000,34.288,34.768,nan,nan,75,0
shasum,120,1.000,11.254,12206592.000,nan,2,0,8454424,env,60,1.000,5.911,12502186.667,nan,2,0,8071451,eat-memory,60,1.000,209.463,211460778.667,nan,2,0,1170639589,63.933,293.300,6185615360.000,6297229824.000,34.603,35.032,nan,nan,40,0
shasum,120,1.000,10.334,12200448.000,nan,1,0,8638939,env,60,1.000,5.363,12451840.000,nan,1,0,8208820,eat-memory,60,1.000,193.816,202864981.333,nan,1,0,1110797131,59.067,267.067,6173874176.000,6259783680.000,34.518,34.859,nan,nan,75,0
shasum,120,1.000,11.737,12107502.933,nan,3,0,9524130,env,60,1.000,6.159,12347118.933,nan,3,0,9502255,eat-memory,80,0.425,274.637,3919872.000,nan,1,1,7986712729,65.133,369.613,6129444864.000,6328544051.200,34.350,35.139,nan,nan,40,1
shasum,120,1.000,11.097,12206762.667,nan,3,0,9339241,env,60,1.000,6.173,12347255.467,nan,3,0,8680750,eat-memory,80,0.408,283.291,312648089.600,nan,1,1,8107306472,60.933,372.480,6353180672.000,6501804851.200,35.233,35.822,nan,nan,60,1
shasum,120,1.000,11.532,12241278.293,nan,2,0,9235195,env,60,1.000,5.925,12513553.067,nan,2,0,8701626,eat-memory,80,0.394,252.559,287468503.040,nan,1,1,7878292593,65.333,349.760,6416957440.000,6555990016.000,35.486,36.036,nan,nan,65,1
shasum,120,1.000,16.569,3264512.000,nan,2,0,5435854,env,80,1.000,11.323,12566698.667,nan,2,0,5232805,eat-memory,0,1.000,0.088,85389312.000,nan,1,0,0,62.667,130.367,6344122368.000,6288232960.000,35.197,34.976,nan,nan,75,0
shasum,120,1.000,15.552,4702549.333,nan,2,0,5398315,env,80,1.000,10.285,12478122.667,nan,2,0,5330944,eat-memory,0,1.000,0.281,53502976.000,nan,1,0,0,64.867,129.950,6224314368.000,6213872128.000,34.731,34.687,nan,nan,45,0
shasum,120,1.000,15.160,12108117.333,nan,1,0,5518819,env,80,1.000,10.185,12609024.000,nan,1,0,5421520,eat-memory,0,1.000,0.257,52843178.667,nan,1,0,0,62.867,124.000,6220830720.000,6206034432.000,34.720,34.660,nan,nan,30,0
shasum,120,1.000,14.646,12149589.333,nan,2,0,5606721,env,80,1.000,9.245,12379491.962,nan,2,0,5557846,eat-memory,20,1.000,74.939,97458688.000,nan,2,0,1086811384,62.200,187.333,6137800704.000,6165395968.000,34.388,34.496,nan,nan,40,0
shasum,120,1.000,13.525,12201301.333,nan,2,0,5630947,env,80,1.000,8.871,12370602.667,nan,2,0,5433130,eat-memory,20,1.000,67.375,3877091.556,nan,1,0,1087080762,65.000,180.217,6139478016.000,6176166400.000,34.400,34.544,nan,nan,30,0
shasum,120,1.000,14.679,12144298.667,nan,2,0,5505665,env,80,1.000,9.709,12489386.667,nan,2,0,5469537,eat-memory,20,1.000,71.444,96584362.667,nan,2,0,1085075963,56.800,182.217,6128007168.000,6165126656.000,34.347,34.495,nan,nan,70,0
shasum,120,1.000,11.728,12178432.000,nan,2,0,6530778,env,80,1.000,7.773,3035136.000,nan,2,0,6418154,eat-memory,40,1.000,128.151,151045461.333,nan,1,0,1091429232,65.467,228.133,6172676096.000,6243627520.000,34.536,34.816,nan,nan,30,0
shasum,120,1.000,12.485,12179285.333,nan,2,0,6389252,env,80,1.000,8.610,6326272.000,nan,2,0,6174028,eat-memory,40,1.000,144.314,149497173.333,nan,2,0,1091247138,61.933,237.767,6138449920.000,6215138304.000,34.391,34.696,nan,nan,70,0
shasum,120,1.000,11.678,4067328.000,nan,2,0,6404295,env,80,1.000,7.755,12441088.000,nan,2,0,6054103,eat-memory,40,1.000,130.507,150270293.333,nan,1,0,1090205518,58.000,220.500,6095650816.000,6178417664.000,34.222,34.551,nan,nan,75,0
shasum,120,1.000,10.258,12098325.943,nan,2,0,8590684,env,80,1.000,7.699,12398592.000,nan,2,0,8000858,eat-memory,60,1.000,196.224,197984441.295,nan,2,0,1184683412,59.200,303.467,6144921600.000,6265863168.000,34.420,34.901,nan,nan,70,0
shasum,120,1.000,10.541,12260010.667,nan,2,0,8772482,env,80,1.000,7.089,12431872.000,nan,2,0,8168064,eat-memory,60,1.000,193.880,207076352.000,nan,1,0,1188901197,59.400,276.733,6177843200.000,6296114688.000,34.551,35.021,nan,nan,75,0
shasum,120,1.000,10.456,12118089.143,nan,2,0,8560077,env,80,1.000,7.754,12430336.000,nan,2,0,8143233,eat-memory,60,1.000,199.322,201480928.305,nan,2,0,1158193917,61.733,300.817,6194253824.000,6311048192.000,34.617,35.081,nan,nan,70,0
shasum,120,1.000,11.131,12263970.133,nan,2,0,8859600,env,80,1.000,7.803,12324317.867,nan,2,0,8542095,eat-memory,80,0.453,264.421,4032739.556,nan,1,1,7577376704,65.067,359.067,6226274304.000,6412840140.800,34.754,35.492,nan,nan,30,1
shasum,120,1.000,10.849,12121811.627,nan,3,0,9306132,env,80,1.000,7.060,12534860.069,nan,3,0,8865472,eat-memory,80,0.355,252.140,291462758.400,nan,1,1,8443617063,63.733,376.880,6356973568.000,6512215654.400,35.271,35.885,nan,nan,30,1
shasum,120,1.000,10.797,12254276.267,nan,2,0,9115033,env,80,1.000,7.420,12388488.533,nan,2,0,8875462,eat-memory,80,0.403,261.504,273500433.067,nan,1,1,7837932250,58.733,347.347,6335021056.000,6465756774.400,35.176,35.695,nan,nan,80,1
shasum,120,1.000,17.125,12171776.000,nan,2,0,5500145,env,100,1.000,14.087,3913955.556,nan,2,0,5248368,eat-memory,0,1.000,0.095,82231296.000,nan,1,0,0,60.733,135.500,6344323072.000,6299540480.000,35.226,35.045,nan,nan,45,0
shasum,120,1.000,15.603,12354048.000,nan,2,0,7412307,env,100,1.000,12.893,12439210.667,nan,2,0,6954175,eat-memory,0,1.000,1.085,73812992.000,nan,1,0,0,61.467,134.033,6200807424.000,6194962432.000,34.656,34.632,nan,nan,30,0
shasum,120,1.000,14.877,12325034.667,nan,2,0,5383052,env,100,1.000,12.854,12479658.667,nan,2,0,5242273,eat-memory,0,1.000,0.096,61558784.000,nan,1,0,0,59.067,129.400,6187520000.000,6194036224.000,34.606,34.631,nan,nan,30,0
shasum,120,1.000,14.301,12337225.143,nan,2,0,5716485,env,100,1.000,11.457,12462967.467,nan,2,0,5502153,eat-memory,20,1.000,69.173,104813568.000,nan,2,0,1089276000,63.733,197.733,6210072576.000,6249257984.000,34.694,34.850,nan,nan,25,0
shasum,120,1.000,13.044,12252501.333,nan,2,0,5548614,env,100,1.000,11.077,12402346.667,nan,2,0,5392674,eat-memory,20,1.000,69.378,99360597.333,nan,1,0,1088177141,59.600,179.617,6188283904.000,6228140544.000,34.602,34.761,nan,nan,75,0
shasum,120,1.000,13.037,12187818.667,nan,2,0,5346026,env,100,1.000,10.762,12414585.905,nan,2,0,5070883,eat-memory,20,1.000,70.978,96500350.781,nan,2,0,1084940970,60.733,185.550,6148089856.000,6185028608.000,34.444,34.592,nan,nan,70,0
shasum,120,1.000,11.382,12306602.667,nan,2,0,6186819,env,100,1.000,9.400,12527957.333,nan,2,0,6002501,eat-memory,40,1.000,131.044,151894528.000,nan,1,0,1092282401,60.400,226.600,6151796736.000,6227259392.000,34.461,34.760,nan,nan,75,0
shasum,120,1.000,11.613,12280627.200,nan,2,0,6743635,env,100,1.000,10.382,12424704.000,nan,2,0,6210948,eat-memory,40,1.000,131.671,141811200.000,nan,2,0,1094532142,59.200,244.417,6181029888.000,6262205440.000,34.578,34.900,nan,nan,70,0
shasum,120,1.000,11.466,12518570.667,nan,2,0,6515941,env,100,1.000,9.462,12505770.667,nan,2,0,6344723,eat-memory,40,1.000,130.006,151680341.333,nan,1,0,1095734241,64.000,232.317,6215741440.000,6298513408.000,34.728,35.055,nan,nan,30,0
shasum,120,1.000,11.046,12110813.867,nan,2,0,10016269,env,100,1.000,9.517,12372650.667,nan,2,0,9829169,eat-memory,60,1.000,216.846,211018922.667,nan,2,0,1786272837,60.800,309.250,6183780352.000,6316088832.000,34.593,35.118,nan,nan,70,0
shasum,120,1.000,9.884,12362703.238,nan,1,0,9090583,env,100,1.000,8.247,12509696.000,nan,2,0,8542641,eat-memory,60,1.000,177.967,192350720.000,nan,2,0,1266830982,60.333,321.433,6059778048.000,6185882112.000,34.093,34.594,nan,nan,70,0
shasum,120,1.000,10.813,12356778.667,nan,2,0,9300357,env,100,1.000,9.230,12447744.000,nan,2,0,8769933,eat-memory,60,1.000,219.810,221198677.333,nan,2,0,1605271879,65.200,307.067,6140530688.000,6277602304.000,34.424,34.967,nan,nan,30,0
shasum,120,1.000,11.188,12279047.314,nan,3,0,9372009,env,100,1.000,9.653,12610994.956,nan,3,0,8924814,eat-memory,80,0.371,266.447,3493888.000,nan,1,1,8892774332,64.933,376.640,6194151424.000,6387005030.400,34.639,35.403,nan,nan,25,1
shasum,120,1.000,10.510,12262468.267,nan,2,0,9213369,env,100,1.000,8.523,2928640.000,nan,2,0,8904386,eat-memory,80,0.394,242.525,281542737.920,nan,2,1,8515385164,60.533,378.960,6324492288.000,6436806656.000,35.146,35.592,nan,nan,75,1
shasum,120,1.000,11.457,12337916.587,nan,2,0,9295470,env,100,1.000,9.506,3436544.000,nan,2,0,8921155,eat-memory,80,0.372,257.441,305498794.667,nan,1,1,8649812713,64.800,354.293,6299674624.000,6440305459.200,35.054,35.612,nan,nan,65,1
shasum,120,1.000,15.868,12321450.667,nan,2,0,5364073,env,120,1.000,14.939,12665856.000,nan,2,0,4852274,eat-memory,0,1.000,0.086,88010752.000,nan,1,0,0,64.533,138.433,6391308288.000,6343449088.000,35.429,35.237,nan,nan,30,0
shasum,120,1.000,14.369,12523861.333,nan,2,0,5033173,env,120,1.000,15.053,12603904.000,nan,2,0,4901973,eat-memory,0,1.000,0.425,86719488.000,nan,1,0,0,65.067,135.883,6268618752.000,6240650752.000,34.944,34.832,nan,nan,30,0
shasum,120,1.000,14.378,12147712.000,nan,1,0,5544851,env,120,1.000,14.435,12461397.333,nan,1,0,5115072,eat-memory,0,1.000,0.088,56999936.000,nan,1,0,0,65.333,130.333,6134495232.000,6095805952.000,34.412,34.257,nan,nan,30,0
shasum,120,1.000,13.619,12214686.476,nan,2,0,5498180,env,120,1.000,12.759,12443696.762,nan,2,0,5338458,eat-memory,20,1.000,63.998,97416055.467,nan,2,0,1090091028,60.800,196.150,6107332608.000,6140106240.000,34.303,34.432,nan,nan,40,0
shasum,120,1.000,13.020,12405248.000,nan,2,0,5648127,env,120,1.000,12.386,12462421.333,nan,2,0,5201216,eat-memory,20,1.000,67.758,96729258.667,nan,1,0,1087111365,57.600,177.133,6088235008.000,6127014912.000,34.222,34.377,nan,nan,75,0
shasum,120,1.000,12.547,12240110.933,nan,2,0,5233616,env,120,1.000,11.258,12377990.095,nan,2,0,4819878,eat-memory,20,1.000,63.276,89220539.733,nan,2,0,1087447048,62.667,190.250,6113906688.000,6150334976.000,34.326,34.471,nan,nan,70,0
shasum,120,1.000,11.189,12201813.333,nan,2,0,6489079,env,120,1.000,10.766,12436650.667,nan,2,0,6008571,eat-memory,40,1.000,131.300,146405205.333,nan,1,0,1095274444,57.067,226.222,6120962048.000,6204839936.000,34.355,34.689,nan,nan,75,0
shasum,120,1.000,11.748,12142592.000,nan,2,0,6395775,env,120,1.000,11.721,12319061.333,nan,2,0,6150932,eat-memory,40,1.000,143.458,151607978.667,nan,2,0,1096771526,60.333,244.100,6102212608.000,6182355456.000,34.283,34.601,nan,nan,70,0
shasum,120,1.000,10.367,12270250.667,nan,2,0,6601368,env,120,1.000,10.517,12583424.000,nan,2,0,6352499,eat-memory,40,1.000,130.930,152416597.333,nan,1,0,1100257583,64.800,236.000,6143068160.000,6179278848.000,34.458,34.787,nan,nan,30,0
shasum,120,1.000,10.728,12204373.333,nan,2,0,8734882,env,120,1.000,10.631,3719168.000,nan,2,0,8605561,eat-memory,60,1.000,218.457,210744320.000,nan,2,0,1207710658,57.800,300.967,5974151168.000,6095740928.000,34.278,34.762,nan,nan,70,0
shasum,120,1.000,9.788,12282880.000,nan,2,0,9177890,env,120,1.000,9.587,12455594.667,nan,2,0,9030774,eat-memory,60,1.000,196.682,202259968.000,nan,1,0,1556383398,65.133,288.200,6004166656.000,6134894592.000,34.406,34.922,nan,nan,45,0
shasum,120,1.000,10.541,12031829.333,nan,2,0,8807816,env,120,1.000,10.457,12618922.667,nan,2,0,8517758,eat-memory,60,1.000,207.302,207993344.000,nan,2,0,1200148955,60.733,295.517,5959974912.000,6076208128.000,34.225,34.687,nan,nan,70,0
shasum,120,1.000,10.696,12244855.467,nan,2,0,9075020,env,120,1.000,10.123,12659370.667,nan,2,0,8703703,eat-memory,80,0.388,253.935,283617826.133,nan,1,1,8340743780,58.800,347.013,5990000640.000,6214270156.800,34.344,35.234,nan,nan,75,1
shasum,120,1.000,11.262,12194065.067,nan,3,0,9411398,env,120,1.000,11.290,12423987.200,nan,3,0,8842941,eat-memory,80,0.339,260.012,299711146.667,nan,1,1,9301863655,63.200,365.400,6200014848.000,6337825587.200,35.187,35.730,nan,nan,30,1
shasum,120,1.000,10.948,12186828.800,nan,3,0,8862533,env,120,1.000,11.264,12691319.467,nan,3,0,8783262,eat-memory,80,0.371,268.743,302255991.467,nan,1,1,8668551332,63.533,369.933,6189760512.000,6304941670.400,35.136,35.594,nan,nan,60,1
shasum,120,1.000,14.427,12381320.533,nan,2,0,5071316,env,140,1.000,14.162,12552021.333,nan,2,0,4726700,eat-memory,0,1.000,0.089,87212032.000,nan,1,0,0,62.467,141.450,6190362624.000,6127975936.000,35.143,34.895,nan,nan,60,0
shasum,120,1.000,14.669,12299605.333,nan,2,0,5142874,env,140,1.000,16.999,12484608.000,nan,2,0,4828025,eat-memory,0,1.000,1.798,67636224.000,nan,1,0,0,63.800,142.400,6025252864.000,6016316928.000,34.493,34.458,nan,nan,30,0
shasum,120,1.000,14.205,12369237.333,nan,2,0,5031778,env,140,1.000,16.271,12654933.333,nan,2,0,4691102,eat-memory,0,1.000,0.086,53366784.000,nan,1,0,0,62.467,135.933,5986086912.000,5990069760.000,34.342,34.357,nan,nan,30,0
shasum,120,1.000,11.441,12259669.333,nan,1,0,5126577,env,140,1.000,13.210,12467541.333,nan,1,0,4851852,eat-memory,20,1.000,63.151,96591360.000,nan,1,0,1085404550,59.800,172.267,5982234624.000,6018253312.000,34.318,34.461,nan,nan,75,0
shasum,120,1.000,12.978,12289536.000,nan,2,0,5393289,env,140,1.000,14.464,12754944.000,nan,2,0,4976731,eat-memory,20,1.000,70.700,97073322.667,nan,2,0,1088106603,60.067,189.467,6015090688.000,6054223360.000,34.456,34.610,nan,nan,40,0
shasum,120,1.000,11.817,12350293.333,nan,1,0,5372056,env,140,1.000,13.424,12479488.000,nan,1,0,5114424,eat-memory,20,1.000,63.260,96768682.667,nan,1,0,1088189193,63.333,182.150,6043535360.000,6080584704.000,34.575,34.720,nan,nan,30,0
shasum,120,1.000,12.017,12175360.000,nan,2,0,6699706,env,140,1.000,13.355,12462933.333,nan,2,0,6463676,eat-memory,40,1.000,142.734,150292138.667,nan,2,0,1100129174,63.267,249.633,6027311104.000,6094159872.000,34.508,34.771,nan,nan,40,0
shasum,120,1.000,11.225,12149760.000,nan,2,0,6910604,env,140,1.000,12.460,12380160.000,nan,2,0,6456239,eat-memory,40,1.000,132.388,149977258.667,nan,1,0,1102025791,65.000,240.342,6050605056.000,6116450816.000,34.602,34.862,nan,nan,30,0
shasum,120,1.000,11.891,12287575.771,nan,2,0,6492305,env,140,1.000,13.518,12341930.667,nan,2,0,6155601,eat-memory,40,1.000,142.332,149503146.667,nan,2,0,1095706154,59.867,246.800,5930166272.000,6013892608.000,34.116,34.448,nan,nan,70,0
shasum,120,1.000,9.744,12226252.800,nan,2,0,8640207,env,140,1.000,10.932,12392448.000,nan,2,0,8242258,eat-memory,60,1.000,196.613,210810709.333,nan,1,0,1331854123,64.867,292.050,5983520768.000,6106601472.000,34.339,34.827,nan,nan,30,0
shasum,120,1.000,10.764,12208298.667,nan,2,0,8479778,env,140,1.000,12.537,12585691.429,nan,2,0,8434893,eat-memory,60,1.000,219.278,212206421.333,nan,2,0,1251943028,58.267,308.283,6013583360.000,6127113728.000,34.417,34.869,nan,nan,70,0
shasum,120,1.000,9.999,12325376.000,nan,2,0,9150673,env,140,1.000,11.302,12445354.667,nan,2,0,8646683,eat-memory,60,1.000,197.865,210453162.667,nan,1,0,1520450191,65.200,292.700,6034782208.000,6158236160.000,34.513,35.002,nan,nan,30,0
shasum,120,1.000,11.253,12212906.667,nan,3,0,9079975,env,140,1.000,12.635,3280896.000,nan,3,0,8683695,eat-memory,80,0.330,260.985,282171255.467,nan,1,1,9422464668,58.333,365.495,5979039744.000,6208412467.200,34.282,35.193,nan,nan,70,1
shasum,120,1.000,11.373,12255505.067,nan,3,0,9006764,env,140,1.000,12.418,3657728.000,nan,3,0,8519684,eat-memory,80,0.323,266.397,303309755.733,nan,1,1,9401528871,61.933,369.160,6227525632.000,6343183974.400,35.274,35.733,nan,nan,60,1
shasum,120,1.000,9.720,12110615.893,nan,2,0,8822993,env,140,1.000,12.183,12501417.204,nan,2,0,8770026,eat-memory,80,0.295,254.513,300880121.661,nan,1,1,9820200848,60.200,376.973,6233534464.000,6373185536.000,35.300,35.855,nan,nan,60,1
shasum,120,1.000,13.660,12354560.000,nan,1,0,5364408,env,160,1.000,17.098,12482560.000,nan,1,0,4948078,eat-memory,0,1.000,39.457,130016938.667,nan,1,0,0,63.533,139.133,6261927936.000,6223990272.000,35.423,35.272,nan,nan,20,0
shasum,120,1.000,13.067,12227993.600,nan,2,0,4938030,env,160,1.000,17.893,3959603.200,nan,2,0,4557911,eat-memory,0,1.000,0.764,87214421.333,nan,1,0,0,63.400,145.200,6158940160.000,6116468736.000,35.013,34.842,nan,nan,40,0
shasum,120,1.000,14.262,12163925.333,nan,2,0,5002523,env,160,1.000,18.156,12488533.333,nan,2,0,4564769,eat-memory,0,1.000,0.091,61501440.000,nan,1,0,0,64.400,141.083,5987930112.000,5978907136.000,34.336,34.298,nan,nan,45,0
shasum,120,1.000,11.488,12485120.000,nan,2,0,5141291,env,160,1.000,14.830,12436309.333,nan,2,0,4716011,eat-memory,20,1.000,66.454,107135317.333,nan,1,0,1087790246,64.000,185.133,5993684992.000,6027458560.000,34.359,34.492,nan,nan,30,0
shasum,120,1.000,11.832,12276004.571,nan,2,0,5174242,env,160,1.000,16.166,12468770.133,nan,2,0,4851422,eat-memory,20,1.000,71.930,97763157.333,nan,2,0,1086787034,59.733,191.717,5959102464.000,6005479424.000,34.217,34.401,nan,nan,70,0
shasum,120,1.000,11.386,12324693.333,nan,2,0,5212968,env,160,1.000,15.202,12855978.667,nan,2,0,4967960,eat-memory,20,1.000,68.709,96591872.000,nan,1,0,1088691456,64.200,186.417,6037680128.000,6067444736.000,34.542,34.658,nan,nan,30,0
shasum,120,1.000,10.449,4121941.333,nan,2,0,6441508,env,160,1.000,13.364,12626480.762,nan,2,0,6261587,eat-memory,40,1.000,143.235,147003260.343,nan,2,0,1100383403,57.133,253.234,6026897408.000,6117387776.000,34.489,34.848,nan,nan,70,0
shasum,120,1.000,11.610,12307114.667,nan,2,0,7313866,env,160,1.000,14.938,12411733.333,nan,2,0,7258030,eat-memory,40,1.000,141.561,151870634.667,nan,1,0,1115527777,62.533,253.083,6072043520.000,6152036352.000,34.679,34.995,nan,nan,30,0
shasum,120,1.000,11.660,12235888.152,nan,2,0,6865132,env,160,1.000,14.087,12406237.867,nan,2,0,6726749,eat-memory,40,1.000,122.234,141440107.276,nan,2,0,1104382887,57.400,259.817,6035372032.000,6117208064.000,34.525,34.851,nan,nan,70,0
shasum,120,1.000,10.287,3822250.667,nan,2,0,8768094,env,160,1.000,12.952,12539733.333,nan,2,0,8602245,eat-memory,60,1.000,203.486,210807808.000,nan,1,0,2117956702,64.733,300.917,6003499008.000,6097006592.000,34.410,34.779,nan,nan,30,0
shasum,120,1.000,11.076,12069205.333,nan,2,0,9165239,env,160,1.000,13.540,12513792.000,nan,2,0,9045758,eat-memory,60,1.000,209.541,222775296.000,nan,2,0,2381956562,58.733,308.383,5990281216.000,6125382656.000,34.347,34.884,nan,nan,70,0
shasum,120,1.000,10.346,12195571.810,nan,2,0,8850284,env,160,1.000,12.815,12450781.867,nan,2,0,8473619,eat-memory,60,1.000,206.287,217079271.619,nan,2,0,1745209779,61.133,318.601,6049079296.000,6178125824.000,34.580,35.093,nan,nan,70,0
shasum,120,1.000,10.692,12331008.000,nan,2,0,8998053,env,160,1.000,13.624,3039232.000,nan,3,0,8592603,eat-memory,80,0.346,245.528,271059353.600,nan,1,1,9153240308,57.533,349.067,6061002752.000,6276757913.600,34.630,35.486,nan,nan,75,1
shasum,120,1.000,10.863,12028313.600,nan,2,0,9055619,env,160,1.000,13.951,3625301.333,nan,2,0,8786019,eat-memory,80,0.275,250.283,301084672.000,nan,1,1,9807203210,65.333,360.400,6301327360.000,6424734924.800,35.600,36.085,nan,nan,30,1
shasum,120,1.000,11.086,12258508.800,nan,2,0,8941014,env,160,1.000,14.046,12540586.667,nan,2,0,8628325,eat-memory,80,0.265,258.970,308515635.200,nan,1,1,9821035723,63.200,368.213,6230523904.000,6375639449.600,35.315,35.888,nan,nan,30,1
shasum,120,1.000,12.291,12200399.238,nan,2,0,4851627,env,180,1.000,18.460,12469150.476,nan,2,0,4424087,eat-memory,0,1.000,0.076,86487040.000,nan,1,0,0,61.467,146.983,6229774336.000,6193143808.000,35.313,35.165,nan,nan,30,0
shasum,120,1.000,13.485,12552704.000,nan,2,0,4868223,env,180,1.000,20.070,12591616.000,nan,2,0,4443069,eat-memory,0,1.000,0.677,83200682.667,nan,1,0,0,62.067,143.250,6097960960.000,6076604928.000,34.786,34.701,nan,nan,30,0
shasum,120,1.000,13.261,12151125.333,nan,2,0,4999131,env,180,1.000,19.030,12622506.667,nan,2,0,4492240,eat-memory,0,1.000,0.092,62550016.000,nan,1,0,0,61.733,141.133,6023006208.000,6022090752.000,34.490,34.486,nan,nan,30,0
shasum,120,1.000,11.560,12214237.867,nan,1,0,5194794,env,180,1.000,16.061,12507136.000,nan,1,0,4849517,eat-memory,20,1.000,66.806,113652736.000,nan,1,0,1092494307,63.667,187.150,6040436736.000,6078375936.000,34.561,34.711,nan,nan,30,0
shasum,120,1.000,12.349,12196352.000,nan,2,0,5591871,env,180,1.000,17.805,12546560.000,nan,2,0,5209962,eat-memory,20,1.000,73.067,98438485.333,nan,2,0,1093261476,62.600,198.883,6068264960.000,6100993024.000,34.672,34.800,nan,nan,40,0
shasum,120,1.000,11.384,12173141.333,nan,1,0,5339059,env,180,1.000,15.883,12666880.000,nan,1,0,4824702,eat-memory,20,1.000,64.161,85356714.667,nan,1,0,1089226476,57.000,177.517,6037714944.000,6073496064.000,34.545,34.687,nan,nan,75,0
shasum,120,1.000,11.132,12150442.667,nan,2,0,6742231,env,180,1.000,16.119,12484266.667,nan,2,0,6512283,eat-memory,40,1.000,141.070,152604842.667,nan,2,0,1105925997,60.200,251.483,6057304064.000,6138199552.000,34.632,34.951,nan,nan,40,0
shasum,120,1.000,10.833,12166558.476,nan,1,0,6631293,env,180,1.000,14.753,3853141.333,nan,1,0,6253508,eat-memory,40,1.000,126.843,134182570.667,nan,1,0,1100027288,65.000,236.167,6079862784.000,6156270080.000,34.725,35.026,nan,nan,30,0
shasum,120,1.000,11.055,12118869.333,nan,2,0,6179881,env,180,1.000,15.799,12701354.667,nan,2,0,5989881,eat-memory,40,1.000,138.404,149107882.667,nan,2,0,1099808693,56.200,243.800,6044067840.000,6105983488.000,34.573,34.819,nan,nan,70,0
shasum,120,1.000,9.786,12217992.533,nan,1,0,8523055,env,180,1.000,12.867,12485973.333,nan,1,0,8405961,eat-memory,60,1.000,195.007,220174165.333,nan,1,0,1691050236,62.533,286.583,6027091968.000,6147080704.000,34.519,34.993,nan,nan,30,0
shasum,120,1.000,10.180,3879560.533,nan,2,0,11262267,env,180,1.000,14.247,12531200.000,nan,2,0,12208196,eat-memory,60,1.000,205.783,3837952.000,nan,2,0,2133838216,62.400,303.550,6046980096.000,6164753408.000,34.558,35.024,nan,nan,40,0
