function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,100,1.000,9.416,3473408.000,nan,2,0,3892174,curl,0,1.000,0.053,4420949.333,nan,1,0,0,eat-memory,0,1.000,0.232,47396864.000,nan,1,0,0,33.971,66.686,6047780864.000,6041019392.000,30.296,30.269,nan,nan,30,0
shasum,100,1.000,8.352,3989845.333,nan,2,0,3924719,curl,0,1.000,0.053,4720128.000,nan,1,0,0,eat-memory,20,1.000,64.480,93291349.333,nan,1,0,1072471009,35.904,120.735,5973030912.000,6013780480.000,30.001,30.161,nan,nan,45,0
shasum,100,1.000,8.365,3424256.000,nan,2,0,3929912,curl,0,1.000,0.048,5086012.952,nan,1,0,0,eat-memory,20,1.000,58.318,85563528.533,nan,2,0,1072638748,35.296,128.988,5958934528.000,5985674752.000,29.941,30.048,nan,nan,70,0
shasum,100,1.000,8.568,3887104.000,nan,2,0,4061489,curl,0,1.000,0.054,5447338.667,nan,1,0,0,eat-memory,20,1.000,62.769,94202709.333,nan,1,0,1071727479,34.133,120.150,5947768832.000,5983865344.000,29.899,30.042,nan,nan,75,0
shasum,100,1.000,8.495,3923968.000,nan,1,0,5101310,curl,0,1.000,0.053,5840384.000,nan,1,0,0,eat-memory,40,1.000,118.166,144185173.333,nan,1,0,1075647148,33.104,167.698,5962416128.000,6047624704.000,29.958,30.296,nan,nan,75,0
shasum,100,1.000,9.165,3772416.000,nan,2,0,5209718,curl,0,1.000,0.054,6071296.000,nan,1,0,0,eat-memory,40,1.000,131.829,3047424.000,nan,2,0,1077355949,33.771,186.051,5991815168.000,6069200896.000,30.079,30.385,nan,nan,55,0
shasum,100,1.000,8.327,3940352.000,nan,1,0,5221756,curl,0,1.000,0.056,6418773.333,nan,1,0,0,eat-memory,40,1.000,119.724,148554752.000,nan,1,0,1076292390,32.800,169.632,6018709504.000,6093559296.000,30.183,30.480,nan,nan,75,0
shasum,100,1.000,9.782,4002304.000,nan,2,0,7849270,curl,0,1.000,0.065,7116458.667,nan,1,0,0,eat-memory,60,1.000,209.505,204039509.333,nan,2,0,1094574824,35.829,258.432,6020368384.000,6142561280.000,30.193,30.677,nan,nan,55,0
shasum,100,1.000,8.886,3645440.000,nan,2,0,7447135,curl,0,1.000,0.052,5615104.000,nan,1,0,0,eat-memory,60,1.000,188.616,202533717.333,nan,1,0,1089810994,36.029,235.767,6027776000.000,6140420608.000,30.221,30.668,nan,nan,75,0
shasum,100,1.000,9.806,3985408.000,nan,2,0,7499481,curl,0,1.000,0.056,5578922.667,nan,1,0,0,eat-memory,60,1.000,207.125,202738346.667,nan,2,0,1092171110,33.933,257.133,6024456192.000,6143695872.000,30.209,30.683,nan,nan,70,0
shasum,100,1.000,8.838,3817472.000,nan,2,0,9966426,curl,0,1.000,0.056,5604522.667,nan,1,0,0,eat-memory,80,0.713,240.598,246938453.333,nan,1,1,4797966024,34.162,280.472,6025639936.000,6182574080.000,30.214,30.838,nan,nan,75,1
shasum,100,1.000,8.729,7617706.667,nan,2,0,9926278,curl,0,1.000,0.049,5582677.333,nan,1,0,0,eat-memory,80,0.692,267.724,299086336.000,nan,1,1,5053402248,35.200,280.231,6090061824.000,6231513088.000,30.477,31.038,nan,nan,20,1
shasum,100,1.000,8.667,7694199.467,nan,3,0,9784466,curl,0,1.000,0.056,5638314.667,nan,1,0,0,eat-memory,80,0.696,269.442,307320661.333,nan,2,1,4902889250,34.467,274.933,6113339392.000,6243039744.000,30.565,31.079,nan,nan,20,1
shasum,100,1.000,7.470,3620864.000,nan,1,0,4185106,curl,20,1.000,10.286,11894135.467,nan,1,0,372796010,eat-memory,0,1.000,0.049,71046144.000,nan,1,0,0,34.533,101.364,6042025984.000,6017050624.000,30.274,30.176,nan,nan,65,0
shasum,100,1.000,10.605,2994176.000,nan,2,0,4461462,curl,20,1.000,13.065,3309568.000,nan,2,0,377495985,eat-memory,0,1.000,0.061,51609600.000,nan,1,0,0,36.038,91.818,5941579776.000,5955449856.000,29.877,29.932,nan,nan,70,0
shasum,100,1.000,8.258,7776256.000,nan,2,0,3699928,curl,20,1.000,10.906,16771413.333,nan,1,0,369175633,eat-memory,0,1.000,0.055,41472341.333,nan,1,0,0,33.267,77.100,5905520640.000,5910136320.000,29.735,29.754,nan,nan,90,0
shasum,100,1.000,8.058,9879552.000,nan,1,0,4187635,curl,20,1.000,10.674,3547136.000,nan,1,0,372110241,eat-memory,20,1.000,60.527,91262464.000,nan,1,0,1075837880,34.038,129.168,5948956672.000,5993774080.000,29.909,30.087,nan,nan,75,0
shasum,100,1.000,9.559,4120576.000,nan,2,0,5598140,curl,20,1.000,11.841,3735552.000,nan,2,0,376234372,eat-memory,20,1.000,68.657,95832405.333,nan,2,0,1085331946,33.629,151.899,5958850560.000,6009310720.000,29.948,30.149,nan,nan,70,0
shasum,100,1.000,8.035,11553211.733,nan,1,0,4294282,curl,20,1.000,10.602,3833856.000,nan,1,0,370692959,eat-memory,20,1.000,61.162,94886912.000,nan,1,0,1076360532,34.467,130.850,5939621888.000,5984224256.000,29.873,30.050,nan,nan,75,0
shasum,100,1.000,10.074,3735552.000,nan,2,0,6546061,curl,20,1.000,12.169,4030464.000,nan,2,0,385008468,eat-memory,40,1.000,144.530,3174400.000,nan,2,0,1091978135,35.200,217.950,5954209792.000,6021465600.000,29.932,30.200,nan,nan,70,0
shasum,100,1.000,8.588,11587925.333,nan,1,0,6001360,curl,20,1.000,10.571,16525653.333,nan,1,0,377110214,eat-memory,40,1.000,123.136,148040874.667,nan,1,0,1084744829,34.733,193.302,5921617920.000,6006153216.000,29.804,30.139,nan,nan,105,0
shasum,100,1.000,9.658,3566899.200,nan,2,0,5989593,curl,20,1.000,11.950,3313664.000,nan,2,0,378039624,eat-memory,40,1.000,138.185,148516352.000,nan,2,0,1085957055,35.971,213.932,5922414592.000,6015483904.000,29.815,30.183,nan,nan,40,0
shasum,100,1.000,8.703,3325952.000,nan,2,0,8776904,curl,20,1.000,10.889,3729408.000,nan,1,0,390832353,eat-memory,60,1.000,194.732,206539093.333,nan,1,0,1142667985,34.133,256.100,5945747456.000,6071672320.000,29.902,30.402,nan,nan,75,0
shasum,100,1.000,10.281,3436544.000,nan,2,0,9925649,curl,20,1.000,11.142,16476160.000,nan,2,0,398075019,eat-memory,60,1.000,231.412,206982485.333,nan,2,0,1247747321,35.629,297.999,5944758272.000,6064505856.000,29.900,30.376,nan,nan,100,0
shasum,100,1.000,8.857,3944448.000,nan,2,0,8690650,curl,20,1.000,10.662,3698688.000,nan,1,0,390876557,eat-memory,60,1.000,193.514,205486421.333,nan,1,0,1122520626,35.133,259.333,5957838848.000,6049376256.000,29.954,30.317,nan,nan,75,0
shasum,100,1.000,9.845,3217408.000,nan,3,0,9997085,curl,20,1.000,11.311,3047424.000,nan,3,0,396783369,eat-memory,80,0.424,280.437,3133440.000,nan,1,1,7947844686,35.267,366.213,5937127424.000,6159467724.800,29.873,30.758,nan,nan,70,1
shasum,100,1.000,9.557,4067328.000,nan,3,0,10100858,curl,20,1.000,12.046,3600384.000,nan,2,0,397084722,eat-memory,80,0.433,263.132,303300608.000,nan,1,1,7793694939,34.304,341.148,6142341120.000,6279894630.400,30.693,31.239,nan,nan,80,1
shasum,100,1.000,10.553,3389440.000,nan,3,0,10141621,curl,20,1.000,12.936,3219456.000,nan,3,0,401734882,eat-memory,80,0.346,276.544,298176648.533,nan,1,1,9025603925,35.762,357.986,6143494144.000,6291573964.800,30.699,31.287,nan,nan,75,1
shasum,100,1.000,9.463,3436544.000,nan,2,0,4140748,curl,40,1.000,23.925,3710976.000,nan,2,0,373293151,eat-memory,0,1.000,0.363,86054570.667,nan,1,0,0,35.867,103.250,6151454720.000,6102948352.000,30.732,30.540,nan,nan,90,0
shasum,100,1.000,8.680,3555328.000,nan,2,0,4035735,curl,40,1.000,22.126,3428352.000,nan,2,0,377500133,eat-memory,0,1.000,0.188,52846592.000,nan,1,0,0,34.533,97.950,5969510400.000,5978989568.000,30.011,30.049,nan,nan,90,0
shasum,100,1.000,8.995,11591192.381,nan,2,0,3971146,curl,40,1.000,22.988,3362816.000,nan,2,0,373754542,eat-memory,0,1.000,0.056,41806165.333,nan,1,0,0,33.000,100.100,5889861632.000,5902710784.000,29.679,29.722,nan,nan,85,0
shasum,100,1.000,8.933,3567616.000,nan,2,0,5041965,curl,40,1.000,22.746,3622912.000,nan,2,0,377775995,eat-memory,20,1.000,66.378,96158208.000,nan,1,0,1082667593,35.667,159.949,5964331008.000,6011105280.000,29.959,30.145,nan,nan,75,0
shasum,100,1.000,9.410,3649536.000,nan,2,0,5207985,curl,40,1.000,22.165,6302378.667,nan,2,0,372645809,eat-memory,20,1.000,62.332,90299484.648,nan,2,0,1081217058,34.600,165.879,5930936320.000,5981658624.000,29.829,30.031,nan,nan,70,0
shasum,100,1.000,8.547,3715072.000,nan,2,0,5011975,curl,40,1.000,21.650,3551232.000,nan,2,0,378320788,eat-memory,20,1.000,64.479,96263168.000,nan,1,0,1080681895,31.600,154.667,5971216384.000,6018333184.000,29.990,30.178,nan,nan,75,0
shasum,100,1.000,7.694,3203072.000,nan,2,0,6765174,curl,40,1.000,21.070,7249920.000,nan,2,0,382741198,eat-memory,40,1.000,140.995,149000362.667,nan,2,0,1092723189,35.200,236.431,5979973632.000,6068440576.000,30.027,30.379,nan,nan,70,0
shasum,100,1.000,8.978,1904640.000,nan,2,0,6956054,curl,40,1.000,22.223,3264512.000,nan,2,0,385911619,eat-memory,40,1.000,131.979,149491882.667,nan,1,0,1094722604,32.667,218.350,5978337280.000,6063174144.000,30.021,30.359,nan,nan,75,0
shasum,100,1.000,8.510,3774464.000,nan,2,0,6985595,curl,40,1.000,19.732,3813376.000,nan,1,0,380553978,eat-memory,40,1.000,116.393,138284763.429,nan,2,0,1096615253,35.838,240.235,6011852800.000,6095500800.000,30.156,30.489,nan,nan,70,0
shasum,100,1.000,9.210,4243456.000,nan,2,0,10217117,curl,40,1.000,22.188,3928064.000,nan,2,0,400538238,eat-memory,60,1.000,209.656,215426048.000,nan,2,0,2183112218,32.162,290.599,5934848000.000,6076552704.000,29.851,30.414,nan,nan,75,0
shasum,100,1.000,9.568,3657728.000,nan,2,0,9874066,curl,40,1.000,21.567,3545088.000,nan,2,0,397601219,eat-memory,60,1.000,193.860,191549513.143,nan,2,0,2228608895,34.296,302.365,5984929792.000,6117200896.000,30.048,30.573,nan,nan,70,0
shasum,100,1.000,7.838,3689130.667,nan,2,0,10078551,curl,40,1.000,21.868,3597653.333,nan,2,0,391003115,eat-memory,60,1.000,202.782,195258265.600,nan,2,0,2017278193,34.533,310.766,6007181312.000,6138873856.000,30.138,30.660,nan,nan,70,0
shasum,100,1.000,9.646,4288512.000,nan,3,0,10217278,curl,40,1.000,23.247,3051520.000,nan,2,0,396128379,eat-memory,80,0.302,242.251,263571046.400,nan,1,1,10137380682,35.000,342.000,5988003840.000,6199119872.000,30.060,30.900,nan,nan,75,1
shasum,100,1.000,9.796,3596288.000,nan,3,0,10033791,curl,40,1.000,23.494,2719744.000,nan,2,0,398158679,eat-memory,80,0.276,243.707,295723554.133,nan,1,1,10604152422,35.133,341.973,6186141696.000,6309283430.400,30.858,31.346,nan,nan,75,1
shasum,100,1.000,9.598,3944448.000,nan,3,0,10141075,curl,40,1.000,23.295,2949120.000,nan,2,0,396097875,eat-memory,80,0.270,240.030,263925623.467,nan,1,1,10551442453,32.933,340.107,6203033600.000,6325066137.600,30.895,31.379,nan,nan,60,1
shasum,100,1.000,8.584,11529557.333,nan,1,0,4576590,curl,60,1.000,31.825,28080128.000,nan,1,0,380812157,eat-memory,0,1.000,0.056,94687232.000,nan,1,0,0,33.133,112.267,6195712000.000,6149690880.000,30.867,30.683,nan,nan,75,0
shasum,100,1.000,10.025,4038656.000,nan,2,0,5170832,curl,60,1.000,34.143,3825664.000,nan,2,0,376668855,eat-memory,0,1.000,0.056,60211200.000,nan,1,0,0,33.971,129.995,5998311424.000,6008810496.000,30.084,30.126,nan,nan,70,0
shasum,100,1.000,9.728,3653632.000,nan,2,0,5293604,curl,60,1.000,35.001,3901440.000,nan,2,0,377949293,eat-memory,0,1.000,0.060,42972160.000,nan,1,0,0,32.733,123.333,5985824768.000,5993113600.000,30.002,30.031,nan,nan,75,0
shasum,100,1.000,8.497,11621376.000,nan,1,0,5622460,curl,60,1.000,31.994,28551363.048,nan,1,0,373745503,eat-memory,20,1.000,63.180,84448597.333,nan,1,0,1086753452,33.933,167.402,5985949696.000,6030952448.000,30.003,30.182,nan,nan,90,0
shasum,100,1.000,9.373,11420160.000,nan,2,0,5745673,curl,60,1.000,34.157,28736341.333,nan,2,0,377918257,eat-memory,20,1.000,69.439,3575808.000,nan,2,0,1090464895,36.200,183.700,5974867968.000,6024705536.000,29.960,30.159,nan,nan,85,0
shasum,100,1.000,9.481,3956736.000,nan,1,0,6388291,curl,60,1.000,33.595,3999744.000,nan,1,0,378418473,eat-memory,20,1.000,66.573,97008298.667,nan,1,0,1098402759,36.096,181.440,5985587200.000,6028942336.000,30.004,30.176,nan,nan,75,0
shasum,100,1.000,9.784,11486037.333,nan,2,0,8657525,curl,60,1.000,34.759,28553386.667,nan,2,0,391873563,eat-memory,40,1.000,145.752,3346432.000,nan,2,0,1140776811,35.333,254.982,5998962688.000,6094198272.000,30.058,30.437,nan,nan,85,0
shasum,100,1.000,8.629,2756608.000,nan,2,0,7568713,curl,60,1.000,30.487,3661824.000,nan,1,0,382769578,eat-memory,40,1.000,131.941,144360960.000,nan,1,0,1106870633,34.504,231.122,6005934080.000,6094147072.000,30.085,30.435,nan,nan,75,0
shasum,100,1.000,10.095,11645440.000,nan,2,0,8075662,curl,60,1.000,35.316,28922538.667,nan,2,0,384621249,eat-memory,40,1.000,147.227,152065024.000,nan,2,0,1119620941,36.133,259.635,5937971200.000,6038650880.000,29.816,30.217,nan,nan,85,0
shasum,100,1.000,9.137,11618474.667,nan,2,0,10434835,curl,60,1.000,31.572,2985984.000,nan,2,0,408289154,eat-memory,60,0.502,177.162,200640682.667,nan,1,1,6461587826,34.400,280.848,5973417984.000,6117987840.000,29.957,30.531,nan,nan,90,1
shasum,100,1.000,8.996,3309568.000,nan,2,0,9978330,curl,60,1.000,32.809,2813952.000,nan,2,0,400050722,eat-memory,60,0.651,185.277,220433920.000,nan,1,1,5100101103,34.333,285.583,6086844416.000,6188154880.000,30.407,30.809,nan,nan,80,1
shasum,100,1.000,9.667,2289664.000,nan,3,0,10077127,curl,60,1.000,34.482,30019072.000,nan,3,0,401881466,eat-memory,60,0.552,190.660,218241194.667,nan,2,1,6154709582,34.838,297.184,6085232640.000,6199920640.000,30.399,30.855,nan,nan,80,1
shasum,100,1.000,10.486,3547136.000,nan,2,0,5396614,curl,80,1.000,48.621,3706880.000,nan,2,0,377549141,eat-memory,0,1.000,0.062,53092352.000,nan,1,0,0,36.200,148.261,6068662272.000,6076077568.000,30.335,30.365,nan,nan,170,0
shasum,100,1.000,9.615,3256320.000,nan,2,0,5313133,curl,80,1.000,45.473,34202794.667,nan,1,0,375284003,eat-memory,0,1.000,0.063,41685674.667,nan,1,0,0,34.771,138.269,5952266240.000,5965643776.000,29.875,29.928,nan,nan,90,0
shasum,100,1.000,9.401,5763072.000,nan,2,0,5355496,curl,80,1.000,42.184,4173824.000,nan,2,0,377145151,eat-memory,0,1.000,0.060,41837909.333,nan,1,0,0,34.962,151.954,5998700544.000,6010032640.000,30.060,30.106,nan,nan,70,0
shasum,100,1.000,9.406,3375104.000,nan,2,0,6665922,curl,80,1.000,44.575,3919872.000,nan,2,0,382619088,eat-memory,20,1.000,69.519,96422058.667,nan,1,0,1102931148,32.667,201.017,6036250624.000,6095368192.000,30.210,30.446,nan,nan,75,0
shasum,100,1.000,9.384,4792320.000,nan,1,0,6992829,curl,80,1.000,41.305,3665920.000,nan,1,0,383132694,eat-memory,20,1.000,66.166,83975509.333,nan,1,0,1108756485,33.733,249.583,6063001600.000,6130253312.000,30.319,30.586,nan,nan,75,0
shasum,100,1.000,9.505,3792247.467,nan,2,0,6941208,curl,80,1.000,45.774,3289088.000,nan,2,0,384114949,eat-memory,20,1.000,73.474,96342357.333,nan,1,0,1106764231,35.762,209.467,6066534400.000,6113836032.000,30.343,30.528,nan,nan,40,0
shasum,100,1.000,8.432,11715925.333,nan,1,0,8107353,curl,80,1.000,40.105,32224548.571,nan,1,0,388710655,eat-memory,40,1.000,133.171,147032181.029,nan,1,0,1120394409,34.038,237.002,6000058368.000,6101520896.000,30.072,30.475,nan,nan,90,0
shasum,100,1.000,9.256,3907584.000,nan,2,0,8741698,curl,80,1.000,44.292,4030464.000,nan,2,0,394426158,eat-memory,40,1.000,142.934,152431957.333,nan,2,0,1172285062,33.496,264.650,6002583552.000,6101296128.000,30.083,30.476,nan,nan,70,0
shasum,100,1.000,8.658,11652608.000,nan,1,0,8168776,curl,80,1.000,40.257,3557376.000,nan,1,0,386582468,eat-memory,40,1.000,129.846,151393621.333,nan,1,0,1119978438,32.600,240.133,6019405824.000,6104200704.000,30.152,30.488,nan,nan,75,0
shasum,100,1.000,9.658,11483136.000,nan,3,0,10169166,curl,80,1.000,45.253,35911338.667,nan,3,0,408787801,eat-memory,60,0.427,183.055,193230506.667,nan,2,1,7567731568,31.467,300.184,6014003200.000,6154295808.000,30.131,30.689,nan,nan,85,1
shasum,100,1.000,9.883,3055616.000,nan,3,0,10241748,curl,80,1.000,45.916,3411968.000,nan,3,0,411767660,eat-memory,60,0.361,221.504,258637414.400,nan,2,1,8229117743,33.200,354.839,6159183872.000,6289402265.600,30.714,31.230,nan,nan,80,1
shasum,100,1.000,9.147,3358720.000,nan,2,0,10244969,curl,80,1.000,41.906,3883008.000,nan,2,0,408443272,eat-memory,60,0.391,169.340,209306965.333,nan,1,1,8078471676,35.571,286.885,6154641408.000,6252473344.000,30.695,31.084,nan,nan,65,1
shasum,100,1.000,9.633,4018176.000,nan,2,0,5657927,curl,100,1.000,54.383,3997696.000,nan,2,0,381052314,eat-memory,0,1.000,0.052,75661312.000,nan,1,0,0,35.838,157.744,6171406336.000,6146426880.000,30.764,30.665,nan,nan,65,0
shasum,100,1.000,8.895,4016947.200,nan,1,0,5316252,curl,100,1.000,50.914,7001660.952,nan,1,0,377422249,eat-memory,0,1.000,0.155,54801749.333,nan,1,0,0,35.504,148.119,6067650560.000,6073356288.000,30.362,30.381,nan,nan,45,0
shasum,100,1.000,10.972,3792896.000,nan,2,0,5923646,curl,100,1.000,59.590,3792896.000,nan,2,0,380569876,eat-memory,0,1.000,0.297,45092864.000,nan,1,0,0,35.238,167.168,6021097472.000,6038185984.000,30.170,30.239,nan,nan,70,0
shasum,100,1.000,8.857,3317760.000,nan,2,0,6274980,curl,100,1.000,51.077,2572288.000,nan,2,0,383220974,eat-memory,20,1.000,65.605,96530944.000,nan,1,0,1100088537,35.400,204.897,6037456896.000,6093716480.000,30.237,30.461,nan,nan,75,0
shasum,100,1.000,9.194,6553600.000,nan,2,0,6300866,curl,100,1.000,46.461,3719168.000,nan,2,0,384859047,eat-memory,20,1.000,60.490,88615253.333,nan,2,0,1099267681,33.771,224.066,6051964928.000,6101006848.000,30.297,30.492,nan,nan,70,0
shasum,100,1.000,9.820,3399680.000,nan,2,0,7525608,curl,100,1.000,56.221,2711552.000,nan,2,0,387166627,eat-memory,20,1.000,71.969,97290581.333,nan,1,0,1118588540,32.171,222.869,6041255936.000,6096951296.000,30.239,30.452,nan,nan,90,0
shasum,100,1.000,8.738,11639978.667,nan,1,0,10191542,curl,100,1.000,50.313,41947648.000,nan,1,0,416793371,eat-memory,40,1.000,142.022,150655180.800,nan,1,0,1551709399,32.400,268.850,6059229184.000,6164826624.000,30.295,30.714,nan,nan,90,0
shasum,100,1.000,9.709,4087808.000,nan,2,0,9586603,curl,100,1.000,54.767,3780608.000,nan,2,0,406985993,eat-memory,40,1.000,149.899,155562666.667,nan,2,0,1303091736,35.267,287.117,5989388288.000,6094149632.000,30.019,30.435,nan,nan,70,0
shasum,100,1.000,8.781,3674112.000,nan,2,0,9543737,curl,100,1.000,49.882,3366912.000,nan,1,0,408968012,eat-memory,40,1.000,138.061,152585728.000,nan,1,0,1235516340,35.733,266.917,6036275200.000,6133118976.000,30.205,30.590,nan,nan,75,0
shasum,100,1.000,10.022,3274069.333,nan,2,0,10762250,curl,100,1.000,59.655,3524608.000,nan,2,0,424428487,eat-memory,60,0.258,203.026,219630906.027,nan,1,1,9707308301,34.133,362.800,6037813248.000,6218601676.800,30.213,30.930,nan,nan,70,1
shasum,100,1.000,9.813,3723264.000,nan,2,0,10244929,curl,100,1.000,56.530,3842048.000,nan,2,0,427596905,eat-memory,60,0.238,198.441,251197576.533,nan,1,1,10125734707,35.000,352.627,6166427648.000,6286390886.400,30.724,31.200,nan,nan,65,1
shasum,100,1.000,10.048,5030912.000,nan,2,0,10863798,curl,100,1.000,58.006,3540309.333,nan,2,0,439370281,eat-memory,60,0.229,185.462,240967133.867,nan,1,1,10755187511,35.829,342.612,6241011712.000,6351235481.600,31.030,31.465,nan,nan,35,1
shasum,100,1.000,10.683,2736128.000,nan,2,0,6599257,curl,120,1.000,72.132,3284992.000,nan,2,0,382076116,eat-memory,0,1.000,0.391,81083050.667,nan,1,0,0,34.800,187.682,6151438336.000,6129783808.000,30.666,30.580,nan,nan,90,0
shasum,100,1.000,9.338,3416064.000,nan,2,0,6084287,curl,120,1.000,65.219,2842624.000,nan,2,0,380162759,eat-memory,0,1.000,0.058,56619008.000,nan,1,0,0,34.867,169.879,5967599616.000,5985987072.000,29.937,30.011,nan,nan,75,0
shasum,100,1.000,9.270,5670912.000,nan,2,0,6277807,curl,120,1.000,65.407,11546624.000,nan,2,0,381979539,eat-memory,0,1.000,0.054,42153779.200,nan,1,0,0,33.333,188.350,5945118720.000,5933661184.000,29.850,29.805,nan,nan,70,0
shasum,100,1.000,9.515,4112384.000,nan,2,0,8288562,curl,120,1.000,64.190,3975168.000,nan,2,0,395422315,eat-memory,20,1.000,73.588,97954986.667,nan,1,0,1141964497,34.400,234.717,5911252992.000,5974438400.000,29.717,29.969,nan,nan,75,0
shasum,100,1.000,8.664,3893248.000,nan,1,0,7867217,curl,120,1.000,59.482,3930112.000,nan,1,0,390756885,eat-memory,20,1.000,61.635,88206004.419,nan,1,0,1127240283,35.267,216.217,5963350016.000,6018056704.000,29.926,30.143,nan,nan,75,0
shasum,100,1.000,9.676,2678784.000,nan,2,0,8609470,curl,120,1.000,66.373,3141632.000,nan,2,0,397160051,eat-memory,20,1.000,75.224,97673216.000,nan,1,0,1145176362,35.504,242.019,5932558336.000,5995697664.000,29.806,30.057,nan,nan,70,0
shasum,100,1.000,8.169,4071424.000,nan,1,0,10722497,curl,120,1.000,57.868,8359936.000,nan,1,0,454183591,eat-memory,40,1.000,133.159,163298645.333,nan,1,0,2877614699,35.933,270.917,5929025536.000,6015353344.000,29.794,30.136,nan,nan,75,0
shasum,100,1.000,9.166,3117056.000,nan,2,0,10728405,curl,120,1.000,62.109,3729544.533,nan,2,0,454807005,eat-memory,40,0.983,134.631,163890688.000,nan,1,0,3325787687,36.200,287.535,5960947712.000,6075141632.000,29.926,30.377,nan,nan,40,0
shasum,100,1.000,9.869,11739136.000,nan,2,0,11279765,curl,120,1.000,66.972,53501610.667,nan,2,0,498164173,eat-memory,40,0.517,137.074,163595946.667,nan,2,1,6079409127,36.000,293.502,6001494016.000,6111649280.000,30.081,30.519,nan,nan,85,1
shasum,100,1.000,9.710,11550583.467,nan,2,0,11420535,curl,120,1.000,67.216,55344523.947,nan,2,0,479943865,eat-memory,60,0.168,168.314,221420885.333,nan,1,1,12408193885,35.667,336.611,6066855936.000,6217135308.800,30.341,30.939,nan,nan,85,1
shasum,100,1.000,9.831,3850240.000,nan,3,0,11191871,curl,120,1.000,67.304,3764224.000,nan,2,0,469140114,eat-memory,60,0.144,170.187,227439274.667,nan,1,1,13485869608,35.496,341.854,6168793088.000,6287280537.600,30.756,31.226,nan,nan,60,1
shasum,100,1.000,9.469,8667136.000,nan,3,0,10742132,curl,120,1.000,66.551,3612672.000,nan,2,0,470189046,eat-memory,60,0.177,174.519,239031773.867,nan,1,1,12226583910,35.896,341.558,6227210240.000,6326020915.200,30.991,31.383,nan,nan,60,1
shasum,100,1.000,9.763,3284992.000,nan,2,0,6379406,curl,140,1.000,77.171,3215360.000,nan,2,0,381632188,eat-memory,0,1.000,0.057,83083264.000,nan,1,0,0,36.133,192.888,6214555648.000,6185499136.000,30.941,30.826,nan,nan,60,0
shasum,100,1.000,9.640,3819520.000,nan,2,0,6499122,curl,140,1.000,73.918,7204864.000,nan,2,0,382428792,eat-memory,0,1.000,0.057,58859520.000,nan,1,0,0,34.067,182.348,6045462528.000,6065634304.000,30.268,30.349,nan,nan,75,0
shasum,100,1.000,8.408,10059776.000,nan,2,0,6399979,curl,140,1.000,72.210,15785984.000,nan,2,0,383153132,eat-memory,0,1.000,0.054,42460160.000,nan,1,0,0,34.504,203.586,5973805056.000,5998962176.000,29.983,30.083,nan,nan,70,0
shasum,100,1.000,9.549,3840000.000,nan,2,0,9143022,curl,140,1.000,74.683,2928640.000,nan,2,0,424526365,eat-memory,20,1.000,73.791,98122069.333,nan,1,0,1171555757,36.096,252.852,6037215232.000,6090750464.000,30.237,30.450,nan,nan,75,0
shasum,100,1.000,8.604,11702442.667,nan,1,0,7504716,curl,140,1.000,67.754,56129024.000,nan,1,0,388876858,eat-memory,20,1.000,65.477,98688000.000,nan,1,0,1121508254,33.600,224.081,5979797504.000,6044592128.000,30.009,30.266,nan,nan,90,0
shasum,100,1.000,9.733,3715072.000,nan,2,0,7764874,curl,140,1.000,76.015,4046848.000,nan,2,0,391313135,eat-memory,20,1.000,74.739,97456810.667,nan,2,0,1130338660,35.533,252.482,5967093760.000,6036115968.000,29.960,30.235,nan,nan,70,0
shasum,100,1.000,8.698,3198976.000,nan,2,0,10871424,curl,140,1.000,68.456,3901440.000,nan,2,0,601520359,eat-memory,40,0.536,125.833,156969813.333,nan,1,1,5703436542,32.771,282.136,5974317056.000,6104870400.000,29.989,30.508,nan,nan,75,1
shasum,100,1.000,9.719,5126156.190,nan,2,0,11215372,curl,140,1.000,75.705,3816106.667,nan,2,0,589228057,eat-memory,40,0.417,125.081,166162261.333,nan,2,1,6749950794,35.000,305.101,6090807296.000,6193882112.000,30.462,30.868,nan,nan,35,1
shasum,100,1.000,9.003,3870720.000,nan,2,0,10747107,curl,140,1.000,69.791,3901440.000,nan,2,0,599968029,eat-memory,40,0.449,121.543,168382634.667,nan,1,1,6504710799,35.800,284.681,6072940544.000,6163645952.000,30.381,30.741,nan,nan,70,1
shasum,100,1.000,9.115,6171413.943,nan,2,0,7106528,curl,160,1.000,90.799,8175733.029,nan,1,0,389659409,eat-memory,0,1.000,0.063,58441728.000,nan,1,0,0,35.467,225.163,6104406016.000,6098233344.000,30.512,30.485,nan,nan,35,0
