function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,140,1.000,13.756,4803379.200,nan,2,0,9959113,nmap,0,1.000,0.069,5951897.600,nan,1,0,0,eat-memory,60,1.000,221.061,4007458.133,nan,2,0,1205002245,66.067,315.400,4887490560.000,4994093568.000,27.587,28.009,nan,nan,25,0
shasum,140,1.000,13.427,2940928.000,nan,2,0,9692045,nmap,0,1.000,0.079,6104746.667,nan,1,0,0,eat-memory,60,1.000,212.599,3775146.667,nan,2,0,1198255493,66.733,291.733,4867911680.000,4974059008.000,27.505,27.926,nan,nan,30,0
shasum,140,1.000,13.636,3866624.000,nan,2,0,10200420,nmap,0,1.000,0.067,6794737.371,nan,1,0,0,eat-memory,80,0.496,262.246,44901034.667,nan,2,1,7762474252,65.600,380.960,4825769984.000,5077984051.200,27.339,28.340,nan,nan,25,1
shasum,140,1.000,14.173,7285589.333,nan,2,0,10202174,nmap,0,1.000,0.073,6548821.333,nan,1,0,0,eat-memory,80,0.415,276.611,14374912.000,nan,1,1,8035514715,64.133,360.693,5026310144.000,5173462630.400,28.135,28.719,nan,nan,35,1
shasum,140,1.000,14.334,2682880.000,nan,3,0,10320069,nmap,0,1.000,0.076,5260492.800,nan,1,0,0,eat-memory,80,0.408,290.708,3622229.333,nan,1,1,7997207466,61.133,374.760,5042040832.000,5219931340.800,28.202,28.907,nan,nan,30,1
shasum,140,1.000,17.211,3203072.000,nan,2,0,6073363,nmap,20,1.000,83.767,13862741.333,nan,1,0,106307886,eat-memory,0,1.000,35.229,3772416.000,nan,1,0,0,65.667,185.300,5031546880.000,5006371328.000,28.165,28.069,nan,nan,20,0
shasum,140,1.000,16.720,7892392.229,nan,2,0,6130020,nmap,20,1.000,99.652,3940778.667,nan,2,0,111032059,eat-memory,0,1.000,0.082,87221794.133,nan,1,0,0,67.733,208.150,5000955904.000,4969283072.000,28.059,27.933,nan,nan,25,0
shasum,140,1.000,18.360,3940352.000,nan,2,0,6189206,nmap,20,1.000,97.987,3338240.000,nan,2,0,113291640,eat-memory,0,1.000,0.094,56393728.000,nan,1,0,0,57.333,193.017,4841693184.000,4845028352.000,27.414,27.430,nan,nan,75,0
shasum,140,1.000,14.869,3174400.000,nan,2,0,7644421,nmap,20,1.000,90.231,3978820.267,nan,2,0,125314937,eat-memory,20,1.000,70.426,100938069.333,nan,1,0,1096273545,66.667,247.950,4914649088.000,4961097728.000,27.722,27.907,nan,nan,30,0
shasum,140,1.000,14.054,3511040.000,nan,2,0,6934655,nmap,20,1.000,81.068,3612042.971,nan,1,0,113967868,eat-memory,20,1.000,67.444,3730158.933,nan,2,0,1090056007,66.667,258.450,4958418944.000,4992184832.000,27.902,28.035,nan,nan,25,0
shasum,140,1.000,15.576,2953216.000,nan,2,0,7438706,nmap,20,1.000,86.442,2527232.000,nan,2,0,118941887,eat-memory,20,1.000,70.900,97723904.000,nan,1,0,1095682674,67.933,252.167,4978659328.000,5008171008.000,27.984,28.099,nan,nan,30,0
shasum,140,1.000,11.666,3727360.000,nan,1,0,10361122,nmap,20,1.000,80.636,3753984.000,nan,1,0,183808094,eat-memory,40,1.000,129.144,150400000.000,nan,1,0,1176516226,61.533,278.367,4914130944.000,4991018496.000,27.715,28.020,nan,nan,75,0
shasum,140,1.000,13.454,4092757.333,nan,2,0,10843948,nmap,20,1.000,90.108,3582259.200,nan,2,0,237424194,eat-memory,40,1.000,145.464,3063808.000,nan,2,0,1261987515,62.133,307.967,4912009216.000,4995349504.000,27.713,28.042,nan,nan,40,0
shasum,140,1.000,11.925,3573774.629,nan,1,0,16674137,nmap,20,1.000,82.190,3706343.619,nan,1,0,290849577,eat-memory,40,1.000,131.849,3692202.667,nan,1,0,1627892893,64.533,286.267,4951230464.000,5040711168.000,27.870,28.225,nan,nan,30,0
shasum,140,1.000,13.492,4263936.000,nan,2,0,11621190,nmap,20,1.000,99.598,3747840.000,nan,2,0,391459784,eat-memory,60,0.249,187.335,210331784.533,nan,1,1,10852420194,61.867,367.547,5020358656.000,5201574297.600,28.134,28.853,nan,nan,70,1
shasum,140,1.000,13.588,14902632.838,nan,3,0,12535562,nmap,20,1.000,99.563,3649262.933,nan,2,0,433317259,eat-memory,60,0.188,199.445,272146732.373,nan,1,1,12056894816,66.733,382.973,4988065792.000,5095918796.800,28.010,28.440,nan,nan,15,1
shasum,140,1.000,13.547,3791612.587,nan,2,0,11591383,nmap,20,1.000,96.620,3813205.333,nan,2,0,476816053,eat-memory,60,0.208,199.598,257625975.467,nan,1,1,12186423177,66.667,352.240,5013334016.000,5149131980.800,28.119,28.654,nan,nan,20,1
shasum,140,1.000,14.023,3635780.267,nan,2,0,7841640,nmap,40,1.000,173.337,3632469.333,nan,1,0,126357076,eat-memory,0,1.000,0.069,82884266.667,nan,1,0,0,64.000,250.767,4958844928.000,4941759488.000,27.896,27.830,nan,nan,30,0
shasum,140,1.000,13.876,7954090.667,nan,2,0,7912195,nmap,40,1.000,181.710,3736576.000,nan,2,0,122921575,eat-memory,0,1.000,0.726,74890532.571,nan,1,0,0,69.467,275.567,4936382464.000,4915844608.000,27.812,27.728,nan,nan,40,0
shasum,140,1.000,15.398,3338240.000,nan,2,0,8083783,nmap,40,1.000,184.565,3930350.933,nan,2,0,133121384,eat-memory,0,1.000,0.080,59072512.000,nan,1,0,0,66.333,269.467,4890142720.000,4874256384.000,27.625,27.563,nan,nan,30,0
shasum,140,1.000,14.671,4803925.333,nan,3,0,13870911,nmap,40,1.000,161.079,273219584.000,nan,3,0,8857758804,eat-memory,20,1.000,88.118,114811972.267,nan,2,0,1849642783,65.333,339.000,4818651136.000,5079107174.400,27.342,28.377,nan,nan,30,0
shasum,140,1.000,11.736,8685568.000,nan,1,0,11695338,nmap,40,1.000,152.776,3516416.000,nan,1,0,4739888324,eat-memory,20,1.000,73.196,108472934.400,nan,1,0,1386422091,59.533,288.900,4898856960.000,5158795776.000,27.624,28.659,nan,nan,65,0
shasum,140,1.000,12.363,2772992.000,nan,2,0,12830349,nmap,40,1.000,152.547,2531328.000,nan,2,0,5775209564,eat-memory,20,1.000,72.497,4030464.000,nan,1,0,1539656170,63.133,297.967,4946237440.000,5273326592.000,27.822,29.122,nan,nan,40,0
shasum,140,1.000,13.891,5999028.907,nan,3,0,14957282,nmap,40,0.999,167.272,3418712.747,nan,2,0,10420114012,eat-memory,40,0.134,112.644,3595673.600,nan,1,1,13554583453,70.267,363.280,5011986432.000,5637196595.200,28.110,30.589,nan,nan,25,1
shasum,140,1.000,13.933,3160064.000,nan,2,0,12104957,nmap,40,1.000,147.011,444741569.585,nan,2,0,11873560842,eat-memory,40,0.231,112.131,170828731.733,nan,1,1,12662149340,62.267,378.213,5036154880.000,5586237030.400,28.175,30.365,nan,nan,70,1
shasum,140,1.000,14.202,3534848.000,nan,2,0,14431974,nmap,40,0.999,164.502,479118950.400,nan,2,0,10816530563,eat-memory,40,0.203,119.237,182308181.333,nan,1,1,13294166780,58.933,365.853,5024780288.000,5493445427.200,28.135,30.000,nan,nan,120,1
shasum,140,1.000,12.065,3713024.000,nan,2,0,11147375,nmap,60,0.999,215.458,297616896.000,nan,1,0,5588985556,eat-memory,0,1.000,0.078,69705728.000,nan,1,0,0,65.867,294.617,5029595136.000,5270032384.000,28.144,29.103,nan,nan,60,0
shasum,140,1.000,12.117,3436612.267,nan,2,0,10769253,nmap,60,0.999,214.986,372635964.952,nan,2,0,5462860181,eat-memory,0,1.000,0.748,51848362.667,nan,1,0,0,70.400,326.583,4972443648.000,5360338432.000,27.928,29.472,nan,nan,35,0
shasum,140,1.000,13.627,3186688.000,nan,2,0,12759004,nmap,60,1.000,224.969,397637290.667,nan,2,0,6476597058,eat-memory,0,1.000,0.086,50327552.000,nan,1,0,0,65.000,314.383,5020422144.000,5384851968.000,28.132,29.580,nan,nan,25,0
shasum,140,1.000,12.955,3695411.200,nan,2,0,13652064,nmap,60,0.997,216.515,500086169.600,nan,3,0,15853005028,eat-memory,20,1.000,76.159,3825664.000,nan,2,0,1652212785,68.067,386.889,5002246144.000,5461442560.000,28.052,29.878,nan,nan,25,0
shasum,140,1.000,14.034,3370552.889,nan,3,0,10744611,nmap,60,0.908,191.649,383005411.556,nan,2,0,16250685089,eat-memory,20,1.000,75.682,106592142.222,nan,2,0,1454504103,63.600,378.944,4925044736.000,5287201109.333,27.742,29.184,nan,nan,65,0
shasum,140,1.000,13.792,4547072.000,nan,2,0,15350590,nmap,60,0.980,186.010,437644629.333,nan,1,0,14798429051,eat-memory,20,1.000,81.252,110668731.733,nan,1,0,1592310151,62.733,354.600,4950837248.000,5409044070.400,27.837,29.666,nan,nan,55,0
shasum,140,1.000,13.525,3428352.000,nan,2,0,11953011,nmap,60,0.583,138.032,367571285.333,nan,3,1,21752226820,eat-memory,40,0.158,140.570,177801573.587,nan,1,1,11662115499,61.600,381.933,4993544192.000,5456130048.000,28.008,29.854,nan,nan,75,1
shasum,140,1.000,12.617,3609668.267,nan,3,0,12093822,nmap,60,0.691,142.596,65781760.000,nan,2,1,20762766602,eat-memory,40,0.169,142.635,192716956.038,nan,1,1,9682603194,63.467,415.667,5007728640.000,5405128362.667,28.073,29.660,nan,nan,40,1
shasum,140,1.000,12.900,3923239.822,nan,3,0,13673656,nmap,60,0.843,173.992,193045845.333,nan,2,1,20715641055,eat-memory,40,0.185,135.117,201684992.000,nan,1,1,13215957149,68.867,408.589,4990380032.000,5611307008.000,28.005,30.483,nan,nan,35,1
shasum,140,1.000,12.621,6204245.333,nan,2,0,9184535,nmap,80,0.520,177.431,278687457.001,nan,1,1,19682749993,eat-memory,0,1.000,0.753,52801229.497,nan,1,0,0,64.200,325.914,5035132928.000,5225464978.286,28.171,28.941,nan,nan,110,1
shasum,140,1.000,14.551,8294400.000,nan,2,0,9299204,nmap,80,0.929,253.191,419368868.978,nan,2,0,14363837249,eat-memory,0,1.000,0.311,45097870.222,nan,1,0,0,62.200,371.322,4937027584.000,5261196970.667,27.789,29.089,nan,nan,40,0
shasum,140,1.000,13.841,3719680.000,nan,3,0,9825845,nmap,80,0.925,268.438,807866368.000,nan,2,0,14930908857,eat-memory,0,1.000,0.081,40763392.000,nan,1,0,0,68.000,376.367,5003104256.000,5295709866.667,28.057,29.226,nan,nan,40,0
shasum,140,1.000,13.359,4108288.000,nan,2,0,12372643,nmap,80,0.739,204.746,690977792.000,nan,2,1,20335485374,eat-memory,20,1.000,77.536,110253738.667,nan,2,0,1534178592,62.400,397.411,5020405760.000,5485633536.000,28.116,29.977,nan,nan,50,1
shasum,140,1.000,12.219,15214969.092,nan,2,0,16632338,nmap,80,0.810,225.390,693729962.667,nan,2,1,20920921656,eat-memory,20,1.000,78.568,3632128.000,nan,2,0,1790985714,64.667,414.556,4955600896.000,5557131605.333,27.859,30.267,nan,nan,60,1
shasum,140,1.000,12.936,3178496.000,nan,3,0,17100406,nmap,80,0.717,222.925,608388608.000,nan,3,1,21015842904,eat-memory,20,1.000,76.571,3594240.000,nan,2,0,1819712070,62.067,400.989,4974675968.000,5579954176.000,27.939,30.360,nan,nan,65,1
shasum,140,1.000,13.186,6961117.867,nan,2,0,14735130,nmap,100,0.546,250.011,194879780.571,nan,3,1,21393648353,eat-memory,0,1.000,0.098,42062214.095,nan,1,0,0,61.667,348.962,5053130752.000,5515875474.286,28.254,30.107,nan,nan,65,1
shasum,140,1.000,12.680,3290112.000,nan,2,0,8223306,nmap,100,0.417,183.385,230067450.776,nan,1,1,20374937967,eat-memory,0,1.000,0.149,39257819.429,nan,1,0,0,70.267,318.895,5001117696.000,5258043099.429,28.042,29.076,nan,nan,105,1
shasum,140,1.000,14.419,3252224.000,nan,3,0,9043979,nmap,100,0.598,218.594,3125930.667,nan,4,1,20319506327,eat-memory,0,1.000,0.085,39267688.838,nan,1,0,0,63.733,352.267,5048999936.000,5267300352.000,28.248,29.125,nan,nan,40,1
shasum,160,1.000,23.564,3555328.000,nan,2,0,5785658,nmap,0,1.000,0.093,3721557.333,nan,1,0,0,eat-memory,0,1.000,0.110,39407616.000,nan,1,0,0,61.200,121.317,5037133824.000,4931888640.000,28.190,27.771,nan,nan,75,0
shasum,160,1.000,22.594,6744064.000,nan,2,0,5746702,nmap,0,1.000,0.091,3943424.000,nan,1,0,0,eat-memory,0,1.000,0.091,39433557.333,nan,1,0,0,63.800,123.033,4810264576.000,4815595008.000,27.292,27.313,nan,nan,30,0
shasum,160,1.000,21.784,10102442.667,nan,1,0,5765761,nmap,0,1.000,0.090,4197000.533,nan,1,0,0,eat-memory,0,1.000,0.115,39472128.000,nan,1,0,0,63.867,117.933,4820578304.000,4811309568.000,27.333,27.296,nan,nan,30,0
shasum,160,1.000,23.221,3586940.343,nan,2,0,5843842,nmap,0,1.000,0.084,4424923.429,nan,1,0,0,eat-memory,20,1.000,69.869,89553920.000,nan,2,0,1090135425,62.800,188.167,4808630272.000,4846986752.000,27.286,27.439,nan,nan,25,0
shasum,160,1.000,19.639,3379200.000,nan,2,0,5919108,nmap,0,1.000,0.084,4698282.667,nan,1,0,0,eat-memory,20,1.000,70.822,93466965.333,nan,1,0,1089832661,67.133,179.917,4779819008.000,4816826880.000,27.178,27.323,nan,nan,30,0
shasum,160,1.000,22.069,8429841.067,nan,2,0,5736629,nmap,0,1.000,0.080,4897806.629,nan,1,0,0,eat-memory,20,1.000,74.164,4126537.956,nan,2,0,1086101498,69.067,189.767,4818812928.000,4845966336.000,27.337,27.443,nan,nan,25,0
shasum,160,1.000,17.513,6412288.000,nan,2,0,6716758,nmap,0,1.000,0.077,5096569.905,nan,1,0,0,eat-memory,40,1.000,132.344,148841301.333,nan,1,0,1090251885,66.467,229.150,4813316096.000,4882894336.000,27.311,27.586,nan,nan,30,0
shasum,160,1.000,16.466,10457600.000,nan,2,0,6711634,nmap,0,1.000,0.075,5341159.619,nan,1,0,0,eat-memory,40,1.000,135.021,139378834.286,nan,2,0,1089958270,65.067,242.117,4837537792.000,4907331072.000,27.409,27.684,nan,nan,40,0
shasum,160,1.000,17.015,7028736.000,nan,2,0,6467471,nmap,0,1.000,0.093,5610496.000,nan,1,0,0,eat-memory,40,1.000,130.728,148888576.000,nan,1,0,1088606240,63.067,223.317,4814741504.000,4899986944.000,27.315,27.653,nan,nan,45,0
shasum,160,1.000,14.203,4114500.267,nan,2,0,9418049,nmap,0,1.000,0.077,5789344.914,nan,1,0,0,eat-memory,60,1.000,223.660,3309568.000,nan,2,0,1150306344,64.800,304.217,4855730176.000,4963688960.000,27.484,27.910,nan,nan,40,0
shasum,160,1.000,14.699,6643712.000,nan,2,0,8970884,nmap,0,1.000,0.074,6041843.810,nan,1,0,0,eat-memory,60,1.000,206.237,3991552.000,nan,1,0,1131272925,63.467,284.650,4852602880.000,4953999360.000,27.468,27.866,nan,nan,45,0
shasum,160,1.000,14.771,10448408.381,nan,2,0,9578828,nmap,0,1.000,0.069,6450371.048,nan,1,0,0,eat-memory,60,1.000,197.413,3925333.333,nan,2,0,1177533963,62.933,312.900,4876308480.000,4987730944.000,27.535,27.975,nan,nan,40,0
shasum,160,1.000,15.522,8520328.533,nan,2,0,9926431,nmap,0,1.000,0.065,6985181.867,nan,1,0,0,eat-memory,80,0.468,280.939,272945561.600,nan,2,1,8155580983,62.067,364.373,4848611328.000,5076722892.800,27.422,28.328,nan,nan,45,1
shasum,160,1.000,14.996,10107357.867,nan,3,0,10231491,nmap,0,1.000,0.076,5636084.297,nan,1,0,0,eat-memory,80,0.451,278.099,3696640.000,nan,2,1,7536442100,63.733,381.880,5038221312.000,5181303603.200,28.176,28.744,nan,nan,30,1
shasum,160,1.000,15.003,3529768.960,nan,3,0,9794718,nmap,0,1.000,0.070,5583121.067,nan,1,0,0,eat-memory,80,0.430,299.244,2843989.333,nan,1,1,7897162322,65.733,364.320,5029941248.000,5186748825.600,28.148,28.770,nan,nan,20,1
shasum,160,1.000,19.796,3538944.000,nan,2,0,5613969,nmap,20,1.000,80.514,2256896.000,nan,2,0,110118701,eat-memory,0,1.000,0.087,82403328.000,nan,1,0,0,68.267,201.267,5022978048.000,4980753920.000,28.123,27.957,nan,nan,30,0
shasum,160,1.000,19.484,3387392.000,nan,2,0,5532868,nmap,20,1.000,88.310,4038656.000,nan,2,0,109935344,eat-memory,0,1.000,1.643,54509568.000,nan,1,0,0,67.800,193.100,4841381888.000,4829316096.000,27.405,27.358,nan,nan,75,0
shasum,160,1.000,18.517,4051456.000,nan,2,0,5647654,nmap,20,1.000,82.781,4092342.857,nan,1,0,104801353,eat-memory,0,1.000,0.094,49480460.190,nan,1,0,0,64.133,187.000,4841836544.000,4844501504.000,27.416,27.427,nan,nan,30,0
shasum,160,1.000,16.217,3653632.000,nan,2,0,7015611,nmap,20,1.000,82.818,3858432.000,nan,2,0,115256972,eat-memory,20,1.000,72.685,99479678.781,nan,2,0,1092917747,62.267,256.083,4807282688.000,4856436736.000,27.273,27.470,nan,nan,70,0
shasum,160,1.000,15.872,3629056.000,nan,2,0,6917433,nmap,20,1.000,85.262,3841136.152,nan,1,0,115140577,eat-memory,20,1.000,68.424,96068266.667,nan,1,0,1091324394,69.333,243.050,4869421056.000,4921183232.000,27.531,27.736,nan,nan,30,0
shasum,160,1.000,15.659,8814592.000,nan,2,0,6704857,nmap,20,1.000,79.951,3790165.333,nan,2,0,111228286,eat-memory,20,1.000,66.586,92534954.667,nan,2,0,1089529796,59.933,255.017,4884187136.000,4930449408.000,27.582,27.767,nan,nan,70,0
shasum,160,1.000,13.775,3514368.000,nan,2,0,10041202,nmap,20,1.000,84.310,21781504.000,nan,1,0,198209547,eat-memory,40,1.000,133.688,152921088.000,nan,1,0,1225844237,62.933,295.567,4900941824.000,4982166528.000,27.649,27.973,nan,nan,75,0
shasum,160,1.000,14.534,4052309.333,nan,2,0,11582389,nmap,20,1.000,92.353,3788800.000,nan,2,0,376244804,eat-memory,40,0.999,146.970,172100778.667,nan,2,0,2314368280,63.867,323.683,4909142016.000,5027189248.000,27.684,28.154,nan,nan,70,0
shasum,160,1.000,13.872,3991927.467,nan,1,0,11722340,nmap,20,1.000,86.686,4135970.133,nan,1,0,405141866,eat-memory,40,0.998,128.207,146937856.000,nan,1,0,2740610586,68.796,293.931,4973275136.000,5055724032.000,27.954,28.278,nan,nan,30,0
shasum,160,1.000,14.935,4935680.000,nan,3,0,11596564,nmap,20,1.000,97.031,3833719.467,nan,2,0,462484917,eat-memory,60,0.169,172.635,208504012.800,nan,1,1,12210834308,67.533,361.720,4994414592.000,5146894336.000,28.033,28.637,nan,nan,40,1
shasum,160,1.000,15.334,3599701.333,nan,3,0,12066312,nmap,20,1.000,99.835,40127146.667,nan,2,0,480491380,eat-memory,60,0.183,175.157,229698491.733,nan,1,1,12674618302,61.867,361.800,5047826432.000,5136240230.400,28.240,28.592,nan,nan,105,1
shasum,160,1.000,15.800,6211584.000,nan,3,0,12650373,nmap,20,1.000,100.798,3862528.000,nan,2,0,446685711,eat-memory,60,0.181,169.254,241441723.733,nan,1,1,12783314700,63.333,360.867,5049270272.000,5160263270.400,28.247,28.688,nan,nan,60,1
shasum,160,1.000,15.742,6623232.000,nan,2,0,7481877,nmap,40,1.000,169.369,11479040.000,nan,2,0,118631744,eat-memory,0,1.000,1.084,73449472.000,nan,1,0,0,58.600,251.750,5044250624.000,4983376384.000,28.226,27.988,nan,nan,105,0
shasum,160,1.000,14.400,10313728.000,nan,1,0,7204914,nmap,40,1.000,159.844,14437229.714,nan,1,0,114226212,eat-memory,0,1.000,0.078,60944384.000,nan,1,0,0,66.067,241.550,4909078528.000,4906718720.000,27.708,27.698,nan,nan,30,0
shasum,160,1.000,16.657,3853858.133,nan,2,0,7588299,nmap,40,1.000,188.292,2949120.000,nan,2,0,125349618,eat-memory,0,1.000,0.715,52493312.000,nan,1,0,0,67.933,272.650,4887494656.000,4883643392.000,27.614,27.600,nan,nan,25,0
shasum,160,1.000,14.066,15193770.667,nan,2,0,13299726,nmap,40,1.000,158.253,3456375.467,nan,2,0,5356782130,eat-memory,20,1.000,75.083,109783722.667,nan,1,0,1486942386,64.667,309.217,4871286784.000,5191099392.000,27.551,28.823,nan,nan,30,0
shasum,160,1.000,14.027,3899392.000,nan,2,0,11941595,nmap,40,1.000,157.306,7954432.000,nan,2,0,5469948599,eat-memory,20,1.000,72.874,104651264.000,nan,1,0,1474681819,64.533,306.550,4958326784.000,5245746688.000,27.891,29.035,nan,nan,70,0
shasum,160,1.000,13.958,3371008.000,nan,2,0,12361040,nmap,40,1.000,152.076,3067904.000,nan,2,0,5432752729,eat-memory,20,1.000,75.581,106153130.667,nan,1,0,1492825930,61.133,301.067,4977405952.000,5284478464.000,27.972,29.194,nan,nan,70,0
shasum,160,1.000,14.143,3749888.000,nan,2,0,12007587,nmap,40,0.765,97.171,3735552.000,nan,1,1,17467327319,eat-memory,40,0.146,155.878,181957745.778,nan,1,1,8967545151,62.067,354.956,4968931328.000,5311878144.000,27.942,29.309,nan,nan,70,1
shasum,160,1.000,15.346,15203314.347,nan,3,0,12643219,nmap,40,0.999,143.618,303020032.000,nan,1,0,12590822608,eat-memory,40,0.190,121.545,181624313.173,nan,1,1,12347389247,59.267,381.387,5000368128.000,5395214745.600,28.062,29.636,nan,nan,45,1
shasum,160,1.000,14.202,4940322.133,nan,2,0,10987001,nmap,40,0.642,111.729,325568807.822,nan,1,1,17040400323,eat-memory,40,0.147,149.551,189371392.000,nan,1,1,9926175526,59.733,364.967,4995995648.000,5363268608.000,28.051,29.511,nan,nan,120,1
shasum,160,1.000,12.142,6829943.467,nan,2,0,10194485,nmap,60,1.000,223.180,292531029.333,nan,1,0,4229578648,eat-memory,0,1.000,0.079,68558848.000,nan,1,0,0,67.400,293.867,5052975104.000,5304951808.000,28.278,29.281,nan,nan,30,0
shasum,160,1.000,11.702,3354624.000,nan,2,0,9556419,nmap,60,1.000,225.072,3995648.000,nan,1,0,3564968202,eat-memory,0,1.000,0.084,50397184.000,nan,1,0,0,63.333,291.467,5031825408.000,5287242752.000,28.162,29.179,nan,nan,70,0
shasum,160,1.000,13.432,9461760.000,nan,3,0,13955477,nmap,60,1.000,211.185,327217664.000,nan,2,0,7019386324,eat-memory,0,1.000,0.350,42246485.333,nan,1,0,0,70.200,297.700,4982319104.000,5324466688.000,27.950,29.317,nan,nan,70,0
shasum,160,1.000,16.462,3229013.333,nan,3,0,18287688,nmap,60,0.998,189.611,574494720.000,nan,3,0,16945858630,eat-memory,20,1.000,85.068,115207099.733,nan,2,0,1886424861,57.350,368.975,5034569728.000,5732530176.000,28.174,30.951,nan,nan,125,0
shasum,160,1.000,15.194,3343701.333,nan,3,0,13178616,nmap,60,0.841,196.458,694940672.000,nan,3,1,18648504783,eat-memory,20,1.000,83.559,116046620.444,nan,2,0,1696770177,58.067,389.844,5013762048.000,5497266517.333,28.077,30.013,nan,nan,115,1
shasum,160,1.000,13.991,3387392.000,nan,2,0,13506601,nmap,60,0.901,206.448,739026432.000,nan,2,0,17348524068,eat-memory,20,1.000,75.931,3853824.000,nan,2,0,1807145559,63.133,406.722,5057490944.000,5595494400.000,28.256,30.407,nan,nan,65,0
shasum,160,1.000,13.865,3080192.000,nan,2,0,12781437,nmap,60,0.828,158.394,504041472.000,nan,3,1,21276299930,eat-memory,40,0.196,119.777,177435293.663,nan,1,1,14708880928,61.733,390.500,5027328000.000,5719225002.667,28.139,30.904,nan,nan,70,1
shasum,160,1.000,14.787,3020117.333,nan,3,0,15647788,nmap,60,0.761,175.638,517617664.000,nan,2,1,20646813262,eat-memory,40,0.172,127.349,184350378.667,nan,1,1,15661317038,59.000,401.344,5043800064.000,5615990442.667,28.207,30.494,nan,nan,120,1
shasum,160,1.000,14.376,3129344.000,nan,2,0,13184367,nmap,60,0.655,166.659,415697305.600,nan,2,1,21984163758,eat-memory,40,0.207,130.459,197866496.000,nan,1,1,15678453875,58.667,413.267,5021327360.000,5759418368.000,28.119,31.065,nan,nan,180,1
shasum,160,1.000,16.944,3359266.133,nan,2,0,8020897,nmap,80,0.748,203.296,442115413.333,nan,1,1,17793323376,eat-memory,0,1.000,0.615,59702567.822,nan,1,0,0,60.867,315.956,5057927168.000,5294926506.667,28.270,29.222,nan,nan,90,1
shasum,160,1.000,14.008,3686195.200,nan,2,0,8898213,nmap,80,0.467,174.810,287731341.410,nan,1,1,20294311555,eat-memory,0,1.000,0.460,51161380.571,nan,1,0,0,66.733,312.448,5039853568.000,5258757266.286,28.207,29.085,nan,nan,35,1
